,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CHARLOTTE_ACTION,OKLAHOMA CITY_SCORE,CHARLOTTE_SCORE
376,4,10:11.0,Oklahoma City full timeout,,90,90
377,4,10:02.0,E. Freedom makes 2-pt layup from 1 ft,,92,90
378,4,10:02.0,Shooting foul by S. Hawes (drawn by E. Freedom),,92,90
379,4,10:02.0,E. Freedom makes free throw 1 of 1,,93,90
380,4,9:53.0,,Shooting foul by E. Freedom (drawn by N. Batum),93,90
381,4,9:53.0,,N. Batum makes free throw 1 of 2,93,91
382,4,9:53.0,A. Roberson enters the game for V. Oladipo,,93,91
383,4,9:53.0,,N. Batum makes free throw 2 of 2,93,92
384,4,9:37.0,E. Freedom misses 2-pt layup from 1 ft (block by S. Hawes),,93,92
385,4,9:35.0,,Defensive rebound by F. Kaminsky,93,92
386,4,9:25.0,,N. Batum misses 2-pt jump shot from 11 ft,93,92
387,4,9:24.0,Defensive rebound by E. Freedom,,93,92
388,4,9:15.0,S. Christon misses 2-pt jump shot from 13 ft,,93,92
389,4,9:15.0,,Defensive rebound by Team,93,92
390,4,9:15.0,Loose ball foul by E. Freedom (drawn by S. Hawes),,93,92
391,4,9:00.0,,S. Hawes misses 3-pt jump shot from 22 ft,93,92
392,4,8:59.0,Defensive rebound by S. Christon,,93,92
393,4,8:39.0,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),,95,92
394,4,8:24.0,,R. Sessions makes 2-pt jump shot from 8 ft,95,94
395,4,8:04.0,E. Freedom misses 2-pt layup from 1 ft,,95,94
396,4,8:03.0,,Defensive rebound by S. Hawes,95,94
397,4,7:49.0,,R. Sessions misses 3-pt jump shot from 24 ft,95,94
398,4,7:48.0,Defensive rebound by J. Grant,,95,94
399,4,7:32.0,J. Grant makes 2-pt layup from 1 ft (assist by S. Christon),,97,94
400,4,7:11.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by R. Sessions),97,97
401,4,6:52.0,E. Freedom misses 2-pt hook shot from 5 ft,,97,97
402,4,6:49.0,,Defensive rebound by M. Belinelli,97,97
403,4,6:37.0,,M. Belinelli makes 2-pt layup at rim (assist by N. Batum),97,99
404,4,6:37.0,Oklahoma City full timeout,,97,99
405,4,6:37.0,V. Oladipo enters the game for Á. Abrines,,97,99
406,4,6:37.0,S. Adams enters the game for S. Christon,,97,99
407,4,6:37.0,R. Westbrook enters the game for E. Freedom,,97,99
408,4,6:37.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,97,99
409,4,6:37.0,,M. Williams enters the game for S. Hawes,97,99
410,4,6:37.0,,R. Hibbert enters the game for R. Sessions,97,99
411,4,6:37.0,,K. Walker enters the game for M. Belinelli,97,99
412,4,6:30.0,R. Westbrook makes 2-pt jump shot from 16 ft,,99,99
413,4,6:13.0,,N. Batum makes 2-pt jump shot from 9 ft (assist by K. Walker),99,101
414,4,5:59.0,R. Westbrook misses 3-pt jump shot from 26 ft,,99,101
415,4,5:56.0,Offensive rebound by A. Roberson,,99,101
416,4,5:52.0,V. Oladipo misses 3-pt jump shot from 24 ft,,99,101
417,4,5:51.0,,Defensive rebound by M. Williams,99,101
418,4,5:46.0,,Turnover by N. Batum (bad pass; steal by R. Westbrook),99,101
419,4,5:40.0,R. Westbrook makes 2-pt layup from 1 ft,,101,101
420,4,5:23.0,,Shooting foul by R. Westbrook (drawn by R. Hibbert),101,101
421,4,5:23.0,,R. Hibbert makes free throw 1 of 2,101,102
422,4,5:23.0,,R. Hibbert misses free throw 2 of 2,101,102
423,4,5:22.0,Defensive rebound by S. Adams,,101,102
424,4,5:05.0,V. Oladipo misses 2-pt jump shot from 16 ft,,101,102
425,4,5:04.0,,Defensive rebound by M. Kidd-Gilchrist,101,102
426,4,4:52.0,,N. Batum misses 2-pt jump shot from 16 ft,101,102
427,4,4:51.0,Defensive rebound by S. Adams,,101,102
428,4,4:45.0,Offensive foul by S. Adams (drawn by M. Kidd-Gilchrist),,101,102
429,4,4:45.0,Turnover by S. Adams (offensive foul),,101,102
430,4,4:23.0,,N. Batum misses 3-pt jump shot from 25 ft,101,102
431,4,4:22.0,,Offensive rebound by M. Kidd-Gilchrist,101,102
432,4,4:16.0,,Shooting foul by A. Roberson (drawn by K. Walker),101,102
433,4,4:16.0,,K. Walker makes free throw 1 of 3,101,103
434,4,4:16.0,,K. Walker makes free throw 2 of 3,101,104
435,4,4:16.0,,K. Walker makes free throw 3 of 3,101,105
436,4,4:08.0,Personal foul by N. Batum (drawn by S. Adams),,101,105
437,4,3:59.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,104,105
438,4,3:43.0,,K. Walker misses 3-pt jump shot from 25 ft,104,105
439,4,3:41.0,,Offensive rebound by M. Williams,104,105
440,4,3:32.0,,N. Batum makes 2-pt layup from 1 ft,104,107
441,4,3:10.0,R. Westbrook misses 2-pt jump shot from 4 ft (block by R. Hibbert),,104,107
442,4,3:08.0,Offensive rebound by V. Oladipo,,104,107
443,4,3:05.0,R. Westbrook misses 3-pt jump shot from 24 ft,,104,107
444,4,3:03.0,,Defensive rebound by M. Williams,104,107
445,4,3:01.0,Violation by A. Roberson (def goaltending),,104,107
446,4,3:01.0,,K. Walker makes 2-pt layup from 2 ft (assist by N. Batum),104,109
447,4,2:53.0,R. Westbrook misses 2-pt layup at rim (block by M. Williams),,104,109
448,4,2:53.0,Offensive rebound by Team,,104,109
449,4,2:53.0,,Loose ball foul by M. Kidd-Gilchrist (drawn by S. Adams),104,109
450,4,2:53.0,Official timeout,,104,109
451,4,2:38.0,R. Westbrook misses 3-pt jump shot from 25 ft,,104,109
452,4,2:35.0,,Defensive rebound by R. Hibbert,104,109
453,4,2:21.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),104,112
454,4,2:01.0,S. Adams misses 2-pt layup from 2 ft (block by M. Williams),,104,112
455,4,2:01.0,,Defensive rebound by Team,104,112
456,4,1:42.0,,K. Walker misses 2-pt layup from 1 ft,104,112
457,4,1:41.0,,Offensive rebound by K. Walker,104,112
458,4,1:24.0,,Turnover by K. Walker (bad pass; steal by V. Oladipo),104,112
459,4,1:19.0,Turnover by R. Westbrook (bad pass; steal by R. Hibbert),,104,112
460,4,1:19.0,,Personal foul by S. Adams (drawn by R. Hibbert),104,112
461,4,1:19.0,,R. Hibbert makes free throw 1 of 2,104,113
462,4,1:19.0,Á. Abrines enters the game for A. Roberson,,104,113
463,4,1:19.0,,R. Hibbert makes free throw 2 of 2,104,114
464,4,1:16.0,Shooting foul by R. Hibbert (drawn by R. Westbrook),,104,114
465,4,1:16.0,R. Westbrook makes free throw 1 of 2,,105,114
466,4,1:16.0,A. Roberson enters the game for Á. Abrines,,105,114
467,4,1:16.0,R. Westbrook makes free throw 2 of 2,,106,114
468,4,1:15.0,,Personal take foul by V. Oladipo (drawn by K. Walker),106,114
469,4,1:15.0,,K. Walker makes free throw 1 of 2,106,115
470,4,1:15.0,Á. Abrines enters the game for A. Roberson,,106,115
471,4,1:15.0,,K. Walker makes free throw 2 of 2,106,116
472,4,1:09.0,R. Westbrook makes 3-pt jump shot from 25 ft,,109,116
473,4,1:09.0,,Charlotte full timeout,109,116
474,4,1:09.0,A. Roberson enters the game for Á. Abrines,,109,116
475,4,1:09.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,109,116
476,4,1:09.0,,M. Belinelli enters the game for R. Hibbert,109,116
477,4,0:51.0,,Personal foul by S. Adams (drawn by M. Belinelli),109,116
478,4,0:51.0,,M. Belinelli misses free throw 1 of 2,109,116
479,4,0:51.0,,Offensive rebound by Team,109,116
480,4,0:51.0,,R. Hibbert enters the game for F. Kaminsky,109,116
481,4,0:51.0,Á. Abrines enters the game for A. Roberson,,109,116
482,4,0:51.0,A. Morrow enters the game for J. Grant,,109,117
483,4,0:51.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,109,117
484,4,0:51.0,,M. Belinelli makes free throw 2 of 2,109,117
485,4,0:51.0,Oklahoma City full timeout,,109,117
486,4,0:45.0,R. Westbrook misses 3-pt jump shot from 24 ft,,109,117
487,4,0:44.0,,Defensive rebound by M. Williams,109,117
488,4,0:44.0,Loose ball foul by Á. Abrines (drawn by N. Batum),,109,117
489,4,0:44.0,,N. Batum makes free throw 1 of 2,109,118
490,4,0:44.0,,N. Batum makes free throw 2 of 2,109,119
491,4,0:38.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,112,119
492,4,0:38.0,,Charlotte full timeout,112,119
493,4,0:38.0,J. Grant enters the game for Á. Abrines,,112,119
494,4,0:38.0,A. Roberson enters the game for A. Morrow,,112,119
495,4,0:38.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,112,119
496,4,0:38.0,,M. Belinelli enters the game for R. Hibbert,112,119
497,4,0:37.0,,Personal take foul by R. Westbrook (drawn by M. Belinelli),112,119
498,4,0:37.0,,M. Belinelli makes free throw 1 of 2,112,120
499,4,0:37.0,A. Morrow enters the game for A. Roberson,,112,120
500,4,0:37.0,Á. Abrines enters the game for J. Grant,,112,120
501,4,0:37.0,,M. Belinelli makes free throw 2 of 2,112,121
502,4,0:33.0,A. Morrow misses 3-pt jump shot from 25 ft (block by M. Williams),,112,121
503,4,0:30.0,Offensive rebound by R. Westbrook,,112,121
504,4,0:30.0,R. Westbrook misses 2-pt layup from 1 ft,,112,121
505,4,0:30.0,,Defensive rebound by Team,112,121
506,4,0:25.0,,Personal foul by S. Adams (drawn by K. Walker),112,121
507,4,0:25.0,,K. Walker makes free throw 1 of 2,112,122
508,4,0:25.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,112,122
509,4,0:25.0,,R. Hibbert enters the game for M. Belinelli,112,122
510,4,0:25.0,,K. Walker makes free throw 2 of 2,112,123
511,4,0:18.0,V. Oladipo misses 3-pt jump shot from 25 ft,,112,123
512,4,0:17.0,,Defensive rebound by N. Batum,112,123
