,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
378,4,5:25.0,Personal foul by M. Delaney (drawn by M. Plumlee),,67,98
379,4,5:11.0,J. Lamb misses 3-pt jump shot from 23 ft,,67,98
380,4,5:10.0,,Defensive rebound by K. Humphries,67,98
381,4,5:01.0,,K. Humphries misses 3-pt jump shot from 25 ft,67,98
382,4,4:59.0,Defensive rebound by M. Plumlee,,67,98
383,4,4:41.0,Turnover by T. Graham (bad pass; steal by K. Humphries),,67,98
384,4,4:24.0,,M. Delaney misses 3-pt jump shot from 23 ft,67,98
385,4,4:22.0,Defensive rebound by J. Lamb,,67,98
386,4,4:10.0,C. Wood makes 2-pt dunk at rim,,69,98
387,4,3:50.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,69,98
388,4,3:49.0,Defensive rebound by T. Graham,,69,98
389,4,3:38.0,B. Weber misses 3-pt jump shot from 25 ft,,69,98
390,4,3:37.0,,Defensive rebound by M. Delaney,69,98
391,4,3:31.0,,J. Calderón makes 2-pt layup at rim (assist by M. Delaney),69,100
392,4,3:11.0,Personal foul by M. Dunleavy (drawn by T. Graham),,69,100
393,4,3:09.0,Turnover by J. Lamb (bad pass; steal by K. Humphries),,69,100
394,4,3:06.0,,Turnover by K. Humphries (lost ball),69,100
395,4,2:54.0,B. Weber misses 2-pt jump shot from 5 ft,,69,100
396,4,2:52.0,Offensive rebound by M. Plumlee,,69,100
397,4,2:52.0,M. Plumlee misses 2-pt layup from 2 ft,,69,100
398,4,2:49.0,,Defensive rebound by J. Calderón,69,100
399,4,2:43.0,,K. Humphries makes 3-pt jump shot from 25 ft (assist by J. Calderón),69,103
400,4,2:19.0,J. Lamb misses 3-pt jump shot from 24 ft,,69,103
401,4,2:18.0,Offensive rebound by Team,,69,103
402,4,2:18.0,,Loose ball foul by M. Dunleavy (drawn by C. Wood),69,103
403,4,2:18.0,,Atlanta full timeout,69,103
404,4,2:11.0,J. Lamb makes 2-pt jump shot from 11 ft,,71,103
405,4,1:50.0,,K. Humphries misses 2-pt jump shot from 5 ft,71,103
406,4,1:49.0,,Offensive rebound by K. Humphries,71,103
407,4,1:48.0,,K. Humphries misses 2-pt layup from 1 ft,71,103
408,4,1:45.0,,Offensive rebound by T. Sefolosha,71,103
409,4,1:27.0,,Turnover by M. Delaney (bad pass; steal by J. Lamb),71,103
410,4,1:25.0,Shooting foul by J. Calderón (drawn by J. Lamb),,71,103
411,4,1:25.0,J. Lamb makes free throw 1 of 2,,72,103
412,4,1:25.0,J. Lamb makes free throw 2 of 2,,73,103
413,4,1:08.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,73,103
414,4,1:03.0,,Offensive rebound by M. Dunleavy,73,103
415,4,1:03.0,,M. Dunleavy misses 2-pt layup from 2 ft,73,103
416,4,1:03.0,,Offensive rebound by K. Humphries,73,103
417,4,1:00.0,,M. Delaney misses 3-pt jump shot from 25 ft,73,103
418,4,1:00.0,,Offensive rebound by M. Dunleavy,73,103
419,4,0:39.0,,J. Calderón misses 3-pt jump shot from 25 ft,73,103
420,4,0:37.0,Defensive rebound by C. Wood,,73,103
421,4,0:28.0,Turnover by J. Lamb (bad pass; steal by T. Sefolosha),,73,103
422,4,0:04.0,,Turnover by Team (shot clock),73,103
423,4,0:00.0,B. Weber makes 3-pt jump shot from 26 ft,,76,103
