,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
384,4,6:04.0,,H. Whiteside makes free throw 1 of 2,83,78
385,4,6:04.0,,H. Whiteside makes free throw 2 of 2,83,79
386,4,5:51.0,D. Schröder misses 2-pt jump shot from 12 ft,,83,79
387,4,5:50.0,,Defensive rebound by H. Whiteside,83,79
388,4,5:43.0,,T. Johnson misses 2-pt jump shot from 19 ft,83,79
389,4,5:42.0,,Offensive rebound by Team,83,79
390,4,5:41.0,Loose ball foul by M. Muscala (drawn by H. Whiteside),,83,79
391,4,5:41.0,Official timeout,,83,79
392,4,5:27.0,,J. Johnson misses 3-pt jump shot from 25 ft,83,79
393,4,5:26.0,Defensive rebound by K. Korver,,83,79
394,4,5:06.0,K. Bazemore makes 2-pt jump shot from 15 ft (assist by M. Muscala),,85,79
395,4,4:44.0,,R. McGruder misses 3-pt jump shot from 24 ft,85,79
396,4,4:43.0,,Offensive rebound by H. Whiteside,85,79
397,4,4:39.0,,H. Whiteside makes 2-pt jump shot from 3 ft,85,81
398,4,4:26.0,D. Schröder misses 2-pt jump shot from 17 ft,,85,81
399,4,4:25.0,,Defensive rebound by T. Johnson,85,81
400,4,4:17.0,,D. Waiters misses 2-pt layup from 3 ft,85,81
401,4,4:13.0,Defensive rebound by M. Muscala,,85,81
402,4,4:12.0,K. Bazemore misses 2-pt jump shot from 17 ft,,85,81
403,4,4:11.0,Offensive rebound by Team,,85,81
404,4,4:11.0,,J. Richardson enters the game for R. McGruder,85,81
405,4,4:11.0,P. Millsap enters the game for M. Muscala,,85,81
406,4,4:07.0,D. Schröder misses 2-pt jump shot from 20 ft,,85,81
407,4,4:06.0,,Defensive rebound by H. Whiteside,85,81
408,4,3:52.0,T. Hardaway enters the game for K. Korver,,85,81
409,4,3:46.0,,Turnover by J. Johnson (bad pass; steal by D. Schröder),85,81
410,4,3:32.0,D. Schröder misses 2-pt layup from 2 ft (block by T. Johnson),,85,81
411,4,3:31.0,,Defensive rebound by J. Richardson,85,81
412,4,3:24.0,,Turnover by H. Whiteside (traveling),85,81
413,4,3:24.0,Atlanta full timeout,,85,81
414,4,3:24.0,,R. McGruder enters the game for J. Johnson,85,81
415,4,3:12.0,T. Hardaway makes 2-pt layup from 3 ft (assist by P. Millsap),,87,81
416,4,2:52.0,,J. Richardson makes 2-pt jump shot from 5 ft,87,83
417,4,2:35.0,D. Schröder makes 2-pt layup from 2 ft,,89,83
418,4,2:13.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),89,86
419,4,1:54.0,P. Millsap misses 3-pt jump shot from 25 ft,,89,86
420,4,1:53.0,Offensive rebound by P. Millsap,,89,86
421,4,1:50.0,K. Bazemore misses 3-pt jump shot from 25 ft,,89,86
422,4,1:49.0,Offensive rebound by Team,,89,86
423,4,1:44.0,Turnover by D. Schröder (bad pass),,89,86
424,4,1:24.0,,H. Whiteside misses 2-pt jump shot from 4 ft,89,86
425,4,1:23.0,Defensive rebound by P. Millsap,,89,86
426,4,1:04.0,P. Millsap misses 2-pt jump shot from 12 ft,,89,86
427,4,1:03.0,,Defensive rebound by H. Whiteside,89,86
428,4,0:53.0,,Miami full timeout,89,86
429,4,0:47.0,,T. Johnson misses 2-pt layup from 2 ft,89,86
430,4,0:46.0,Defensive rebound by T. Sefolosha,,89,86
431,4,0:22.0,P. Millsap misses 2-pt jump shot from 18 ft,,89,86
432,4,0:21.0,Offensive rebound by Team,,89,86
433,4,0:21.0,Turnover by Team (shot clock),,89,86
434,4,0:21.0,,Miami full timeout,89,86
435,4,0:16.0,,D. Waiters misses 2-pt layup from 3 ft,89,86
436,4,0:15.0,,Offensive rebound by R. McGruder,89,86
437,4,0:14.0,,R. McGruder makes 2-pt layup from 3 ft,89,88
438,4,0:14.0,Atlanta full timeout,,89,88
439,4,0:14.0,K. Korver enters the game for K. Bazemore,,89,88
440,4,0:14.0,,J. Johnson enters the game for H. Whiteside,89,88
441,4,0:14.0,Atlanta full timeout,,89,88
442,4,0:14.0,K. Bazemore enters the game for T. Hardaway,,89,88
443,4,0:13.0,Personal foul by J. Johnson (drawn by P. Millsap),,89,88
444,4,0:12.0,Personal foul by J. Richardson (drawn by K. Bazemore),,89,88
445,4,0:12.0,K. Bazemore makes free throw 1 of 2,,90,88
446,4,0:12.0,,H. Whiteside enters the game for D. Waiters,90,88
447,4,0:12.0,T. Hardaway enters the game for K. Korver,,90,88
448,4,0:12.0,,D. Waiters enters the game for J. Johnson,91,88
449,4,0:12.0,K. Bazemore makes free throw 2 of 2,,91,88
450,4,0:12.0,,Miami full timeout,91,88
451,4,0:08.0,,J. Richardson makes 2-pt dunk at rim,91,90
452,4,0:06.0,Personal foul by J. Richardson (drawn by D. Schröder),,91,90
453,4,0:06.0,D. Schröder makes free throw 1 of 2,,92,90
454,4,0:06.0,D. Schröder makes free throw 2 of 2,,93,90
455,4,0:01.0,,D. Waiters misses 3-pt jump shot from 25 ft,93,90
456,4,0:00.0,,Offensive rebound by Team,93,90
