,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
392,4,3:16.0,Shooting foul by P. Tucker (drawn by R. Gobert),,98,97
393,4,3:16.0,R. Gobert makes free throw 1 of 1,,99,97
394,4,2:57.0,,P. Tucker misses 2-pt layup from 2 ft (block by R. Gobert),99,97
395,4,2:55.0,Defensive rebound by G. Hill,,99,97
396,4,2:37.0,G. Hayward misses 3-pt jump shot from 25 ft,,99,97
397,4,2:34.0,,Defensive rebound by P. Tucker,99,97
398,4,2:14.0,,E. Bledsoe makes 2-pt jump shot from 4 ft,99,99
399,4,1:53.0,G. Hill misses 3-pt jump shot from 24 ft,,99,99
400,4,1:49.0,,Defensive rebound by E. Bledsoe,99,99
401,4,1:28.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,99,99
402,4,1:25.0,Defensive rebound by R. Gobert,,99,99
403,4,1:14.0,Turnover by G. Hayward (lost ball; steal by T. Warren),,99,99
404,4,1:13.0,,T. Warren makes 2-pt dunk at rim,99,101
405,4,1:13.0,Utah full timeout,,99,101
406,4,1:13.0,J. Johnson enters the game for B. Diaw,,99,101
407,4,0:50.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hill),,102,101
408,4,0:34.0,,D. Booker misses 2-pt jump shot from 15 ft,102,101
409,4,0:32.0,Defensive rebound by R. Gobert,,102,101
410,4,0:25.0,Utah full timeout,,102,101
411,4,0:25.0,B. Diaw enters the game for G. Hill,,102,101
412,4,0:14.0,Shooting foul by M. Chriss (drawn by G. Hayward),,102,101
413,4,0:14.0,G. Hayward makes free throw 1 of 2,,103,101
414,4,0:14.0,,A. Len enters the game for D. Booker,103,101
415,4,0:14.0,,D. Booker enters the game for A. Len,104,101
416,4,0:14.0,D. Favors enters the game for B. Diaw,,104,101
417,4,0:14.0,G. Hayward makes free throw 2 of 2,,104,101
418,4,0:14.0,,Phoenix full timeout,104,101
419,4,0:08.0,,M. Chriss misses 2-pt layup from 1 ft (block by R. Gobert),104,101
420,4,0:06.0,Defensive rebound by R. Gobert,,104,101
421,4,0:06.0,Personal take foul by T. Warren,,104,101
422,4,0:06.0,J. Johnson makes free throw 1 of 2,,105,101
423,4,0:06.0,,A. Len enters the game for D. Booker,105,101
424,4,0:06.0,,D. Booker enters the game for A. Len,106,101
425,4,0:06.0,J. Johnson makes free throw 2 of 2,,106,101
426,4,0:06.0,,Phoenix full timeout,106,101
427,4,0:02.0,,D. Booker misses 3-pt jump shot from 24 ft,106,101
428,4,0:00.0,Defensive rebound by G. Hayward,,106,101
