,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
390,4,6:28.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Allen),,95,104
391,4,6:28.0,,Golden State full timeout,95,104
392,4,6:20.0,Violation by M. Gasol (kicked ball),,95,104
393,4,6:17.0,,Personal foul by T. Allen (drawn by K. Thompson),95,104
394,4,6:17.0,,K. Thompson misses free throw 1 of 2,95,104
395,4,6:17.0,,Offensive rebound by Team,95,104
396,4,6:17.0,,K. Thompson misses free throw 2 of 2,95,104
397,4,6:15.0,Defensive rebound by Z. Randolph,,95,104
398,4,5:54.0,Z. Randolph makes 2-pt jump shot from 18 ft,,97,104
399,4,5:45.0,Violation by M. Gasol (kicked ball),,97,104
400,4,5:45.0,,K. Durant enters the game for S. Livingston,97,104
401,4,5:36.0,,D. Green misses 3-pt jump shot from 26 ft,97,104
402,4,5:36.0,Defensive rebound by Z. Randolph,,97,104
403,4,5:27.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),,100,104
404,4,5:14.0,,S. Curry misses 3-pt jump shot from 27 ft,100,104
405,4,5:14.0,Defensive rebound by T. Allen,,100,104
406,4,5:01.0,Z. Randolph makes 2-pt jump shot from 6 ft,,102,104
407,4,5:01.0,,Golden State full timeout,102,104
408,4,4:42.0,,K. Durant misses 2-pt jump shot from 12 ft,102,104
409,4,4:41.0,Defensive rebound by Z. Randolph,,102,104
410,4,4:23.0,Z. Randolph misses 2-pt jump shot from 9 ft,,102,104
411,4,4:22.0,,Defensive rebound by D. Green,102,104
412,4,4:15.0,,Turnover by S. Curry (bad pass; steal by M. Conley),102,104
413,4,4:05.0,T. Daniels misses 3-pt jump shot from 25 ft,,102,104
414,4,4:05.0,,Defensive rebound by Team,102,104
415,4,4:04.0,Loose ball foul by Z. Randolph (drawn by Z. Pachulia),,102,104
416,4,4:04.0,,Z. Pachulia makes free throw 1 of 2,102,105
417,4,4:04.0,,Z. Pachulia makes free throw 2 of 2,102,106
418,4,3:50.0,T. Daniels misses 2-pt jump shot from 4 ft,,102,106
419,4,3:48.0,Offensive rebound by T. Allen,,102,106
420,4,3:43.0,M. Conley misses 3-pt jump shot from 26 ft,,102,106
421,4,3:42.0,,Defensive rebound by S. Curry,102,106
422,4,3:37.0,,Personal foul by M. Conley (drawn by K. Durant),102,106
423,4,3:37.0,,K. Durant misses free throw 1 of 2,102,106
424,4,3:37.0,,Offensive rebound by Team,102,106
425,4,3:37.0,,K. Durant misses free throw 2 of 2,102,106
426,4,3:37.0,,A. Iguodala enters the game for Z. Pachulia,102,106
427,4,3:35.0,Defensive rebound by T. Allen,,102,106
428,4,3:28.0,Personal foul by D. Green (drawn by M. Gasol),,102,106
429,4,3:28.0,M. Gasol makes free throw 1 of 2,,103,106
430,4,3:28.0,M. Gasol makes free throw 2 of 2,,104,106
431,4,3:14.0,,S. Curry makes 2-pt jump shot from 11 ft,104,108
432,4,2:57.0,M. Gasol misses 2-pt hook shot from 9 ft,,104,108
433,4,2:56.0,Offensive rebound by Z. Randolph,,104,108
434,4,2:56.0,Z. Randolph makes 2-pt layup from 1 ft,,106,108
435,4,2:31.0,,K. Durant misses 3-pt jump shot from 26 ft,106,108
436,4,2:30.0,Defensive rebound by Team,,106,108
437,4,2:15.0,Shooting foul by A. Iguodala (drawn by T. Allen),,106,108
438,4,2:15.0,T. Allen makes free throw 1 of 2,,107,108
439,4,2:15.0,T. Allen misses free throw 2 of 2,,107,108
440,4,2:13.0,Offensive rebound by T. Allen,,107,108
441,4,2:02.0,T. Allen misses 2-pt layup from 3 ft,,107,108
442,4,2:01.0,,Defensive rebound by D. Green,107,108
443,4,1:57.0,,Shooting foul by Z. Randolph (drawn by K. Durant),107,108
444,4,1:57.0,,K. Durant misses free throw 1 of 2,107,108
445,4,1:57.0,,Offensive rebound by Team,107,108
446,4,1:57.0,,K. Durant makes free throw 2 of 2,107,109
447,4,1:57.0,Memphis full timeout,,107,109
448,4,1:37.0,Turnover by T. Allen (bad pass),,107,109
449,4,1:20.0,,S. Curry makes 2-pt jump shot from 6 ft,107,111
450,4,1:09.0,T. Daniels misses 3-pt jump shot from 24 ft,,107,111
451,4,1:07.0,Offensive rebound by T. Allen,,107,111
452,4,1:03.0,T. Allen makes 2-pt layup from 2 ft,,109,111
453,4,0:42.0,,S. Curry misses 3-pt jump shot from 26 ft,109,111
454,4,0:40.0,,Offensive rebound by K. Thompson,109,111
455,4,0:23.0,,K. Durant misses 3-pt jump shot from 25 ft,109,111
456,4,0:21.0,Defensive rebound by T. Daniels,,109,111
457,4,0:21.0,Memphis full timeout,,109,111
458,4,0:09.0,M. Conley makes 2-pt jump shot from 17 ft,,111,111
459,4,0:07.0,,Golden State full timeout,111,111
460,4,0:07.0,J. Ennis enters the game for M. Conley,,111,111
461,4,0:07.0,J. Green enters the game for Z. Randolph,,111,111
462,4,0:07.0,J. Martin enters the game for T. Daniels,,111,111
463,4,0:01.0,,S. Curry misses 3-pt jump shot from 35 ft,111,111
464,4,0:00.0,,Offensive rebound by Team,111,111
465,1OT,4:40.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),,113,111
466,1OT,4:23.0,,K. Thompson misses 3-pt jump shot from 27 ft,113,111
467,1OT,4:22.0,Defensive rebound by Z. Randolph,,113,111
468,1OT,4:06.0,Z. Randolph makes 2-pt hook shot from 8 ft,,115,111
469,1OT,3:44.0,,K. Thompson makes 2-pt jump shot from 17 ft,115,113
470,1OT,3:18.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by Z. Randolph),,117,113
471,1OT,3:16.0,,Golden State full timeout,117,113
472,1OT,3:16.0,,Z. Pachulia enters the game for A. Iguodala,117,113
473,1OT,2:56.0,,S. Curry misses 3-pt jump shot from 26 ft,117,113
474,1OT,2:55.0,Defensive rebound by T. Allen,,117,113
475,1OT,2:34.0,Z. Randolph makes 2-pt jump shot from 16 ft (assist by M. Conley),,119,113
476,1OT,2:22.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),119,115
477,1OT,2:22.0,,Shooting foul by M. Gasol (drawn by D. Green),119,115
478,1OT,2:22.0,,D. Green makes free throw 1 of 1,119,116
479,1OT,2:07.0,Turnover by T. Daniels (bad pass; steal by D. Green),,119,116
480,1OT,2:03.0,,Turnover by D. Green (bad pass; steal by T. Allen),119,116
481,1OT,1:59.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,122,116
482,1OT,1:47.0,Offensive charge foul by K. Durant (drawn by T. Daniels),,122,116
483,1OT,1:47.0,,Turnover by K. Durant (offensive foul),122,116
484,1OT,1:23.0,M. Gasol misses 2-pt jump shot from 17 ft,,122,116
485,1OT,1:23.0,,Defensive rebound by K. Durant,122,116
486,1OT,1:13.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Durant),122,119
487,1OT,0:55.0,M. Conley makes 2-pt jump shot from 17 ft,,124,119
488,1OT,0:44.0,,S. Curry misses 2-pt layup from 2 ft,124,119
489,1OT,0:44.0,Defensive rebound by T. Allen,,124,119
490,1OT,0:44.0,Personal foul by D. Green (drawn by T. Allen),,124,119
491,1OT,0:44.0,,D. West enters the game for D. Green,124,119
492,1OT,0:44.0,,Golden State full timeout,124,119
493,1OT,0:21.0,T. Allen makes 2-pt jump shot from 10 ft (assist by Z. Randolph),,126,119
494,1OT,0:21.0,J. Ennis enters the game for M. Conley,,126,119
495,1OT,0:21.0,J. Green enters the game for Z. Randolph,,126,119
496,1OT,0:21.0,J. Martin enters the game for T. Daniels,,126,119
497,1OT,0:21.0,,A. Iguodala enters the game for D. West,126,119
498,1OT,0:20.0,Violation by T. Allen (kicked ball),,126,119
499,1OT,0:18.0,,K. Durant misses 3-pt jump shot from 27 ft,126,119
500,1OT,0:17.0,Defensive rebound by J. Martin,,126,119
501,1OT,0:15.0,Personal take foul by S. Curry (drawn by J. Martin),,126,119
502,1OT,0:15.0,J. Martin makes free throw 1 of 2,,127,119
503,1OT,0:15.0,J. Martin makes free throw 2 of 2,,128,119
504,1OT,0:12.0,,S. Curry misses 3-pt jump shot from 29 ft,128,119
505,1OT,0:09.0,,Offensive rebound by A. Iguodala,128,119
506,1OT,0:08.0,,K. Durant misses 3-pt jump shot from 27 ft,128,119
507,1OT,0:05.0,Defensive rebound by J. Ennis,,128,119
