,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
388,4,4:17.0,,K. Thompson misses 2-pt jump shot from 20 ft,91,100
389,4,4:17.0,Defensive rebound by E. Moore,,91,100
390,4,4:08.0,E. Moore makes 2-pt jump shot from 12 ft,,93,100
391,4,3:51.0,,D. Green misses 2-pt jump shot from 10 ft,93,100
392,4,3:51.0,,Offensive rebound by D. Green,93,100
393,4,3:51.0,,D. Green misses 2-pt layup from 10 ft,93,100
394,4,3:50.0,Defensive rebound by E. Moore,,93,100
395,4,3:47.0,B. Hield makes 2-pt layup from 2 ft (assist by E. Moore),,95,100
396,4,3:47.0,,Golden State full timeout,95,100
397,4,3:47.0,,A. Iguodala enters the game for I. Clark,95,100
398,4,3:47.0,,K. Durant enters the game for S. Livingston,95,100
399,4,3:43.0,,Personal foul by B. Hield (drawn by A. Iguodala),95,100
400,4,3:34.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),95,103
401,4,3:16.0,T. Frazier makes 2-pt jump shot from 17 ft,,97,103
402,4,2:54.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),97,106
403,4,2:32.0,B. Hield misses 2-pt jump shot from 17 ft,,97,106
404,4,2:32.0,,Defensive rebound by D. Green,97,106
405,4,2:23.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),97,109
406,4,2:23.0,New Orleans full timeout,,97,109
407,4,2:12.0,Turnover by T. Frazier (bad pass; steal by A. Iguodala),,97,109
408,4,1:54.0,,Turnover by A. Iguodala (bad pass; steal by S. Hill),97,109
409,4,1:51.0,Personal foul by D. Green (drawn by S. Hill),,97,109
410,4,1:43.0,A. Davis makes 2-pt jump shot from 7 ft (assist by B. Hield),,99,109
411,4,1:28.0,,S. Curry misses 2-pt jump shot from 6 ft,99,109
412,4,1:27.0,Defensive rebound by A. Davis,,99,109
413,4,1:20.0,E. Moore misses 3-pt jump shot from 26 ft,,99,109
414,4,1:20.0,,Defensive rebound by Team,99,109
415,4,1:20.0,Loose ball foul by T. Frazier (drawn by A. Iguodala),,99,109
416,4,1:20.0,,A. Iguodala makes free throw 1 of 2,99,110
417,4,1:20.0,,A. Iguodala makes free throw 2 of 2,99,111
418,4,1:10.0,B. Hield misses 3-pt jump shot from 26 ft,,99,111
419,4,1:10.0,Offensive rebound by T. Frazier,,99,111
420,4,1:08.0,A. Davis makes 3-pt jump shot from 25 ft (assist by T. Frazier),,102,111
421,4,0:55.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),102,114
422,4,0:45.0,Shooting foul by A. Iguodala (drawn by A. Davis),,102,114
423,4,0:45.0,A. Davis misses free throw 1 of 2,,102,114
424,4,0:45.0,Offensive rebound by Team,,102,114
425,4,0:45.0,A. Davis makes free throw 2 of 2,,103,114
426,4,0:23.0,,K. Durant makes 2-pt dunk at rim,103,116
427,4,0:07.0,T. Frazier makes 3-pt jump shot from 25 ft (assist by E. Moore),,106,116
