,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
371,4,4:52.0,C. Randle misses 2-pt jump shot from 15 ft,,88,100
372,4,4:52.0,,Defensive rebound by A. Drummond,88,100
373,4,4:41.0,,R. Jackson makes 2-pt layup at rim,88,102
374,4,4:41.0,,Shooting foul by C. Randle (drawn by R. Jackson),88,102
375,4,4:41.0,D. Rose enters the game for C. Randle,,88,102
376,4,4:41.0,,R. Jackson makes free throw 1 of 1,88,103
377,4,4:21.0,C. Anthony misses 3-pt jump shot from 27 ft,,88,103
378,4,4:21.0,,Defensive rebound by R. Jackson,88,103
379,4,4:14.0,,Shooting foul by K. Porziņģis (drawn by A. Drummond),88,103
380,4,4:14.0,,A. Drummond misses free throw 1 of 2,88,103
381,4,4:14.0,,Offensive rebound by Team,88,103
382,4,4:14.0,,A. Drummond misses free throw 2 of 2,88,103
383,4,4:13.0,Defensive rebound by Team,,88,103
384,4,3:59.0,C. Lee misses 2-pt jump shot from 17 ft,,88,103
385,4,3:58.0,,Defensive rebound by A. Drummond,88,103
386,4,3:47.0,,M. Morris misses 3-pt jump shot from 26 ft,88,103
387,4,3:46.0,Defensive rebound by W. Hernangómez,,88,103
388,4,3:31.0,D. Rose misses 2-pt jump shot from 13 ft,,88,103
389,4,3:30.0,Offensive rebound by K. Porziņģis,,88,103
390,4,3:25.0,D. Rose misses 2-pt jump shot from 16 ft,,88,103
391,4,3:25.0,,Defensive rebound by T. Harris,88,103
392,4,3:17.0,,Personal take foul by W. Hernangómez (drawn by A. Drummond),88,103
393,4,3:17.0,,A. Drummond makes free throw 1 of 2,88,104
394,4,3:17.0,,A. Drummond misses free throw 2 of 2,88,104
395,4,3:16.0,Defensive rebound by W. Hernangómez,,88,104
396,4,3:06.0,D. Rose makes 2-pt layup from 1 ft,,90,104
397,4,3:02.0,,Personal take foul by W. Hernangómez (drawn by A. Drummond),90,104
398,4,3:02.0,,A. Drummond misses free throw 1 of 2,90,104
399,4,3:02.0,,Offensive rebound by Team,90,104
400,4,3:02.0,,A. Drummond makes free throw 2 of 2,90,105
401,4,3:00.0,Personal foul by K. Caldwell-Pope (drawn by D. Rose),,90,105
402,4,3:00.0,,A. Baynes enters the game for A. Drummond,90,105
403,4,2:44.0,D. Rose misses 3-pt jump shot from 26 ft,,90,105
404,4,2:44.0,,Defensive rebound by T. Harris,90,105
405,4,2:30.0,,R. Jackson makes 3-pt jump shot from 26 ft,90,108
406,4,2:12.0,W. Hernangómez misses 2-pt layup from 1 ft,,90,108
407,4,2:11.0,,Defensive rebound by A. Baynes,90,108
408,4,1:50.0,,M. Morris misses 3-pt jump shot from 27 ft,90,108
409,4,1:50.0,Defensive rebound by K. Porziņģis,,90,108
410,4,1:50.0,New York full timeout,,90,108
411,4,1:50.0,,Detroit full timeout,90,108
412,4,1:50.0,R. Baker enters the game for C. Anthony,,90,108
413,4,1:50.0,M. Plumlee enters the game for W. Hernangómez,,90,108
414,4,1:50.0,M. Kuzminskas enters the game for K. Porziņģis,,90,108
415,4,1:50.0,S. Vujačić enters the game for C. Lee,,90,108
416,4,1:50.0,J. Holiday enters the game for D. Rose,,90,108
417,4,1:50.0,,I. Smith enters the game for M. Morris,90,108
418,4,1:50.0,,S. Johnson enters the game for T. Harris,90,108
419,4,1:50.0,,J. Leuer enters the game for K. Caldwell-Pope,90,108
420,4,1:50.0,,D. Hilliard enters the game for R. Jackson,90,108
421,4,1:34.0,Turnover by R. Baker (bad pass),,90,108
422,4,1:16.0,,J. Leuer misses 2-pt jump shot from 11 ft,90,108
423,4,1:16.0,Defensive rebound by M. Plumlee,,90,108
424,4,1:12.0,M. Kuzminskas makes 2-pt layup at rim (assist by S. Vujačić),,92,108
425,4,0:54.0,,D. Hilliard makes 2-pt jump shot from 18 ft,92,110
426,4,0:43.0,Turnover by S. Vujačić (bad pass; steal by D. Hilliard),,92,110
427,4,0:23.0,,S. Johnson makes 2-pt jump shot from 16 ft,92,112
428,4,0:10.0,M. Kuzminskas misses 2-pt jump shot from 9 ft,,92,112
429,4,0:09.0,,Defensive rebound by D. Hilliard,92,112
