,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
375,4,2:29.0,Offensive rebound by J. Terry,,115,89
376,4,2:20.0,M. Plumlee misses 2-pt hook shot from 4 ft,,115,89
377,4,2:19.0,,Defensive rebound by B. Marjanović,115,89
378,4,2:10.0,,B. Marjanović makes 2-pt dunk at rim (assist by S. Johnson),115,91
379,4,1:49.0,T. Maker makes 2-pt jump shot from 18 ft,,117,91
380,4,1:32.0,,D. Hilliard makes 2-pt jump shot from 8 ft (assist by I. Smith),117,93
381,4,1:20.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Brogdon),,119,93
382,4,1:00.0,,B. Marjanović misses 2-pt hook shot from 6 ft,119,93
383,4,0:59.0,Defensive rebound by S. Novak,,119,93
384,4,0:49.0,Turnover by M. Brogdon (lost ball; steal by I. Smith),,119,93
385,4,0:46.0,,Turnover by S. Johnson (lost ball; steal by J. Terry),119,93
386,4,0:35.0,T. Maker misses 3-pt jump shot from 25 ft,,119,93
387,4,0:35.0,Offensive rebound by J. Terry,,119,93
388,4,0:19.0,S. Novak misses 3-pt jump shot from 26 ft,,119,93
389,4,0:18.0,,Defensive rebound by B. Marjanović,119,93
390,4,0:09.0,,S. Johnson misses 2-pt jump shot from 8 ft,119,93
391,4,0:09.0,,Offensive rebound by B. Marjanović,119,93
392,4,0:09.0,,Shooting foul by T. Maker (drawn by B. Marjanović),119,93
393,4,0:09.0,,B. Marjanović misses free throw 1 of 2,119,93
394,4,0:09.0,,Offensive rebound by Team,119,93
395,4,0:09.0,,B. Marjanović makes free throw 2 of 2,119,94
