,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
391,4,4:16.0,,Personal foul by A. Jefferson (drawn by R. Jackson),96,78
392,4,4:16.0,,R. Jackson makes free throw 1 of 2,96,79
393,4,4:16.0,,B. Marjanović enters the game for A. Baynes,96,79
394,4,4:16.0,,R. Jackson makes free throw 2 of 2,96,80
395,4,4:02.0,C. Miles makes 3-pt jump shot from 26 ft (assist by J. Teague),,99,80
396,4,3:54.0,,Detroit full timeout,99,80
397,4,3:54.0,,I. Smith enters the game for R. Jackson,99,80
398,4,3:54.0,A. Brooks enters the game for P. George,,99,80
399,4,3:39.0,,M. Gbinije misses 2-pt jump shot from 17 ft,99,80
400,4,3:39.0,Defensive rebound by J. Teague,,99,80
401,4,3:24.0,G. Robinson makes 2-pt jump shot from 20 ft (assist by J. Teague),,101,80
402,4,3:03.0,,D. Hilliard makes 2-pt jump shot from 18 ft (assist by B. Marjanović),101,82
403,4,3:03.0,Indiana full timeout,,101,82
404,4,3:03.0,G. Niang enters the game for G. Robinson,,101,82
405,4,3:03.0,J. Young enters the game for J. Teague,,101,82
406,4,3:03.0,K. Séraphin enters the game for A. Jefferson,,101,82
407,4,3:03.0,L. Allen enters the game for C. Miles,,101,82
408,4,2:52.0,Turnover by K. Séraphin (traveling),,101,82
409,4,2:39.0,,Shooting foul by K. Séraphin (drawn by B. Marjanović),101,82
410,4,2:39.0,,B. Marjanović misses free throw 1 of 2,101,82
411,4,2:39.0,,Offensive rebound by Team,101,82
412,4,2:39.0,,B. Marjanović misses free throw 2 of 2,101,82
413,4,2:37.0,Defensive rebound by K. Séraphin,,101,82
414,4,2:12.0,J. Young misses 3-pt jump shot from 26 ft,,101,82
415,4,2:11.0,,Defensive rebound by D. Hilliard,101,82
416,4,2:03.0,,H. Ellenson makes 3-pt jump shot from 26 ft (assist by D. Hilliard),101,85
417,4,1:51.0,Turnover by G. Niang (traveling),,101,85
418,4,1:42.0,,H. Ellenson makes 3-pt jump shot from 26 ft (assist by I. Smith),101,88
419,4,1:29.0,A. Brooks makes 2-pt layup from 1 ft,,103,88
420,4,1:12.0,,B. Marjanović makes 2-pt jump shot from 10 ft (assist by M. Gbinije),103,90
421,4,0:47.0,K. Séraphin misses 2-pt jump shot from 13 ft,,103,90
422,4,0:46.0,Offensive rebound by L. Allen,,103,90
423,4,0:33.0,K. Séraphin makes 2-pt layup at rim (assist by L. Allen),,105,90
424,4,0:16.0,,B. Marjanović misses 2-pt jump shot from 15 ft,105,90
425,4,0:16.0,Defensive rebound by G. Niang,,105,90
