,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
385,4,2:11.0,W. Cauley-Stein enters the game for G. Temple,,77,94
386,4,2:11.0,M. Richardson enters the game for A. Tolliver,,77,94
387,4,1:55.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by J. Gibson),77,97
388,4,1:49.0,Personal take foul by J. Gibson (drawn by T. Lawson),,77,97
389,4,1:49.0,,N. Brussino enters the game for D. Finney-Smith,77,97
390,4,1:34.0,M. Barnes makes 2-pt jump shot from 6 ft (assist by T. Lawson),,79,97
391,4,1:21.0,,A. Hammons misses 2-pt jump shot from 5 ft,79,97
392,4,1:20.0,Defensive rebound by W. Cauley-Stein,,79,97
393,4,1:20.0,,Loose ball foul by A. Hammons (drawn by W. Cauley-Stein),79,97
394,4,1:20.0,W. Cauley-Stein misses free throw 1 of 2,,79,97
395,4,1:20.0,Offensive rebound by Team,,79,97
396,4,1:20.0,W. Cauley-Stein misses free throw 2 of 2,,79,97
397,4,1:19.0,,Defensive rebound by J. Anderson,79,97
398,4,1:06.0,,J. Anderson misses 2-pt jump shot from 18 ft,79,97
399,4,1:05.0,Defensive rebound by M. Barnes,,79,97
400,4,0:45.0,W. Cauley-Stein misses 2-pt layup from 2 ft (block by A. Hammons),,79,97
401,4,0:44.0,,Defensive rebound by S. Curry,79,97
402,4,0:31.0,,Shooting foul by M. Barnes (drawn by J. Anderson),79,97
403,4,0:31.0,,J. Anderson makes free throw 1 of 2,79,98
404,4,0:31.0,,J. Anderson makes free throw 2 of 2,79,99
405,4,0:13.0,Turnover by S. Labissière (lost ball; steal by J. Anderson),,79,99
406,4,0:04.0,,N. Brussino misses 3-pt jump shot from 24 ft,79,99
407,4,0:03.0,Defensive rebound by M. Barnes,,79,99
