,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
382,4,6:43.0,G. Papagiannis makes 2-pt dunk at rim (assist by M. Richardson),,73,101
383,4,6:23.0,,J. McAdoo makes 2-pt jump shot from 20 ft (assist by I. Clark),73,103
384,4,6:02.0,G. Papagiannis misses 2-pt hook shot from 9 ft,,73,103
385,4,6:01.0,,Defensive rebound by K. Looney,73,103
386,4,5:51.0,,J. McAdoo misses 2-pt jump shot from 18 ft,73,103
387,4,5:50.0,Defensive rebound by M. Richardson,,73,103
388,4,5:43.0,M. Richardson misses 3-pt jump shot from 27 ft,,73,103
389,4,5:42.0,,Defensive rebound by K. Looney,73,103
390,4,5:33.0,,K. Looney misses 3-pt jump shot from 26 ft,73,103
391,4,5:32.0,Defensive rebound by G. Papagiannis,,73,103
392,4,5:30.0,Personal take foul by S. Livingston (drawn by M. Richardson),,73,103
393,4,5:30.0,Official timeout,,73,103
394,4,5:30.0,,B. Weber enters the game for S. Livingston,73,103
395,4,5:30.0,W. Cauley-Stein enters the game for A. Tolliver,,73,103
396,4,5:30.0,,D. Jones enters the game for J. McAdoo,73,103
397,4,5:11.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by M. Richardson),,75,103
398,4,4:47.0,,B. Weber misses 3-pt jump shot from 26 ft,75,103
399,4,4:46.0,,Offensive rebound by D. Jones,75,103
400,4,4:34.0,,I. Clark misses 2-pt layup from 2 ft (block by G. Papagiannis),75,103
401,4,4:33.0,,Offensive rebound by D. Jones,75,103
402,4,4:33.0,,Shooting foul by S. Labissière (drawn by D. Jones),75,103
403,4,4:33.0,,D. Jones misses free throw 1 of 2,75,103
404,4,4:33.0,,Offensive rebound by Team,75,103
405,4,4:33.0,,D. Jones makes free throw 2 of 2,75,104
406,4,4:16.0,W. Cauley-Stein misses 2-pt jump shot from 19 ft,,75,104
407,4,4:16.0,,Defensive rebound by I. Clark,75,104
408,4,4:02.0,,Turnover by B. Weber (bad pass; steal by M. Richardson),75,104
409,4,3:58.0,Shooting foul by D. Jones (drawn by M. Richardson),,75,104
410,4,3:58.0,M. Richardson makes free throw 1 of 2,,76,104
411,4,3:58.0,M. Richardson makes free throw 2 of 2,,77,104
412,4,3:43.0,,B. Weber misses 2-pt jump shot from 19 ft,77,104
413,4,3:42.0,Defensive rebound by B. McLemore,,77,104
414,4,3:38.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. McLemore),,79,104
415,4,3:16.0,,P. McCaw misses 3-pt jump shot from 26 ft,79,104
416,4,3:15.0,Defensive rebound by G. Papagiannis,,79,104
417,4,3:07.0,Turnover by B. McLemore (bad pass),,79,104
418,4,2:52.0,,Turnover by P. McCaw (lost ball),79,104
419,4,2:52.0,Sacramento full timeout,,79,104
420,4,2:38.0,,Violation by B. Weber (kicked ball),79,104
421,4,2:32.0,Turnover by W. Cauley-Stein (bad pass; steal by K. Looney),,79,104
422,4,2:26.0,,K. Looney makes 2-pt layup from 1 ft,79,106
423,4,2:06.0,S. Labissière misses 2-pt layup from 3 ft (block by P. McCaw),,79,106
424,4,2:05.0,Offensive rebound by G. Papagiannis,,79,106
425,4,2:03.0,G. Papagiannis makes 2-pt hook shot from 5 ft,,81,106
426,4,1:39.0,,I. Clark misses 2-pt jump shot from 10 ft (block by B. McLemore),81,106
427,4,1:39.0,Defensive rebound by W. Cauley-Stein,,81,106
428,4,1:35.0,Turnover by W. Cauley-Stein (lost ball),,81,106
429,4,1:14.0,Violation by G. Papagiannis (kicked ball),,81,106
430,4,1:09.0,,B. Weber misses 2-pt jump shot from 10 ft,81,106
431,4,1:08.0,Defensive rebound by W. Cauley-Stein,,81,106
432,4,1:06.0,Personal foul by I. Clark (drawn by M. Richardson),,81,106
433,4,1:06.0,A. Tolliver enters the game for M. Richardson,,81,106
434,4,0:46.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by S. Labissière),,84,106
435,4,0:27.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by B. Weber),84,109
436,4,0:08.0,W. Cauley-Stein makes 2-pt jump shot from 10 ft (assist by B. McLemore),,86,109
