,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
390,4,4:36.0,,D. Carroll misses 3-pt jump shot from 24 ft,107,93
391,4,4:36.0,,Offensive rebound by T. Ross,107,93
392,4,4:27.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by K. Lowry),107,95
393,4,4:10.0,Turnover by K. Irving (lost ball; steal by D. Carroll),,107,95
394,4,4:04.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by K. Lowry),107,97
395,4,4:03.0,Cleveland full timeout,,107,97
396,4,3:47.0,K. Love misses 3-pt jump shot from 27 ft,,107,97
397,4,3:47.0,Offensive rebound by L. James,,107,97
398,4,3:46.0,L. James makes 2-pt layup from 2 ft,,109,97
399,4,3:25.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),109,100
400,4,2:59.0,K. Irving misses 2-pt jump shot from 20 ft,,109,100
401,4,2:58.0,Offensive rebound by L. James,,109,100
402,4,2:36.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,112,100
403,4,2:20.0,,D. DeRozan misses 2-pt jump shot from 6 ft,112,100
404,4,2:20.0,Defensive rebound by K. Love,,112,100
405,4,1:59.0,K. Irving misses 3-pt jump shot from 27 ft,,112,100
406,4,1:58.0,,Defensive rebound by D. DeRozan,112,100
407,4,1:46.0,,D. DeRozan makes 2-pt jump shot from 4 ft,112,102
408,4,1:22.0,L. James misses 3-pt jump shot from 25 ft,,112,102
409,4,1:22.0,Offensive rebound by Team,,112,102
410,4,1:22.0,Turnover by Team (shot clock),,112,102
411,4,1:22.0,,Toronto full timeout,112,102
412,4,1:22.0,T. Thompson enters the game for C. Frye,,112,102
413,4,1:19.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. Carroll),112,104
414,4,1:19.0,,Shooting foul by L. James (drawn by D. DeRozan),112,104
415,4,1:19.0,,D. DeRozan makes free throw 1 of 1,112,105
416,4,0:56.0,L. James misses 3-pt jump shot from 29 ft,,112,105
417,4,0:55.0,,Defensive rebound by P. Patterson,112,105
418,4,0:43.0,,T. Ross misses 3-pt jump shot from 26 ft,112,105
419,4,0:43.0,,Offensive rebound by K. Lowry,112,105
420,4,0:35.0,,K. Lowry makes 2-pt jump shot from 1 ft,112,107
421,4,0:35.0,Cleveland full timeout,,112,107
422,4,0:35.0,C. Frye enters the game for T. Thompson,,112,107
423,4,0:32.0,Personal foul by T. Ross (drawn by K. Irving),,112,107
424,4,0:32.0,K. Irving makes free throw 1 of 2,,113,107
425,4,0:32.0,T. Thompson enters the game for C. Frye,,113,107
426,4,0:32.0,K. Irving makes free throw 2 of 2,,114,107
427,4,0:24.0,,D. DeRozan makes 2-pt jump shot from 5 ft,114,109
428,4,0:22.0,,Offensive charge foul by K. Irving (drawn by D. DeRozan),114,109
429,4,0:22.0,Turnover by K. Irving (offensive foul),,114,109
430,4,0:15.0,,D. DeRozan misses 3-pt jump shot from 25 ft,114,109
431,4,0:14.0,,Offensive rebound by Team,114,109
432,4,0:13.0,,Toronto full timeout,114,109
433,4,0:12.0,,Turnover by D. DeRozan (step out of bounds),114,109
434,4,0:12.0,C. Frye enters the game for T. Thompson,,114,109
435,4,0:08.0,Personal foul by D. DeRozan (drawn by K. Love),,114,109
436,4,0:08.0,K. Love makes free throw 1 of 2,,115,109
437,4,0:08.0,T. Thompson enters the game for C. Frye,,115,109
438,4,0:08.0,K. Love makes free throw 2 of 2,,116,109
439,4,0:02.0,,Shooting foul by I. Shumpert (drawn by K. Lowry),116,109
440,4,0:02.0,,K. Lowry makes free throw 1 of 3,116,110
441,4,0:02.0,,K. Lowry makes free throw 2 of 3,116,111
442,4,0:02.0,,K. Lowry makes free throw 3 of 3,116,112
443,4,0:02.0,Flagrant foul type 1 by D. Carroll (drawn by T. Thompson),,116,112
444,4,0:02.0,T. Thompson misses flagrant free throw 1 of 2,,116,112
445,4,0:02.0,Offensive rebound by Team,,116,112
446,4,0:02.0,T. Thompson misses flagrant free throw 2 of 2,,116,112
447,4,0:02.0,Offensive rebound by Team,,116,112
