,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
372,4,5:24.0,L. Thomas enters the game for K. Porziņģis,,83,94
373,4,5:23.0,Defensive rebound by W. Hernangómez,,83,94
374,4,5:04.0,L. Thomas misses 3-pt jump shot from 24 ft,,83,94
375,4,5:03.0,Offensive rebound by W. Hernangómez,,83,94
376,4,4:54.0,D. Rose makes 2-pt jump shot from 17 ft,,85,94
377,4,4:32.0,,Shooting foul by W. Hernangómez (drawn by T. Snell),85,94
378,4,4:32.0,,T. Snell makes free throw 1 of 2,85,95
379,4,4:32.0,K. Porziņģis enters the game for W. Hernangómez,,85,94
380,4,4:32.0,,T. Snell makes free throw 2 of 2,85,96
381,4,4:17.0,L. Thomas misses 2-pt layup from 3 ft (block by G. Monroe),,85,96
382,4,4:14.0,,Defensive rebound by J. Terry,85,96
383,4,4:01.0,,Personal foul by L. Thomas (drawn by G. Antetokounmpo),85,96
384,4,4:01.0,,G. Antetokounmpo makes free throw 1 of 2,85,97
385,4,4:01.0,,G. Antetokounmpo makes free throw 2 of 2,85,98
386,4,3:40.0,C. Lee misses 3-pt jump shot from 23 ft,,85,98
387,4,3:39.0,,Defensive rebound by Team,85,98
388,4,3:16.0,,G. Monroe makes 2-pt hook shot from 1 ft (assist by T. Snell),85,100
389,4,3:16.0,New York full timeout,,85,100
390,4,3:06.0,C. Anthony misses 3-pt jump shot from 26 ft,,85,100
391,4,3:05.0,,Defensive rebound by G. Monroe,85,100
392,4,2:59.0,,Personal foul by L. Thomas (drawn by M. Dellavedova),85,100
393,4,2:59.0,,Milwaukee full timeout,85,100
394,4,2:59.0,,M. Dellavedova makes free throw 1 of 2,85,101
395,4,2:59.0,,M. Dellavedova makes free throw 2 of 2,85,102
396,4,2:41.0,D. Rose misses 2-pt layup from 1 ft,,85,102
397,4,2:39.0,,Defensive rebound by G. Monroe,85,102
398,4,2:16.0,,J. Terry misses 3-pt jump shot from 26 ft,85,102
399,4,2:15.0,Defensive rebound by K. Porziņģis,,85,102
400,4,2:00.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by L. Thomas),,88,102
401,4,1:43.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,88,102
402,4,1:42.0,Defensive rebound by C. Lee,,88,102
403,4,1:31.0,Shooting foul by G. Monroe (drawn by K. Porziņģis),,88,102
404,4,1:31.0,K. Porziņģis makes free throw 1 of 2,,89,102
405,4,1:31.0,K. Porziņģis misses free throw 2 of 2,,89,102
406,4,1:31.0,,M. Brogdon enters the game for M. Dellavedova,89,102
407,4,1:30.0,,Defensive rebound by G. Antetokounmpo,89,102
408,4,1:10.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),89,104
409,4,0:58.0,D. Rose makes 2-pt layup at rim,,91,104
410,4,0:39.0,,T. Snell misses 2-pt jump shot from 15 ft,91,104
411,4,0:38.0,Defensive rebound by L. Thomas,,91,104
412,4,0:30.0,C. Lee makes 2-pt layup at rim,,93,104
413,4,0:09.0,,M. Brogdon misses 3-pt jump shot from 26 ft,93,104
414,4,0:08.0,Defensive rebound by C. Lee,,93,104
