,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
381,4,8:22.0,,G. Antetokounmpo makes 2-pt layup at rim,86,97
382,4,8:05.0,C. Miles makes 2-pt jump shot from 19 ft (assist by A. Brooks),,88,97
383,4,7:49.0,,G. Monroe misses 2-pt jump shot from 4 ft,88,97
384,4,7:48.0,Defensive rebound by M. Turner,,88,97
385,4,7:32.0,T. Young misses 3-pt jump shot from 24 ft,,88,97
386,4,7:31.0,,Defensive rebound by G. Monroe,88,97
387,4,7:11.0,,G. Antetokounmpo makes 2-pt layup at rim,88,99
388,4,6:55.0,Turnover by A. Brooks (lost ball; steal by M. Brogdon),,88,99
389,4,6:51.0,,G. Monroe makes 2-pt dunk at rim,88,101
390,4,6:51.0,Indiana full timeout,,88,101
391,4,6:51.0,M. Ellis enters the game for A. Brooks,,88,101
392,4,6:51.0,,M. Dellavedova enters the game for M. Brogdon,88,101
393,4,6:39.0,M. Ellis makes 2-pt layup from 1 ft,,90,101
394,4,6:23.0,,M. Dellavedova makes 2-pt jump shot from 7 ft,90,103
395,4,6:06.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Turner),,93,103
396,4,5:50.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,93,103
397,4,5:48.0,,Offensive rebound by G. Monroe,93,103
398,4,5:47.0,,G. Monroe makes 2-pt layup at rim,93,105
399,4,5:32.0,M. Turner makes 3-pt jump shot from 27 ft (assist by M. Ellis),,96,105
400,4,5:10.0,,G. Antetokounmpo makes 2-pt layup at rim,96,107
401,4,4:52.0,P. George misses 2-pt jump shot from 19 ft,,96,107
402,4,4:51.0,,Defensive rebound by T. Snell,96,107
403,4,4:33.0,,J. Parker misses 2-pt jump shot from 10 ft,96,107
404,4,4:31.0,Defensive rebound by T. Young,,96,107
405,4,4:28.0,Shooting foul by M. Dellavedova (drawn by M. Ellis),,96,107
406,4,4:28.0,M. Ellis makes free throw 1 of 2,,97,107
407,4,4:28.0,,M. Plumlee enters the game for G. Monroe,97,107
408,4,4:28.0,J. Teague enters the game for T. Young,,97,107
409,4,4:28.0,M. Ellis makes free throw 2 of 2,,98,107
410,4,4:14.0,,Turnover by M. Dellavedova (lost ball; steal by M. Ellis),98,107
411,4,4:11.0,P. George makes 2-pt layup from 1 ft (assist by M. Ellis),,100,107
412,4,4:11.0,,Milwaukee full timeout,100,107
413,4,3:49.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Parker),100,110
414,4,3:33.0,J. Teague misses 3-pt jump shot from 27 ft,,100,110
415,4,3:28.0,Offensive rebound by J. Teague,,100,110
416,4,3:24.0,J. Teague misses 2-pt layup from 1 ft,,100,110
417,4,3:22.0,,Defensive rebound by G. Antetokounmpo,100,110
418,4,3:12.0,,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),100,112
419,4,3:12.0,Indiana full timeout,,100,112
420,4,2:52.0,P. George misses 3-pt jump shot from 25 ft,,100,112
421,4,2:51.0,,Defensive rebound by J. Parker,100,112
422,4,2:42.0,,Offensive foul by M. Plumlee (drawn by P. George),100,112
423,4,2:42.0,,Turnover by M. Plumlee (offensive foul),100,112
424,4,2:34.0,Offensive foul by M. Turner (drawn by T. Snell),,100,112
425,4,2:34.0,Turnover by M. Turner (offensive foul),,100,112
426,4,2:22.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Dellavedova),100,114
427,4,2:07.0,M. Ellis misses 3-pt jump shot from 23 ft,,100,114
428,4,2:05.0,,Defensive rebound by M. Dellavedova,100,114
429,4,1:56.0,Offensive charge foul by M. Dellavedova (drawn by C. Miles),,100,114
430,4,1:56.0,,Turnover by M. Dellavedova (offensive foul),100,114
431,4,1:56.0,Indiana full timeout,,100,114
432,4,1:51.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,103,114
433,4,1:41.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Plumlee),103,116
434,4,1:41.0,,Shooting foul by P. George (drawn by G. Antetokounmpo),103,116
435,4,1:41.0,,G. Antetokounmpo makes free throw 1 of 1,103,117
436,4,1:41.0,Indiana full timeout,,103,117
437,4,1:41.0,G. Niang enters the game for P. George,,103,117
438,4,1:41.0,J. Young enters the game for M. Turner,,103,117
439,4,1:41.0,K. Séraphin enters the game for M. Ellis,,103,117
440,4,1:41.0,G. Robinson enters the game for J. Teague,,103,117
441,4,1:41.0,L. Allen enters the game for C. Miles,,103,117
442,4,1:29.0,Turnover by G. Robinson (bad pass; steal by T. Snell),,103,117
443,4,1:25.0,,T. Snell makes 2-pt layup from 1 ft,103,119
444,4,1:14.0,K. Séraphin makes 2-pt jump shot from 15 ft (assist by G. Niang),,105,119
445,4,1:14.0,,Milwaukee full timeout,105,119
446,4,1:14.0,,T. Maker enters the game for G. Antetokounmpo,105,119
447,4,1:14.0,,R. Vaughn enters the game for J. Parker,105,119
448,4,1:14.0,,M. Beasley enters the game for T. Snell,105,119
449,4,1:14.0,,M. Brogdon enters the game for M. Dellavedova,105,119
450,4,1:01.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by M. Beasley),105,122
451,4,0:51.0,K. Séraphin makes 2-pt jump shot from 19 ft (assist by G. Robinson),,107,122
452,4,0:36.0,,T. Maker makes 3-pt jump shot from 27 ft (assist by M. Brogdon),107,125
453,4,0:23.0,K. Séraphin misses 2-pt jump shot from 11 ft,,107,125
454,4,0:22.0,Offensive rebound by L. Allen,,107,125
455,4,0:16.0,G. Niang misses 2-pt layup from 1 ft,,107,125
456,4,0:15.0,Offensive rebound by K. Séraphin,,107,125
457,4,0:12.0,Turnover by K. Séraphin (lost ball; steal by M. Brogdon),,107,125
