,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
379,4,5:48.0,,Personal foul by J. Teague (drawn by R. Westbrook),89,85
380,4,5:48.0,Official timeout,,89,85
381,4,5:41.0,,Shooting foul by M. Turner (drawn by S. Adams),89,85
382,4,5:41.0,,S. Adams makes free throw 1 of 2,89,86
383,4,5:41.0,,S. Adams makes free throw 2 of 2,89,87
384,4,5:32.0,J. Teague misses 2-pt jump shot from 6 ft,,89,87
385,4,5:32.0,Offensive rebound by T. Young,,89,87
386,4,5:14.0,Turnover by M. Ellis (traveling),,89,87
387,4,4:59.0,,R. Westbrook misses 2-pt jump shot from 12 ft,89,87
388,4,4:57.0,Defensive rebound by J. Teague,,89,87
389,4,4:54.0,Shooting foul by R. Westbrook (drawn by J. Teague),,89,87
390,4,4:54.0,J. Teague makes free throw 1 of 2,,90,87
391,4,4:54.0,J. Teague makes free throw 2 of 2,,91,87
392,4,4:43.0,,A. Morrow misses 3-pt jump shot from 25 ft,91,87
393,4,4:42.0,Defensive rebound by T. Young,,91,87
394,4,4:38.0,Shooting foul by A. Roberson (drawn by G. Robinson),,91,87
395,4,4:38.0,G. Robinson makes free throw 1 of 2,,92,87
396,4,4:38.0,G. Robinson makes free throw 2 of 2,,93,87
397,4,4:18.0,,E. Freedom misses 2-pt jump shot from 4 ft,93,87
398,4,4:17.0,Defensive rebound by Team,,93,87
399,4,4:04.0,T. Young makes 2-pt jump shot from 6 ft (assist by J. Teague),,95,87
400,4,3:48.0,,R. Westbrook makes 3-pt jump shot from 25 ft,95,90
401,4,3:33.0,M. Turner misses 2-pt layup from 3 ft,,95,90
402,4,3:32.0,Offensive rebound by T. Young,,95,90
403,4,3:32.0,T. Young misses 2-pt layup from 2 ft,,95,90
404,4,3:32.0,,Defensive rebound by A. Morrow,95,90
405,4,3:25.0,,Personal foul by G. Robinson (drawn by A. Morrow),95,90
406,4,3:25.0,,A. Morrow makes free throw 1 of 2,95,91
407,4,3:25.0,,A. Morrow misses free throw 2 of 2,95,91
408,4,3:24.0,Defensive rebound by T. Young,,95,91
409,4,3:05.0,Turnover by J. Teague (bad pass; steal by E. Freedom),,95,91
410,4,2:59.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),95,93
411,4,2:59.0,Indiana full timeout,,95,93
412,4,2:59.0,,V. Oladipo enters the game for A. Morrow,95,93
413,4,2:46.0,Shooting foul by S. Adams (drawn by T. Young),,95,93
414,4,2:46.0,T. Young misses free throw 1 of 2,,95,93
415,4,2:46.0,Offensive rebound by Team,,95,93
416,4,2:46.0,T. Young misses free throw 2 of 2,,95,93
417,4,2:45.0,,Defensive rebound by R. Westbrook,95,93
418,4,2:34.0,,R. Westbrook makes 2-pt layup from 2 ft,95,95
419,4,2:11.0,T. Young makes 2-pt jump shot from 10 ft,,97,95
420,4,2:11.0,Shooting foul by E. Freedom (drawn by T. Young),,97,95
421,4,2:11.0,T. Young misses free throw 1 of 1,,97,95
422,4,2:11.0,,Defensive rebound by R. Westbrook,97,95
423,4,1:51.0,,R. Westbrook misses 2-pt jump shot from 8 ft,97,95
424,4,1:51.0,,Offensive rebound by R. Westbrook,97,95
425,4,1:49.0,,R. Westbrook misses 2-pt layup from 2 ft,97,95
426,4,1:48.0,Defensive rebound by M. Turner,,97,95
427,4,1:45.0,Shooting foul by A. Roberson (drawn by J. Teague),,97,95
428,4,1:45.0,J. Teague makes free throw 1 of 2,,98,95
429,4,1:45.0,J. Teague makes free throw 2 of 2,,99,95
430,4,1:31.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),99,98
431,4,1:25.0,Indiana full timeout,,99,98
432,4,1:25.0,,J. Lauvergne enters the game for E. Freedom,99,98
433,4,1:09.0,M. Turner misses 3-pt jump shot from 22 ft,,99,98
434,4,1:09.0,,Defensive rebound by A. Roberson,99,98
435,4,1:04.0,,R. Westbrook misses 2-pt layup from 2 ft,99,98
436,4,1:02.0,Defensive rebound by J. Teague,,99,98
437,4,0:39.0,Shooting foul by S. Adams (drawn by M. Turner),,99,98
438,4,0:39.0,M. Turner makes free throw 1 of 2,,100,98
439,4,0:39.0,M. Turner makes free throw 2 of 2,,101,98
440,4,0:39.0,,Oklahoma City full timeout,101,98
441,4,0:39.0,,A. Morrow enters the game for A. Roberson,101,98
442,4,0:34.0,,R. Westbrook makes 2-pt layup from 1 ft,101,100
443,4,0:29.0,Indiana full timeout,,101,100
444,4,0:29.0,,A. Roberson enters the game for A. Morrow,101,100
445,4,0:09.0,G. Robinson misses 3-pt jump shot from 22 ft,,101,100
446,4,0:07.0,Offensive rebound by T. Young,,101,100
447,4,0:05.0,Personal take foul by A. Roberson (drawn by J. Teague),,101,100
448,4,0:05.0,J. Teague makes free throw 1 of 2,,102,100
449,4,0:05.0,J. Teague makes free throw 2 of 2,,103,100
450,4,0:05.0,,Oklahoma City full timeout,103,100
451,4,0:05.0,,A. Morrow enters the game for A. Roberson,103,100
452,4,0:05.0,R. Stuckey enters the game for M. Turner,,103,100
453,4,0:02.0,,R. Westbrook makes 3-pt jump shot from 27 ft (assist by V. Oladipo),103,103
454,4,0:02.0,Indiana full timeout,,103,103
455,4,0:02.0,,A. Roberson enters the game for A. Morrow,103,103
456,4,0:02.0,,J. Grant enters the game for J. Lauvergne,103,103
457,4,0:02.0,M. Turner enters the game for R. Stuckey,,103,103
458,4,0:00.0,G. Robinson misses 2-pt jump shot from 10 ft,,103,103
459,4,0:00.0,Offensive rebound by Team,,103,103
460,1OT,4:37.0,T. Young misses 3-pt jump shot from 23 ft,,103,103
461,1OT,4:37.0,,Defensive rebound by S. Adams,103,103
462,1OT,4:19.0,,R. Westbrook misses 3-pt jump shot from 24 ft,103,103
463,1OT,4:19.0,Defensive rebound by Team,,103,103
464,1OT,4:01.0,J. Teague makes 3-pt jump shot from 25 ft (assist by G. Robinson),,106,103
465,1OT,3:46.0,,R. Westbrook makes 2-pt jump shot from 15 ft,106,105
466,1OT,3:27.0,G. Robinson makes 2-pt layup from 1 ft (assist by J. Teague),,108,105
467,1OT,3:12.0,,R. Westbrook misses 2-pt layup from 2 ft (block by M. Turner),108,105
468,1OT,3:11.0,Defensive rebound by T. Young,,108,105
469,1OT,3:04.0,Indiana full timeout,,108,105
470,1OT,2:49.0,T. Young misses 2-pt layup at rim,,108,105
471,1OT,2:48.0,,Defensive rebound by J. Lauvergne,108,105
472,1OT,2:39.0,,R. Westbrook misses 2-pt jump shot from 16 ft,108,105
473,1OT,2:38.0,Defensive rebound by M. Turner,,108,105
474,1OT,2:22.0,M. Ellis misses 2-pt jump shot from 12 ft,,108,105
475,1OT,2:21.0,,Defensive rebound by R. Westbrook,108,105
476,1OT,2:16.0,,Oklahoma City full timeout,108,105
477,1OT,2:16.0,,A. Morrow enters the game for A. Roberson,108,105
478,1OT,2:05.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,108,105
479,1OT,2:03.0,Defensive rebound by G. Robinson,,108,105
480,1OT,2:03.0,,A. Roberson enters the game for A. Morrow,108,105
481,1OT,1:39.0,Turnover by M. Ellis (traveling),,108,105
482,1OT,1:39.0,,A. Morrow enters the game for A. Roberson,108,105
483,1OT,1:32.0,,Turnover by R. Westbrook (bad pass; steal by M. Turner),108,105
484,1OT,1:28.0,G. Robinson makes 2-pt dunk at rim (assist by J. Teague),,110,105
485,1OT,1:28.0,,Oklahoma City full timeout,110,105
486,1OT,1:20.0,,R. Westbrook makes 2-pt jump shot from 12 ft,110,107
487,1OT,1:09.0,Shooting foul by V. Oladipo (drawn by J. Teague),,110,107
488,1OT,1:09.0,J. Teague makes 2-pt jump shot from 6 ft,,112,107
489,1OT,1:09.0,J. Teague makes free throw 1 of 1,,113,107
490,1OT,1:00.0,,A. Morrow makes 2-pt jump shot from 10 ft,113,109
491,1OT,0:36.0,Turnover by M. Ellis (bad pass),,113,109
492,1OT,0:29.0,,A. Morrow misses 3-pt jump shot from 24 ft,113,109
493,1OT,0:27.0,,Offensive rebound by J. Lauvergne,113,109
494,1OT,0:20.0,,V. Oladipo makes 2-pt jump shot from 14 ft,113,111
495,1OT,0:19.0,Personal take foul by R. Westbrook (drawn by J. Teague),,113,111
496,1OT,0:19.0,J. Teague makes free throw 1 of 2,,114,111
497,1OT,0:19.0,J. Teague makes free throw 2 of 2,,115,111
498,1OT,0:19.0,,Oklahoma City full timeout,115,111
499,1OT,0:16.0,,V. Oladipo misses 3-pt jump shot from 24 ft,115,111
500,1OT,0:15.0,,Offensive rebound by R. Westbrook,115,111
501,1OT,0:14.0,,R. Westbrook misses 2-pt layup from 2 ft,115,111
502,1OT,0:12.0,,Offensive rebound by S. Adams,115,111
503,1OT,0:12.0,,S. Adams misses 2-pt layup from 1 ft (block by M. Turner),115,111
504,1OT,0:11.0,,Offensive rebound by S. Adams,115,111
505,1OT,0:11.0,,S. Adams misses 2-pt layup from 1 ft,115,111
506,1OT,0:10.0,,Offensive rebound by R. Westbrook,115,111
507,1OT,0:08.0,,A. Morrow misses 3-pt jump shot from 25 ft,115,111
508,1OT,0:06.0,Defensive rebound by Team,,115,111
509,1OT,0:06.0,,A. Roberson enters the game for A. Morrow,115,111
510,1OT,0:06.0,Indiana full timeout,,115,111
511,1OT,0:06.0,R. Stuckey enters the game for T. Young,,115,111
512,1OT,0:06.0,,J. Grant enters the game for J. Lauvergne,115,111
513,1OT,0:06.0,Indiana full timeout,,115,111
514,1OT,0:05.0,Personal take foul by J. Grant (drawn by R. Stuckey),,115,111
515,1OT,0:05.0,R. Stuckey misses free throw 1 of 2,,115,111
516,1OT,0:05.0,Offensive rebound by Team,,115,111
517,1OT,0:05.0,R. Stuckey misses free throw 2 of 2,,115,111
518,1OT,0:05.0,,Defensive rebound by R. Westbrook,115,111
519,1OT,0:05.0,,A. Morrow enters the game for A. Roberson,115,111
520,1OT,0:05.0,T. Young enters the game for M. Turner,,115,111
521,1OT,0:05.0,,Á. Abrines enters the game for J. Grant,115,111
522,1OT,0:00.0,,R. Westbrook misses 3-pt jump shot from 30 ft,115,111
523,1OT,0:00.0,,Offensive rebound by Team,115,111
