,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
387,4,6:19.0,C. Anthony makes free throw 2 of 2,,86,75
388,4,5:58.0,,A. Gordon misses 2-pt layup from 2 ft (block by K. O'Quinn),86,75
389,4,5:56.0,Defensive rebound by C. Anthony,,86,75
390,4,5:52.0,C. Anthony misses 3-pt jump shot from 24 ft,,86,75
391,4,5:50.0,Offensive rebound by K. O'Quinn,,86,75
392,4,5:37.0,Turnover by C. Anthony (bad pass; steal by T. Ross),,86,75
393,4,5:32.0,,T. Ross makes 2-pt layup from 2 ft,86,77
394,4,5:06.0,D. Rose makes 2-pt jump shot from 6 ft,,88,77
395,4,4:54.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),88,79
396,4,4:24.0,C. Lee misses 3-pt jump shot from 23 ft,,88,79
397,4,4:23.0,,Defensive rebound by N. Vučević,88,79
398,4,4:13.0,,Turnover by N. Vučević (traveling),88,79
399,4,3:54.0,C. Lee makes 2-pt jump shot from 14 ft,,90,79
400,4,3:33.0,,A. Gordon makes 2-pt jump shot from 16 ft,90,81
401,4,3:13.0,D. Rose misses 2-pt jump shot from 11 ft,,90,81
402,4,3:12.0,Offensive rebound by D. Rose,,90,81
403,4,3:07.0,L. Thomas makes 2-pt hook shot from 7 ft,,92,81
404,4,2:54.0,,N. Vučević misses 2-pt jump shot from 21 ft,92,81
405,4,2:53.0,Defensive rebound by K. O'Quinn,,92,81
406,4,2:29.0,C. Anthony misses 2-pt jump shot from 21 ft,,92,81
407,4,2:28.0,,Defensive rebound by N. Vučević,92,81
408,4,2:24.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),92,83
409,4,2:10.0,Personal foul by A. Gordon (drawn by C. Anthony),,92,83
410,4,2:10.0,Official timeout,,92,83
411,4,2:10.0,C. Anthony makes free throw 1 of 2,,93,83
412,4,2:10.0,,D. Augustin enters the game for A. Gordon,92,83
413,4,2:10.0,,J. Green enters the game for E. Payton,92,83
414,4,2:10.0,K. Porziņģis enters the game for K. O'Quinn,,92,83
415,4,2:10.0,C. Anthony makes free throw 2 of 2,,94,83
416,4,1:51.0,,Turnover by E. Fournier (bad pass; steal by L. Thomas),94,83
417,4,1:30.0,Shooting foul by D. Augustin (drawn by L. Thomas),,94,83
418,4,1:30.0,L. Thomas makes free throw 1 of 2,,95,83
419,4,1:30.0,L. Thomas makes free throw 2 of 2,,96,83
420,4,1:30.0,,Orlando full timeout,96,83
421,4,1:30.0,,B. Biyombo enters the game for N. Vučević,96,83
422,4,1:30.0,C. Randle enters the game for D. Rose,,96,83
423,4,1:10.0,,E. Fournier misses 3-pt jump shot from 26 ft,96,83
424,4,1:06.0,Defensive rebound by C. Anthony,,96,83
425,4,0:47.0,C. Anthony misses 3-pt jump shot from 27 ft,,96,83
426,4,0:46.0,,Defensive rebound by T. Ross,96,83
427,4,0:37.0,,Shooting foul by K. Porziņģis (drawn by B. Biyombo),96,83
428,4,0:37.0,,B. Biyombo misses free throw 1 of 2,96,83
429,4,0:37.0,,Offensive rebound by Team,96,83
430,4,0:37.0,M. Plumlee enters the game for C. Anthony,,96,83
431,4,0:37.0,M. Kuzminskas enters the game for K. Porziņģis,,96,83
432,4,0:37.0,,B. Biyombo makes free throw 2 of 2,96,84
433,4,0:26.0,Personal foul by J. Green (drawn by L. Thomas),,96,84
434,4,0:26.0,L. Thomas misses free throw 1 of 2,,96,84
435,4,0:26.0,Offensive rebound by Team,,96,84
436,4,0:26.0,L. Thomas makes free throw 2 of 2,,97,84
437,4,0:19.0,,Shooting foul by C. Randle (drawn by E. Fournier),97,84
438,4,0:19.0,,E. Fournier makes 2-pt layup from 2 ft,97,86
439,4,0:19.0,,E. Fournier makes free throw 1 of 1,97,87
440,4,0:15.0,Shooting foul by E. Fournier (drawn by M. Kuzminskas),,97,87
441,4,0:15.0,M. Kuzminskas makes free throw 1 of 2,,98,87
442,4,0:15.0,M. Kuzminskas makes free throw 2 of 2,,99,87
443,4,0:11.0,,J. Green makes 3-pt jump shot from 25 ft,99,90
444,4,0:04.0,Personal foul by J. Green (drawn by M. Plumlee),,99,90
445,4,0:04.0,M. Plumlee makes free throw 1 of 2,,100,90
446,4,0:04.0,M. Plumlee makes free throw 2 of 2,,101,90
447,4,0:00.0,,T. Ross misses 3-pt jump shot from 42 ft,101,90
448,4,0:00.0,,Offensive rebound by Team,101,90
