,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
373,4,1:42.0,W. Barton misses 3-pt jump shot from 24 ft,,125,118
374,4,1:40.0,Offensive rebound by G. Harris,,125,118
375,4,1:22.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by N. Jokić),,128,118
376,4,1:22.0,,New York full timeout,128,118
377,4,1:16.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by C. Lee),128,121
378,4,1:13.0,Turnover by J. Nelson (lost ball; steal by B. Jennings),,128,121
379,4,1:08.0,,C. Lee misses 3-pt jump shot from 25 ft,128,121
380,4,1:06.0,Defensive rebound by W. Barton,,128,121
381,4,1:06.0,Personal foul by C. Lee (drawn by W. Barton),,128,121
382,4,0:59.0,Personal foul by B. Jennings (drawn by N. Jokić),,128,121
383,4,0:59.0,N. Jokić makes free throw 1 of 2,,129,121
384,4,0:59.0,N. Jokić misses free throw 2 of 2,,129,121
385,4,0:59.0,,Defensive rebound by C. Anthony,129,121
386,4,0:50.0,,B. Jennings misses 2-pt layup from 3 ft,129,121
387,4,0:48.0,Defensive rebound by N. Jokić,,129,121
388,4,0:36.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by G. Harris),,131,121
389,4,0:21.0,,C. Anthony makes 2-pt layup from 1 ft,131,123
