,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
380,4,6:58.0,,P. Patterson makes 2-pt jump shot from 7 ft,93,108
381,4,6:47.0,Shooting foul by S. Ibaka (drawn by B. Biyombo),,93,108
382,4,6:47.0,B. Biyombo misses free throw 1 of 2,,93,108
383,4,6:47.0,Offensive rebound by Team,,93,108
384,4,6:47.0,,D. DeRozan enters the game for P. Tucker,93,108
385,4,6:47.0,,C. Joseph enters the game for D. Wright,93,108
386,4,6:47.0,B. Biyombo makes free throw 2 of 2,,94,108
387,4,6:37.0,,Turnover by N. Powell (lost ball; steal by E. Fournier),94,108
388,4,6:32.0,E. Fournier makes 2-pt layup from 4 ft,,96,108
389,4,6:10.0,,Shooting foul by T. Ross (drawn by D. DeRozan),96,108
390,4,6:10.0,,D. DeRozan makes free throw 1 of 2,96,109
391,4,6:10.0,N. Vučević enters the game for B. Biyombo,,96,109
392,4,6:10.0,,J. Valančiūnas enters the game for P. Patterson,96,109
393,4,6:10.0,,D. DeRozan makes free throw 2 of 2,96,110
394,4,5:54.0,N. Vučević misses 2-pt jump shot from 14 ft,,96,110
395,4,5:53.0,,Defensive rebound by D. DeRozan,96,110
396,4,5:40.0,,D. DeRozan makes 2-pt jump shot from 13 ft,96,112
397,4,5:24.0,E. Payton makes 2-pt layup from 2 ft,,98,112
398,4,5:06.0,,D. DeRozan misses 2-pt jump shot from 18 ft,98,112
399,4,5:05.0,Defensive rebound by T. Ross,,98,112
400,4,4:58.0,T. Ross misses 2-pt jump shot from 5 ft,,98,112
401,4,4:58.0,Offensive rebound by N. Vučević,,98,112
402,4,4:58.0,Personal foul by C. Joseph (drawn by N. Vučević),,98,112
403,4,4:58.0,,Toronto full timeout,98,112
404,4,4:58.0,N. Vučević makes free throw 1 of 2,,99,112
405,4,4:58.0,,P. Tucker enters the game for N. Powell,98,112
406,4,4:58.0,N. Vučević makes free throw 2 of 2,,100,112
407,4,4:44.0,,Shooting foul by A. Gordon (drawn by D. DeRozan),100,112
408,4,4:44.0,,D. DeRozan misses free throw 1 of 2,100,112
409,4,4:44.0,,Offensive rebound by Team,100,112
410,4,4:44.0,,D. DeRozan misses free throw 2 of 2,100,112
411,4,4:42.0,Defensive rebound by N. Vučević,,100,112
412,4,4:25.0,A. Gordon misses 3-pt jump shot from 23 ft,,100,112
413,4,4:25.0,,Defensive rebound by C. Joseph,100,112
414,4,4:12.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by C. Joseph),100,114
415,4,3:58.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),,102,114
416,4,3:45.0,,C. Joseph makes 3-pt jump shot from 27 ft (assist by D. DeRozan),102,117
417,4,3:44.0,Orlando full timeout,,102,117
418,4,3:29.0,E. Fournier misses 2-pt hook shot from 4 ft,,102,117
419,4,3:29.0,,Defensive rebound by J. Valančiūnas,102,117
420,4,3:21.0,,D. DeRozan misses 2-pt jump shot from 6 ft,102,117
421,4,3:20.0,,Offensive rebound by Team,102,117
422,4,3:11.0,,C. Joseph makes 2-pt hook shot from 4 ft,102,119
423,4,3:09.0,Personal block foul by C. Joseph (drawn by E. Payton),,102,119
424,4,3:09.0,E. Payton makes free throw 1 of 2,,103,119
425,4,3:09.0,E. Payton makes free throw 2 of 2,,104,119
426,4,2:53.0,,D. DeRozan makes 2-pt jump shot from 19 ft,104,121
427,4,2:43.0,E. Payton makes 2-pt layup from 2 ft,,106,121
428,4,2:43.0,Shooting foul by S. Ibaka (drawn by E. Payton),,106,121
429,4,2:43.0,E. Payton makes free throw 1 of 1,,107,121
430,4,2:29.0,,Personal foul by E. Fournier (drawn by J. Valančiūnas),107,121
431,4,2:29.0,,J. Valančiūnas makes free throw 1 of 2,107,122
432,4,2:29.0,,J. Valančiūnas makes free throw 2 of 2,107,123
433,4,2:29.0,Orlando full timeout,,107,123
434,4,2:11.0,E. Payton misses 3-pt jump shot from 26 ft,,107,123
435,4,2:11.0,,Defensive rebound by C. Joseph,107,123
436,4,1:53.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft,107,125
437,4,1:53.0,Orlando full timeout,,107,125
438,4,1:53.0,,F. VanVleet enters the game for P. Tucker,107,125
439,4,1:53.0,,N. Powell enters the game for S. Ibaka,107,125
440,4,1:53.0,,P. Siakam enters the game for J. Valančiūnas,107,125
441,4,1:53.0,,J. Poeltl enters the game for D. DeRozan,107,125
442,4,1:53.0,,L. Nogueira enters the game for C. Joseph,107,125
443,4,1:53.0,D. Rudež enters the game for A. Gordon,,107,125
444,4,1:53.0,S. Zimmerman enters the game for N. Vučević,,107,125
445,4,1:53.0,C. Wilcox enters the game for E. Fournier,,107,125
446,4,1:53.0,M. Hezonja enters the game for E. Payton,,107,125
447,4,1:48.0,T. Ross misses 3-pt jump shot from 27 ft,,107,125
448,4,1:48.0,,Defensive rebound by P. Siakam,107,125
449,4,1:45.0,,Personal foul by C. Wilcox,107,125
450,4,1:45.0,,F. VanVleet makes free throw 1 of 2,107,126
451,4,1:45.0,,F. VanVleet misses free throw 2 of 2,107,126
452,4,1:45.0,C. Watson enters the game for T. Ross,,107,126
453,4,1:44.0,Defensive rebound by D. Rudež,,107,126
454,4,1:25.0,M. Hezonja misses 2-pt layup from 4 ft (block by P. Siakam),,107,126
455,4,1:25.0,Offensive rebound by Team,,107,126
456,4,1:21.0,Turnover by Team (shot clock),,107,126
457,4,1:05.0,,N. Powell misses 3-pt jump shot from 24 ft,107,126
458,4,1:05.0,,Offensive rebound by P. Siakam,107,126
459,4,1:01.0,,P. Siakam misses 2-pt layup from 1 ft,107,126
460,4,1:00.0,,Offensive rebound by J. Poeltl,107,126
461,4,1:00.0,,J. Poeltl makes 2-pt layup from 2 ft,107,128
462,4,0:56.0,C. Wilcox makes 3-pt jump shot from 25 ft (assist by C. Watson),,110,128
463,4,0:41.0,,P. Siakam misses 2-pt hook shot from 3 ft,110,128
464,4,0:41.0,,Offensive rebound by J. Poeltl,110,128
465,4,0:41.0,,J. Poeltl makes 2-pt layup from 1 ft,110,130
466,4,0:27.0,M. Hezonja misses 3-pt jump shot from 26 ft,,110,130
467,4,0:26.0,,Defensive rebound by F. VanVleet,110,130
468,4,0:14.0,,Shooting foul by C. Wilcox (drawn by J. Poeltl),110,130
469,4,0:14.0,,J. Poeltl misses free throw 1 of 2,110,130
470,4,0:14.0,,Offensive rebound by Team,110,130
471,4,0:14.0,,J. Poeltl makes free throw 2 of 2,110,131
472,4,0:08.0,C. Watson makes 2-pt layup from 2 ft,,112,131
