,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
388,4,9:34.0,,Turnover by W. Chandler (lost ball; steal by E. Gordon),104,87
389,4,9:14.0,E. Gordon makes 3-pt jump shot from 26 ft,,107,87
390,4,9:14.0,,Denver full timeout,107,87
391,4,9:14.0,J. Harden enters the game for E. Gordon,,107,87
392,4,8:52.0,,D. Gallinari makes 3-pt jump shot from 24 ft,107,90
393,4,8:37.0,M. Harrell makes 2-pt jump shot from 6 ft,,109,90
394,4,8:26.0,,W. Barton misses 2-pt jump shot from 3 ft,109,90
395,4,8:25.0,,Offensive rebound by K. Faried,109,90
396,4,8:21.0,,K. Faried makes 2-pt layup from 2 ft,109,92
397,4,8:02.0,S. Dekker makes 2-pt dunk at rim (assist by P. Beverley),,111,92
398,4,7:44.0,,K. Faried misses 2-pt hook shot from 5 ft,111,92
399,4,7:43.0,Defensive rebound by M. Harrell,,111,92
400,4,7:36.0,Shooting foul by D. Gallinari (drawn by P. Beverley),,111,92
401,4,7:36.0,P. Beverley makes free throw 1 of 2,,112,92
402,4,7:36.0,P. Beverley misses free throw 2 of 2,,112,92
403,4,7:36.0,,Defensive rebound by D. Gallinari,112,92
404,4,7:36.0,T. Ariza enters the game for M. Harrell,,112,92
405,4,7:36.0,C. Capela enters the game for C. Brewer,,112,92
406,4,7:36.0,,J. Nurkić enters the game for K. Faried,112,92
407,4,7:36.0,,A. Gee enters the game for W. Chandler,112,92
408,4,7:20.0,,W. Barton misses 3-pt jump shot from 25 ft,112,92
409,4,7:19.0,Defensive rebound by C. Capela,,112,92
410,4,7:08.0,J. Harden misses 3-pt jump shot from 25 ft,,112,92
411,4,7:08.0,,Defensive rebound by W. Barton,112,92
412,4,7:03.0,,W. Barton makes 2-pt jump shot from 7 ft,112,94
413,4,6:37.0,P. Beverley misses 3-pt jump shot from 25 ft,,112,94
414,4,6:35.0,,Defensive rebound by W. Barton,112,94
415,4,6:29.0,,W. Barton makes 2-pt layup from 3 ft,112,96
416,4,6:06.0,P. Beverley makes 2-pt jump shot from 6 ft,,114,96
417,4,5:56.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by E. Mudiay),114,99
418,4,5:37.0,J. Harden makes 2-pt jump shot from 14 ft,,116,99
419,4,5:28.0,,E. Mudiay misses 3-pt jump shot from 26 ft,116,99
420,4,5:26.0,Defensive rebound by T. Ariza,,116,99
421,4,5:21.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,118,99
422,4,5:21.0,,Denver full timeout,118,99
423,4,5:21.0,R. Anderson enters the game for P. Beverley,,118,99
424,4,5:21.0,,J. Nelson enters the game for D. Gallinari,118,99
425,4,5:05.0,,E. Mudiay misses 2-pt layup from 2 ft (block by C. Capela),118,99
426,4,5:02.0,Defensive rebound by C. Capela,,118,99
427,4,4:52.0,Turnover by J. Harden (bad pass; steal by J. Nurkić),,118,99
428,4,4:44.0,,E. Mudiay misses 3-pt jump shot from 25 ft,118,99
429,4,4:43.0,Defensive rebound by R. Anderson,,118,99
430,4,4:25.0,J. Harden makes 3-pt jump shot from 26 ft,,121,99
431,4,4:25.0,,D. Arthur enters the game for J. Nurkić,121,99
432,4,4:25.0,,M. Beasley enters the game for W. Barton,121,99
433,4,4:25.0,,J. Murray enters the game for E. Mudiay,121,99
434,4,4:25.0,K. McDaniels enters the game for S. Dekker,,121,99
435,4,4:03.0,,J. Murray makes 2-pt layup from 2 ft,121,101
436,4,4:03.0,Official timeout,,121,101
437,4,4:03.0,K. Wiltjer enters the game for T. Ariza,,121,101
438,4,4:03.0,S. Dekker enters the game for R. Anderson,,121,101
439,4,4:03.0,,M. Miller enters the game for J. Nelson,121,101
440,4,4:03.0,,J. Hernangómez enters the game for A. Gee,121,101
441,4,3:52.0,Personal foul by J. Murray (drawn by K. McDaniels),,121,101
442,4,3:52.0,T. Ennis enters the game for J. Harden,,121,101
443,4,3:45.0,S. Dekker makes 2-pt dunk at rim (assist by C. Capela),,123,101
444,4,3:25.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,123,101
445,4,3:24.0,Defensive rebound by K. Wiltjer,,123,101
446,4,3:05.0,K. McDaniels misses 2-pt jump shot from 7 ft,,123,101
447,4,3:03.0,,Defensive rebound by D. Arthur,123,101
448,4,2:53.0,,J. Murray misses 3-pt jump shot from 25 ft,123,101
449,4,2:52.0,Defensive rebound by C. Capela,,123,101
450,4,2:42.0,T. Ennis misses 2-pt jump shot from 7 ft,,123,101
451,4,2:41.0,,Defensive rebound by M. Miller,123,101
452,4,2:29.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by J. Murray),123,104
453,4,2:19.0,K. McDaniels misses 2-pt layup from 2 ft,,123,104
454,4,2:18.0,,Defensive rebound by J. Hernangómez,123,104
455,4,2:06.0,,D. Arthur makes 2-pt layup from 2 ft (assist by M. Miller),123,106
456,4,1:49.0,T. Ennis misses 2-pt jump shot from 5 ft,,123,106
457,4,1:48.0,,Defensive rebound by M. Miller,123,106
458,4,1:40.0,,D. Arthur makes 2-pt jump shot from 18 ft (assist by M. Miller),123,108
459,4,1:29.0,K. McDaniels makes 2-pt dunk at rim,,125,108
460,4,1:17.0,,M. Beasley misses 3-pt jump shot from 24 ft,125,108
461,4,1:16.0,Defensive rebound by Team,,125,108
462,4,1:03.0,Turnover by T. Ennis (bad pass; steal by M. Beasley),,125,108
463,4,1:01.0,,M. Beasley makes 2-pt dunk at rim,125,110
464,4,0:44.0,K. Wiltjer makes 3-pt jump shot from 25 ft,,128,110
465,4,0:35.0,,J. Hernangómez misses 2-pt layup from 2 ft,128,110
466,4,0:34.0,Defensive rebound by C. Capela,,128,110
467,4,0:10.0,S. Dekker misses 3-pt jump shot from 24 ft,,128,110
468,4,0:09.0,,Defensive rebound by J. Hernangómez,128,110
469,4,0:01.0,,J. Murray misses 2-pt jump shot from 12 ft,128,110
470,4,0:00.0,,Offensive rebound by Team,128,110
