,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PORTLAND_ACTION,PHILADELPHIA_SCORE,PORTLAND_SCORE
376,4,6:35.0,,J. Nurkić makes free throw 1 of 2,84,88
377,4,6:35.0,,J. Nurkić misses free throw 2 of 2,84,88
378,4,6:34.0,Defensive rebound by J. Okafor,,84,88
379,4,6:19.0,R. Covington makes 3-pt jump shot from 29 ft (assist by N. Stauskas),,87,88
380,4,6:01.0,,D. Lillard misses 2-pt jump shot from 19 ft,87,88
381,4,5:59.0,Defensive rebound by J. Okafor,,87,88
382,4,5:52.0,Personal foul by A. Crabbe (drawn by N. Stauskas),,87,88
383,4,5:52.0,Official timeout,,87,88
384,4,5:52.0,,C. McCollum enters the game for A. Crabbe,87,88
385,4,5:40.0,Turnover by N. Stauskas (lost ball),,87,88
386,4,5:40.0,D. Šarić enters the game for T. Luwawu-Cabarrot,,87,88
387,4,5:19.0,,J. Nurkić misses 2-pt hook shot from 9 ft,87,88
388,4,5:17.0,,Offensive rebound by M. Harkless,87,88
389,4,5:17.0,,M. Harkless misses 2-pt layup from 1 ft,87,88
390,4,5:16.0,,Offensive rebound by M. Harkless,87,88
391,4,5:16.0,,M. Harkless makes 2-pt layup from 1 ft,87,90
392,4,4:57.0,R. Covington makes 2-pt layup from 1 ft,,89,90
393,4,4:42.0,,J. Nurkić misses 2-pt layup from 2 ft,89,90
394,4,4:41.0,Defensive rebound by R. Covington,,89,90
395,4,4:31.0,J. Okafor misses 2-pt layup from 2 ft,,89,90
396,4,4:30.0,,Defensive rebound by A. Aminu,89,90
397,4,4:24.0,,C. McCollum misses 3-pt jump shot from 26 ft,89,90
398,4,4:21.0,Defensive rebound by S. Rodríguez,,89,90
399,4,4:00.0,N. Stauskas misses 3-pt jump shot from 25 ft,,89,90
400,4,3:59.0,,Defensive rebound by D. Lillard,89,90
401,4,3:53.0,,Personal foul by S. Rodríguez (drawn by D. Lillard),89,90
402,4,3:53.0,T. McConnell enters the game for S. Rodríguez,,89,90
403,4,3:53.0,G. Henderson enters the game for N. Stauskas,,89,90
404,4,3:53.0,R. Holmes enters the game for J. Okafor,,89,90
405,4,3:47.0,,Shooting foul by T. McConnell (drawn by D. Lillard),89,90
406,4,3:47.0,,D. Lillard makes free throw 1 of 2,89,91
407,4,3:47.0,,D. Lillard makes free throw 2 of 2,89,92
408,4,3:32.0,R. Covington misses 2-pt layup from 3 ft (block by J. Nurkić),,89,92
409,4,3:30.0,,Defensive rebound by J. Nurkić,89,92
410,4,3:26.0,,Turnover by C. McCollum (step out of bounds),89,92
411,4,3:11.0,D. Šarić makes 2-pt layup from 3 ft,,91,92
412,4,3:11.0,Shooting foul by J. Nurkić (drawn by D. Šarić),,91,92
413,4,3:11.0,,Portland full timeout,91,92
414,4,3:11.0,D. Šarić misses free throw 1 of 1,,91,92
415,4,3:09.0,,Defensive rebound by A. Aminu,91,92
416,4,2:55.0,,Personal foul by G. Henderson (drawn by J. Nurkić),91,92
417,4,2:55.0,,J. Nurkić makes free throw 1 of 2,91,93
418,4,2:55.0,,J. Nurkić makes free throw 2 of 2,91,94
419,4,2:38.0,G. Henderson makes 2-pt jump shot from 5 ft,,93,94
420,4,2:20.0,,Turnover by A. Aminu (traveling),93,94
421,4,2:02.0,R. Covington misses 2-pt jump shot from 7 ft,,93,94
422,4,2:01.0,,Defensive rebound by J. Nurkić,93,94
423,4,1:44.0,,A. Aminu misses 3-pt jump shot from 24 ft,93,94
424,4,1:43.0,Defensive rebound by D. Šarić,,93,94
425,4,1:31.0,T. McConnell misses 2-pt jump shot from 6 ft,,93,94
426,4,1:30.0,,Defensive rebound by M. Harkless,93,94
427,4,1:15.0,,D. Lillard misses 3-pt jump shot from 27 ft,93,94
428,4,1:15.0,Defensive rebound by R. Holmes,,93,94
429,4,0:56.0,Shooting foul by J. Nurkić (drawn by D. Šarić),,93,94
430,4,0:56.0,,Violation by Team (jump ball),93,94
431,4,0:56.0,D. Šarić makes free throw 1 of 2,,94,94
432,4,0:56.0,,A. Crabbe enters the game for A. Aminu,94,94
433,4,0:56.0,D. Šarić makes free throw 2 of 2,,95,94
434,4,0:54.0,,Portland full timeout,95,94
435,4,0:36.0,,A. Aminu enters the game for M. Harkless,95,94
436,4,0:34.0,,Shooting foul by R. Holmes (drawn by J. Nurkić),95,94
437,4,0:34.0,,J. Nurkić misses free throw 1 of 2,95,94
438,4,0:34.0,,Offensive rebound by Team,95,94
439,4,0:34.0,,M. Harkless enters the game for A. Crabbe,95,94
440,4,0:34.0,,J. Nurkić makes free throw 2 of 2,95,95
441,4,0:25.0,T. McConnell misses 2-pt jump shot from 18 ft,,95,95
442,4,0:24.0,,Defensive rebound by J. Nurkić,95,95
443,4,0:20.0,,Personal take foul by R. Covington,95,95
444,4,0:20.0,,C. McCollum makes free throw 1 of 2,95,96
445,4,0:20.0,,C. McCollum makes free throw 2 of 2,95,97
446,4,0:20.0,Philadelphia full timeout,,95,97
447,4,0:20.0,J. Okafor enters the game for R. Holmes,,95,97
448,4,0:15.0,Turnover by D. Šarić (lost ball; steal by A. Aminu),,95,97
449,4,0:12.0,,Turnover by A. Aminu (bad pass),95,97
450,4,0:12.0,Philadelphia full timeout,,95,97
451,4,0:12.0,R. Holmes enters the game for J. Okafor,,95,97
452,4,0:12.0,N. Stauskas enters the game for T. McConnell,,95,97
453,4,0:01.0,G. Henderson misses 2-pt jump shot from 14 ft,,95,97
454,4,0:00.0,Offensive rebound by R. Covington,,95,97
455,4,0:00.0,R. Covington makes 2-pt layup from 1 ft,,97,97
456,1OT,4:42.0,,D. Lillard misses 2-pt jump shot from 14 ft,97,97
457,1OT,4:40.0,Defensive rebound by R. Covington,,97,97
458,1OT,4:24.0,R. Covington misses 3-pt jump shot from 25 ft,,97,97
459,1OT,4:24.0,,Defensive rebound by A. Aminu,97,97
460,1OT,4:14.0,,Shooting foul by J. Okafor (drawn by J. Nurkić),97,97
461,1OT,4:14.0,,J. Nurkić makes free throw 1 of 2,97,98
462,1OT,4:14.0,,J. Nurkić misses free throw 2 of 2,97,98
463,1OT,4:13.0,Defensive rebound by R. Covington,,97,98
464,1OT,4:01.0,D. Šarić makes 2-pt jump shot from 7 ft,,99,98
465,1OT,3:39.0,,J. Nurkić makes 2-pt jump shot from 20 ft (assist by C. McCollum),99,100
466,1OT,3:28.0,Personal foul by A. Aminu (drawn by D. Šarić),,99,100
467,1OT,3:16.0,R. Covington misses 2-pt layup from 3 ft (block by A. Aminu),,99,100
468,1OT,3:14.0,,Defensive rebound by M. Harkless,99,100
469,1OT,3:08.0,,C. McCollum misses 2-pt jump shot from 19 ft,99,100
470,1OT,3:07.0,,Offensive rebound by J. Nurkić,99,100
471,1OT,3:07.0,,J. Nurkić makes 2-pt layup from 1 ft,99,102
472,1OT,2:58.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),,102,102
473,1OT,2:38.0,,C. McCollum misses 2-pt layup from 3 ft,102,102
474,1OT,2:36.0,,Offensive rebound by J. Nurkić,102,102
475,1OT,2:36.0,,J. Nurkić makes 2-pt layup at rim,102,104
476,1OT,2:14.0,G. Henderson makes 2-pt jump shot from 19 ft,,104,104
477,1OT,1:53.0,,Shooting foul by D. Šarić (drawn by D. Lillard),104,104
478,1OT,1:53.0,,D. Lillard makes free throw 1 of 2,104,105
479,1OT,1:53.0,R. Holmes enters the game for J. Okafor,,104,105
480,1OT,1:53.0,,D. Lillard makes free throw 2 of 2,104,106
481,1OT,1:35.0,Offensive foul by D. Šarić (drawn by A. Aminu),,104,106
482,1OT,1:35.0,Turnover by D. Šarić (offensive foul),,104,106
483,1OT,1:18.0,,D. Lillard makes 2-pt layup from 2 ft,104,108
484,1OT,1:18.0,Philadelphia full timeout,,104,108
485,1OT,0:59.0,Shooting block foul by J. Nurkić (drawn by G. Henderson),,104,108
486,1OT,0:59.0,G. Henderson makes free throw 1 of 2,,105,108
487,1OT,0:59.0,G. Henderson makes free throw 2 of 2,,106,108
488,1OT,0:40.0,,Personal foul by R. Holmes (drawn by D. Lillard),106,108
489,1OT,0:40.0,,D. Lillard makes free throw 1 of 2,106,109
490,1OT,0:40.0,,D. Lillard makes free throw 2 of 2,106,110
491,1OT,0:40.0,Philadelphia full timeout,,106,110
492,1OT,0:39.0,Turnover by G. Henderson (bad pass),,106,110
493,1OT,0:39.0,,A. Crabbe enters the game for M. Harkless,106,110
494,1OT,0:21.0,,A. Crabbe makes 2-pt jump shot from 7 ft,106,112
495,1OT,0:21.0,Philadelphia full timeout,,106,112
496,1OT,0:21.0,,M. Harkless enters the game for A. Crabbe,106,112
497,1OT,0:21.0,N. Stauskas enters the game for T. McConnell,,106,112
498,1OT,0:21.0,J. Okafor enters the game for R. Holmes,,106,112
499,1OT,0:20.0,Shooting foul by C. McCollum (drawn by G. Henderson),,106,112
500,1OT,0:20.0,G. Henderson misses free throw 1 of 3,,106,112
501,1OT,0:20.0,Offensive rebound by Team,,106,112
502,1OT,0:20.0,G. Henderson makes free throw 2 of 3,,107,112
503,1OT,0:20.0,G. Henderson makes free throw 3 of 3,,108,112
504,1OT,0:20.0,,Portland full timeout,108,112
505,1OT,0:20.0,,A. Crabbe enters the game for M. Harkless,108,112
506,1OT,0:20.0,R. Holmes enters the game for J. Okafor,,108,112
507,1OT,0:20.0,T. McConnell enters the game for N. Stauskas,,108,112
508,1OT,0:15.0,,Personal take foul by G. Henderson,108,112
509,1OT,0:15.0,,C. McCollum makes free throw 1 of 2,108,113
510,1OT,0:15.0,,M. Harkless enters the game for A. Crabbe,108,113
511,1OT,0:15.0,,C. McCollum makes free throw 2 of 2,108,114
512,1OT,0:09.0,R. Covington misses 3-pt jump shot from 30 ft,,108,114
513,1OT,0:08.0,Offensive rebound by R. Holmes,,108,114
514,1OT,0:02.0,R. Covington misses 2-pt layup from 2 ft,,108,114
515,1OT,0:01.0,,Defensive rebound by J. Nurkić,108,114
