,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
393,4,2:52.0,,D. Williams misses free throw 2 of 2,98,85
394,4,2:51.0,Defensive rebound by J. Harden,,98,85
395,4,2:51.0,Personal take foul by D. Powell (drawn by N. Hilário),,98,85
396,4,2:51.0,N. Hilário makes free throw 1 of 2,,99,85
397,4,2:51.0,,S. Curry enters the game for D. Williams,99,85
398,4,2:51.0,N. Hilário makes free throw 2 of 2,,100,85
399,4,2:37.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by W. Matthews),100,88
400,4,2:18.0,J. Harden makes 2-pt layup from 1 ft,,102,88
401,4,2:05.0,,H. Barnes makes 2-pt layup at rim,102,90
402,4,1:40.0,Turnover by N. Hilário (lost ball),,102,90
403,4,1:30.0,,W. Matthews misses 3-pt jump shot from 24 ft,102,90
404,4,1:29.0,Defensive rebound by T. Ariza,,102,90
405,4,1:26.0,Personal take foul by W. Matthews (drawn by J. Harden),,102,90
406,4,1:26.0,J. Harden makes free throw 1 of 2,,103,90
407,4,1:26.0,,Dallas full timeout,103,90
408,4,1:26.0,,A. Hammons enters the game for W. Matthews,103,90
409,4,1:26.0,,S. Mejri enters the game for J. Barea,103,90
410,4,1:26.0,,N. Brussino enters the game for H. Barnes,103,90
411,4,1:26.0,,D. Finney-Smith enters the game for D. Powell,103,90
412,4,1:26.0,M. Harrell enters the game for T. Ariza,,103,90
413,4,1:26.0,T. Ennis enters the game for E. Gordon,,103,90
414,4,1:26.0,S. Dekker enters the game for N. Hilário,,103,90
415,4,1:26.0,J. Harden makes free throw 2 of 2,,104,90
416,4,1:00.0,,Personal foul by S. Dekker (drawn by N. Brussino),104,90
417,4,1:00.0,,N. Brussino makes free throw 1 of 2,104,91
418,4,1:00.0,B. Brown enters the game for K. McDaniels,,104,91
419,4,1:00.0,K. Wiltjer enters the game for J. Harden,,104,91
420,4,1:00.0,,N. Brussino makes free throw 2 of 2,104,92
421,4,0:49.0,Turnover by T. Ennis (bad pass; steal by N. Brussino),,104,92
422,4,0:39.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Hammons),104,95
423,4,0:39.0,,Shooting foul by K. Wiltjer (drawn by S. Curry),104,95
424,4,0:39.0,,S. Curry makes free throw 1 of 1,104,96
425,4,0:21.0,B. Brown misses 2-pt layup from 2 ft,,104,96
426,4,0:21.0,Offensive rebound by Team,,104,96
427,4,0:19.0,M. Harrell makes 2-pt dunk at rim,,106,96
428,4,0:09.0,,S. Mejri makes 2-pt jump shot from 16 ft (assist by S. Curry),106,98
