,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHOENIX_ACTION,INDIANA_SCORE,PHOENIX_SCORE
394,4,8:36.0,P. George enters the game for G. Robinson,,86,84
395,4,8:22.0,C. Miles misses 3-pt jump shot from 25 ft,,86,84
396,4,8:20.0,,Defensive rebound by L. Barbosa,86,84
397,4,8:06.0,,J. Dudley misses 3-pt jump shot from 25 ft,86,84
398,4,8:04.0,Defensive rebound by Team,,86,84
399,4,7:43.0,P. George makes 2-pt jump shot from 10 ft,,88,84
400,4,7:21.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by D. Booker),88,87
401,4,7:07.0,Shooting foul by T. Chandler (drawn by A. Jefferson),,88,87
402,4,7:07.0,A. Jefferson makes free throw 1 of 2,,89,87
403,4,7:07.0,,P. Tucker enters the game for J. Dudley,89,87
404,4,7:07.0,T. Young enters the game for C. Miles,,89,87
405,4,7:07.0,A. Jefferson makes free throw 2 of 2,,90,87
406,4,6:55.0,,Offensive foul by T. Chandler (drawn by P. George),90,87
407,4,6:55.0,,Turnover by T. Chandler (offensive foul),90,87
408,4,6:43.0,J. Teague makes 3-pt jump shot from 25 ft,,93,87
409,4,6:42.0,,Phoenix full timeout,93,87
410,4,6:42.0,,E. Bledsoe enters the game for L. Barbosa,93,87
411,4,6:30.0,,B. Knight misses 2-pt jump shot from 18 ft,93,87
412,4,6:26.0,Defensive rebound by P. George,,93,87
413,4,6:13.0,P. George makes 2-pt jump shot from 18 ft (assist by J. Teague),,95,87
414,4,5:55.0,,D. Booker misses 2-pt layup from 1 ft,95,87
415,4,5:51.0,Defensive rebound by J. Teague,,95,87
416,4,5:50.0,Shooting foul by E. Bledsoe (drawn by J. Teague),,95,87
417,4,5:50.0,J. Teague makes free throw 1 of 2,,96,87
418,4,5:50.0,,M. Chriss enters the game for B. Knight,96,87
419,4,5:50.0,J. Teague makes free throw 2 of 2,,97,87
420,4,5:39.0,,E. Bledsoe makes 2-pt layup from 2 ft,97,89
421,4,5:39.0,,Shooting block foul by A. Jefferson (drawn by E. Bledsoe),97,89
422,4,5:39.0,,E. Bledsoe makes free throw 1 of 1,97,90
423,4,5:23.0,J. Teague misses 2-pt layup from 3 ft,,97,90
424,4,5:21.0,,Defensive rebound by E. Bledsoe,97,90
425,4,5:06.0,,M. Chriss makes 2-pt jump shot from 5 ft,97,92
426,4,5:06.0,Indiana full timeout,,97,92
427,4,5:06.0,M. Turner enters the game for A. Jefferson,,97,92
428,4,5:01.0,Turnover by J. Teague (dbl dribble),,97,92
429,4,4:50.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,97,92
430,4,4:48.0,Defensive rebound by T. Young,,97,92
431,4,4:26.0,R. Stuckey makes 2-pt layup from 1 ft,,99,92
432,4,4:09.0,,M. Chriss misses 2-pt jump shot from 17 ft,99,92
433,4,4:07.0,Defensive rebound by J. Teague,,99,92
434,4,3:58.0,Turnover by P. George (bad pass; steal by M. Chriss),,99,92
435,4,3:38.0,,P. Tucker misses 2-pt layup from 3 ft,99,92
436,4,3:35.0,Defensive rebound by P. George,,99,92
437,4,3:27.0,P. George misses 3-pt jump shot from 24 ft,,99,92
438,4,3:25.0,Offensive rebound by T. Young,,99,92
439,4,3:15.0,Personal foul by D. Booker (drawn by M. Turner),,99,92
440,4,3:15.0,M. Turner makes free throw 1 of 2,,100,92
441,4,3:15.0,M. Turner misses free throw 2 of 2,,100,92
442,4,3:15.0,,J. Dudley enters the game for M. Chriss,100,92
443,4,3:14.0,Offensive rebound by P. George,,100,92
444,4,3:02.0,M. Turner misses 2-pt jump shot from 9 ft,,100,92
445,4,3:00.0,,Defensive rebound by E. Bledsoe,100,92
446,4,2:53.0,,D. Booker misses 3-pt jump shot from 26 ft,100,92
447,4,2:50.0,,Offensive rebound by D. Booker,100,92
448,4,2:43.0,,P. Tucker misses 3-pt jump shot from 24 ft,100,92
449,4,2:41.0,Defensive rebound by R. Stuckey,,100,92
450,4,2:17.0,P. George misses 3-pt jump shot from 24 ft,,100,92
451,4,2:15.0,Offensive rebound by M. Turner,,100,92
452,4,2:00.0,R. Stuckey makes 2-pt jump shot from 16 ft (assist by P. George),,102,92
453,4,2:00.0,,Phoenix full timeout,102,92
454,4,1:44.0,,Personal block foul by M. Turner (drawn by E. Bledsoe),102,92
455,4,1:40.0,,E. Bledsoe makes 2-pt layup from 1 ft,102,94
456,4,1:17.0,J. Teague makes 2-pt jump shot from 11 ft,,104,94
457,4,1:09.0,,Turnover by E. Bledsoe (lost ball; steal by M. Turner),104,94
458,4,1:02.0,P. George misses 3-pt jump shot from 25 ft,,104,94
459,4,1:00.0,,Defensive rebound by P. Tucker,104,94
460,4,0:57.0,,Turnover by D. Booker (lost ball; steal by J. Teague),104,94
461,4,0:50.0,M. Turner makes 2-pt dunk at rim (assist by J. Teague),,106,94
462,4,0:38.0,,J. Dudley misses 3-pt jump shot from 23 ft,106,94
463,4,0:36.0,Defensive rebound by P. George,,106,94
464,4,0:15.0,P. George makes 3-pt jump shot from 25 ft,,109,94
465,4,0:08.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,109,94
466,4,0:05.0,Defensive rebound by P. George,,109,94
