,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
384,4,6:45.0,,D. Lillard makes 3-pt jump shot from 25 ft,95,101
385,4,6:44.0,Phoenix full timeout,,95,101
386,4,6:30.0,D. Booker makes 2-pt jump shot from 12 ft,,97,101
387,4,6:17.0,,D. Lillard misses 2-pt layup from 1 ft,97,101
388,4,6:17.0,,Offensive rebound by Team,97,101
389,4,6:12.0,,C. McCollum makes 2-pt layup from 1 ft,97,103
390,4,5:53.0,M. Chriss misses 2-pt dunk at rim (block by M. Plumlee),,97,103
391,4,5:52.0,,Defensive rebound by D. Lillard,97,103
392,4,5:40.0,,D. Lillard makes 2-pt jump shot from 18 ft,97,105
393,4,5:19.0,E. Bledsoe makes 2-pt layup from 2 ft,,99,105
394,4,4:58.0,,M. Harkless makes 2-pt layup from 1 ft,99,107
395,4,4:41.0,T. Warren misses 2-pt jump shot from 11 ft,,99,107
396,4,4:41.0,Offensive rebound by T. Warren,,99,107
397,4,4:41.0,Personal foul by D. Lillard,,99,107
398,4,4:41.0,T. Warren misses free throw 1 of 2,,99,107
399,4,4:41.0,Offensive rebound by Team,,99,107
400,4,4:41.0,T. Warren misses free throw 2 of 2,,99,107
401,4,4:41.0,D. Bender enters the game for M. Chriss,,99,107
402,4,4:40.0,,Defensive rebound by A. Crabbe,99,107
403,4,4:28.0,,D. Lillard makes 2-pt layup from 2 ft,99,109
404,4,4:20.0,D. Booker misses 2-pt layup from 3 ft,,99,109
405,4,4:19.0,Offensive rebound by D. Bender,,99,109
406,4,4:16.0,D. Bender misses 2-pt hook shot from 1 ft,,99,109
407,4,4:13.0,Offensive rebound by T. Warren,,99,109
408,4,4:13.0,T. Warren makes 2-pt layup from 2 ft,,101,109
409,4,3:58.0,,Turnover by D. Lillard (bad pass; steal by P. Tucker),101,109
410,4,3:52.0,E. Bledsoe makes 2-pt layup from 1 ft,,103,109
411,4,3:35.0,,Personal foul by P. Tucker (drawn by C. McCollum),103,109
412,4,3:35.0,,C. McCollum makes free throw 1 of 2,103,110
413,4,3:35.0,,C. McCollum makes free throw 2 of 2,103,111
414,4,3:19.0,E. Bledsoe makes 2-pt jump shot from 4 ft,,105,111
415,4,3:04.0,,C. McCollum misses 2-pt jump shot from 3 ft,105,111
416,4,3:04.0,,Offensive rebound by Team,105,111
417,4,2:53.0,,M. Harkless misses 3-pt jump shot from 25 ft,105,111
418,4,2:53.0,Defensive rebound by E. Bledsoe,,105,111
419,4,2:31.0,E. Bledsoe makes 2-pt layup from 1 ft,,107,111
420,4,2:14.0,,Personal foul by E. Bledsoe (drawn by D. Lillard),107,111
421,4,2:14.0,Official timeout,,107,111
422,4,2:14.0,,D. Lillard makes free throw 1 of 2,107,112
423,4,2:14.0,,D. Lillard makes free throw 2 of 2,107,113
424,4,2:02.0,E. Bledsoe misses 2-pt layup from 2 ft,,107,113
425,4,2:02.0,Offensive rebound by P. Tucker,,107,113
426,4,2:02.0,Shooting foul by D. Lillard (drawn by P. Tucker),,107,113
427,4,2:02.0,P. Tucker makes free throw 1 of 2,,108,113
428,4,2:02.0,P. Tucker makes free throw 2 of 2,,109,113
429,4,1:41.0,,C. McCollum misses 2-pt jump shot from 22 ft,109,113
430,4,1:41.0,Defensive rebound by E. Bledsoe,,109,113
431,4,1:31.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,112,113
432,4,1:09.0,,D. Lillard misses 3-pt jump shot from 28 ft,112,113
433,4,1:08.0,,Offensive rebound by M. Harkless,112,113
434,4,1:07.0,,M. Harkless makes 2-pt jump shot from 4 ft,112,115
435,4,0:58.0,Shooting foul by M. Harkless (drawn by E. Bledsoe),,112,115
436,4,0:58.0,E. Bledsoe makes free throw 1 of 3,,113,115
437,4,0:58.0,E. Bledsoe makes free throw 2 of 3,,114,115
438,4,0:58.0,E. Bledsoe misses free throw 3 of 3,,114,115
439,4,0:57.0,,Defensive rebound by D. Lillard,114,115
440,4,0:42.0,,D. Lillard makes 2-pt layup from 1 ft,114,117
441,4,0:33.0,Shooting foul by M. Harkless (drawn by E. Bledsoe),,114,117
442,4,0:33.0,E. Bledsoe makes free throw 1 of 2,,115,117
443,4,0:33.0,E. Bledsoe makes free throw 2 of 2,,116,117
444,4,0:16.0,,D. Lillard misses 3-pt jump shot from 27 ft (block by D. Bender),116,117
445,4,0:16.0,,Offensive rebound by Team,116,117
446,4,0:16.0,,Portland full timeout,116,117
447,4,0:13.0,,Shooting foul by P. Tucker (drawn by D. Lillard),116,117
448,4,0:13.0,,D. Lillard makes free throw 1 of 2,116,118
449,4,0:13.0,M. Chriss enters the game for D. Booker,,116,118
450,4,0:13.0,A. Len enters the game for E. Bledsoe,,116,118
451,4,0:13.0,,E. Turner enters the game for A. Crabbe,116,118
452,4,0:13.0,E. Bledsoe enters the game for M. Chriss,,116,119
453,4,0:13.0,D. Booker enters the game for A. Len,,116,119
454,4,0:13.0,,D. Lillard makes free throw 2 of 2,116,119
455,4,0:13.0,Phoenix full timeout,,116,119
456,4,0:11.0,Personal foul by C. McCollum (drawn by E. Bledsoe),,116,119
457,4,0:11.0,E. Bledsoe makes free throw 1 of 2,,117,119
458,4,0:11.0,E. Bledsoe makes free throw 2 of 2,,118,119
459,4,0:11.0,,Personal take foul by T. Warren,118,119
460,4,0:11.0,,C. McCollum makes free throw 1 of 2,118,120
461,4,0:11.0,,C. McCollum misses free throw 2 of 2,118,120
462,4,0:10.0,,Offensive rebound by D. Lillard,118,120
463,4,0:09.0,,Personal foul by P. Tucker (drawn by D. Lillard),118,120
464,4,0:09.0,,D. Lillard makes free throw 1 of 2,118,121
465,4,0:09.0,,D. Lillard makes free throw 2 of 2,118,122
466,4,0:05.0,D. Booker makes 3-pt jump shot from 26 ft,,121,122
467,4,0:04.0,,Personal take foul by T. Warren,121,122
468,4,0:04.0,,D. Lillard makes free throw 1 of 2,121,123
469,4,0:04.0,,D. Lillard makes free throw 2 of 2,121,124
470,4,0:00.0,D. Booker misses 3-pt jump shot from 34 ft,,121,124
471,4,0:00.0,Offensive rebound by Team,,121,124
