,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
378,4,6:47.0,,K. Lowry makes free throw 2 of 2,75,90
379,4,6:36.0,Shooting foul by P. Patterson (drawn by G. Antetokounmpo),,75,90
380,4,6:36.0,G. Antetokounmpo misses free throw 1 of 2,,75,90
381,4,6:36.0,Offensive rebound by Team,,75,90
382,4,6:36.0,G. Antetokounmpo misses free throw 2 of 2,,75,90
383,4,6:35.0,,Defensive rebound by C. Joseph,75,90
384,4,6:13.0,,K. Lowry misses 2-pt jump shot from 14 ft (block by G. Antetokounmpo),75,90
385,4,6:12.0,Defensive rebound by J. Parker,,75,90
386,4,6:10.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by J. Parker),,77,90
387,4,6:10.0,Shooting foul by C. Joseph (drawn by G. Antetokounmpo),,77,90
388,4,6:10.0,G. Antetokounmpo makes free throw 1 of 1,,78,90
389,4,6:00.0,,C. Joseph makes 2-pt layup from 3 ft,78,92
390,4,5:46.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,80,92
391,4,5:22.0,,C. Joseph misses 2-pt jump shot from 2 ft,80,92
392,4,5:21.0,,Offensive rebound by L. Nogueira,80,92
393,4,5:21.0,,L. Nogueira misses 2-pt layup from 2 ft,80,92
394,4,5:21.0,Defensive rebound by G. Antetokounmpo,,80,92
395,4,5:11.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by T. Snell),,83,92
396,4,5:09.0,,Toronto full timeout,83,92
397,4,5:09.0,,N. Powell enters the game for P. Patterson,83,92
398,4,5:09.0,,D. Carroll enters the game for T. Ross,83,92
399,4,4:57.0,,K. Lowry misses 3-pt jump shot from 26 ft,83,92
400,4,4:56.0,,Offensive rebound by L. Nogueira,83,92
401,4,4:55.0,,L. Nogueira makes 2-pt layup from 2 ft,83,94
402,4,4:55.0,,Shooting foul by G. Antetokounmpo (drawn by L. Nogueira),83,94
403,4,4:55.0,,L. Nogueira makes free throw 1 of 1,83,95
404,4,4:30.0,R. Vaughn misses 2-pt jump shot from 19 ft,,83,95
405,4,4:29.0,,Defensive rebound by N. Powell,83,95
406,4,4:22.0,,C. Joseph makes 2-pt layup from 2 ft,83,97
407,4,4:08.0,Shooting foul by K. Lowry (drawn by G. Antetokounmpo),,83,97
408,4,4:08.0,G. Antetokounmpo misses free throw 1 of 2,,83,97
409,4,4:08.0,Offensive rebound by Team,,83,97
410,4,4:08.0,G. Antetokounmpo makes free throw 2 of 2,,84,97
411,4,3:44.0,,K. Lowry makes 2-pt layup from 3 ft,84,99
412,4,3:34.0,Turnover by M. Dellavedova (bad pass; steal by C. Joseph),,84,99
413,4,3:21.0,,N. Powell misses 3-pt jump shot from 26 ft,84,99
414,4,3:21.0,Defensive rebound by G. Antetokounmpo,,84,99
415,4,3:10.0,J. Parker misses 2-pt jump shot from 5 ft (block by L. Nogueira),,84,99
416,4,3:09.0,Offensive rebound by R. Vaughn,,84,99
417,4,3:00.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by D. Carroll),,84,99
418,4,2:59.0,,Defensive rebound by D. Carroll,84,99
419,4,2:43.0,,N. Powell misses 2-pt layup from 3 ft,84,99
420,4,2:43.0,,Offensive rebound by N. Powell,84,99
421,4,2:43.0,,N. Powell misses 2-pt layup from 3 ft,84,99
422,4,2:42.0,Defensive rebound by J. Parker,,84,99
423,4,2:36.0,Milwaukee full timeout,,84,99
424,4,2:29.0,Turnover by J. Parker (traveling),,84,99
425,4,2:09.0,,D. Carroll misses 2-pt layup from 2 ft (block by G. Antetokounmpo),84,99
426,4,2:08.0,Defensive rebound by J. Parker,,84,99
427,4,2:01.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,84,99
428,4,2:01.0,,Defensive rebound by N. Powell,84,99
429,4,1:42.0,,K. Lowry misses 2-pt jump shot from 13 ft,84,99
430,4,1:42.0,,Offensive rebound by L. Nogueira,84,99
431,4,1:28.0,,Turnover by N. Powell (traveling),84,99
432,4,1:28.0,T. Maker enters the game for G. Antetokounmpo,,84,99
433,4,1:28.0,,F. VanVleet enters the game for K. Lowry,84,99
434,4,1:26.0,M. Dellavedova misses 2-pt jump shot from 7 ft (block by L. Nogueira),,84,99
435,4,1:26.0,Offensive rebound by M. Dellavedova,,84,99
436,4,1:15.0,R. Vaughn misses 3-pt jump shot from 25 ft,,84,99
437,4,1:14.0,Offensive rebound by T. Maker,,84,99
438,4,1:06.0,T. Maker misses 2-pt hook shot from 4 ft,,84,99
439,4,1:05.0,,Defensive rebound by L. Nogueira,84,99
440,4,1:05.0,,Personal foul by J. Parker (drawn by D. Carroll),84,99
441,4,0:44.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by C. Joseph),84,102
442,4,0:27.0,J. Parker makes 2-pt dunk at rim (assist by M. Dellavedova),,86,102
443,4,0:03.0,,Turnover by Team (shot clock),86,102
