,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
377,4,6:10.0,,P. Gasol makes 2-pt layup from 1 ft (assist by K. Anderson),85,110
378,4,6:10.0,,Shooting foul by T. Lawson (drawn by P. Gasol),85,110
379,4,6:10.0,,P. Gasol makes free throw 1 of 1,85,111
380,4,6:10.0,Sacramento full timeout,,85,111
381,4,6:10.0,B. Hield enters the game for T. Lawson,,85,111
382,4,6:10.0,,J. Anthony enters the game for P. Gasol,85,111
383,4,6:10.0,G. Papagiannis enters the game for S. Labissière,,85,111
384,4,5:56.0,Shooting block foul by J. Simmons (drawn by A. Tolliver),,85,111
385,4,5:56.0,A. Tolliver misses free throw 1 of 2,,85,111
386,4,5:56.0,Offensive rebound by Team,,85,111
387,4,5:56.0,A. Tolliver makes free throw 2 of 2,,86,111
388,4,5:41.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by J. Anthony),86,114
389,4,5:27.0,Shooting foul by D. Bertāns (drawn by W. Cauley-Stein),,86,114
390,4,5:27.0,W. Cauley-Stein makes free throw 1 of 2,,87,114
391,4,5:27.0,W. Cauley-Stein makes free throw 2 of 2,,88,114
392,4,5:10.0,,D. Bertāns misses 3-pt jump shot from 25 ft,88,114
393,4,5:10.0,Defensive rebound by G. Papagiannis,,88,114
394,4,4:45.0,B. Hield makes 2-pt jump shot from 17 ft,,90,114
395,4,4:34.0,,J. Anthony makes 2-pt dunk at rim (assist by K. Anderson),90,116
396,4,4:14.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by A. Tolliver),,92,116
397,4,3:54.0,,J. Simmons makes 2-pt layup from 2 ft (assist by B. Forbes),92,118
398,4,3:40.0,W. Cauley-Stein misses 2-pt jump shot from 6 ft,,92,118
399,4,3:39.0,,Defensive rebound by J. Anthony,92,118
400,4,3:17.0,,B. Forbes misses 3-pt jump shot from 24 ft,92,118
401,4,3:17.0,Defensive rebound by A. Tolliver,,92,118
402,4,3:08.0,S. Labissière enters the game for A. Tolliver,,92,118
403,4,2:57.0,S. Labissière makes 2-pt jump shot from 21 ft (assist by B. Hield),,94,118
404,4,2:41.0,,K. Anderson misses 2-pt jump shot from 21 ft,94,118
405,4,2:40.0,Defensive rebound by G. Papagiannis,,94,118
406,4,2:29.0,Shooting foul by J. Anthony (drawn by W. Cauley-Stein),,94,118
407,4,2:29.0,Official timeout,,94,118
408,4,2:29.0,W. Cauley-Stein makes free throw 1 of 2,,95,118
409,4,2:29.0,W. Cauley-Stein makes free throw 2 of 2,,96,118
410,4,2:20.0,,Turnover by J. Anthony (bad pass; steal by G. Papagiannis),96,118
411,4,2:11.0,Personal foul by J. Simmons (drawn by G. Papagiannis),,96,118
412,4,2:11.0,G. Papagiannis makes free throw 1 of 2,,97,118
413,4,2:11.0,G. Papagiannis makes free throw 2 of 2,,98,118
414,4,1:58.0,,B. Forbes misses 2-pt jump shot from 20 ft,98,118
415,4,1:57.0,Defensive rebound by W. Cauley-Stein,,98,118
416,4,1:38.0,L. Galloway misses 3-pt jump shot from 24 ft,,98,118
417,4,1:37.0,Offensive rebound by L. Galloway,,98,118
418,4,1:33.0,S. Labissière makes 2-pt dunk at rim (assist by W. Cauley-Stein),,100,118
419,4,1:17.0,,K. Anderson misses 2-pt jump shot from 22 ft,100,118
420,4,1:15.0,Defensive rebound by B. Hield,,100,118
421,4,1:06.0,W. Cauley-Stein makes 2-pt jump shot from 20 ft (assist by B. Hield),,102,118
422,4,0:43.0,,J. Anthony misses 2-pt jump shot from 5 ft (block by G. Papagiannis),102,118
423,4,0:42.0,,Offensive rebound by Team,102,118
424,4,0:42.0,,Turnover by Team (shot clock),102,118
425,4,0:22.0,B. Hield misses 2-pt jump shot from 18 ft,,102,118
426,4,0:22.0,,Defensive rebound by Team,102,118
