,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
384,4,4:26.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by R. Gay),89,87
385,4,4:05.0,A. Baynes misses 2-pt jump shot from 16 ft,,89,87
386,4,4:05.0,,Defensive rebound by D. Cousins,89,87
387,4,3:53.0,,T. Lawson misses 2-pt jump shot from 12 ft (block by A. Drummond),89,87
388,4,3:51.0,Defensive rebound by A. Drummond,,89,87
389,4,3:42.0,R. Jackson misses 2-pt layup from 2 ft,,89,87
390,4,3:41.0,,Defensive rebound by K. Koufos,89,87
391,4,3:31.0,,Personal foul by A. Baynes (drawn by R. Gay),89,87
392,4,3:31.0,,R. Gay makes free throw 1 of 2,89,88
393,4,3:31.0,,R. Gay makes free throw 2 of 2,89,89
394,4,3:13.0,A. Baynes misses 2-pt dunk at rim (block by K. Koufos),,89,89
395,4,3:12.0,Offensive rebound by A. Baynes,,89,89
396,4,3:12.0,Personal foul by G. Temple (drawn by A. Baynes),,89,89
397,4,3:00.0,R. Jackson makes 3-pt jump shot from 27 ft,,92,89
398,4,2:39.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Gay),92,92
399,4,2:11.0,R. Jackson misses 2-pt jump shot from 15 ft,,92,92
400,4,2:10.0,,Defensive rebound by K. Koufos,92,92
401,4,2:01.0,Official timeout,,92,92
402,4,2:01.0,,A. Tolliver enters the game for K. Koufos,92,92
403,4,2:01.0,M. Morris enters the game for A. Baynes,,92,92
404,4,1:55.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by R. Gay),92,95
405,4,1:41.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,92,95
406,4,1:40.0,,Defensive rebound by D. Cousins,92,95
407,4,1:25.0,,Shooting foul by A. Drummond (drawn by D. Cousins),92,95
408,4,1:25.0,,D. Cousins misses free throw 1 of 2,92,95
409,4,1:25.0,,Offensive rebound by Team,92,95
410,4,1:25.0,,D. Cousins misses free throw 2 of 2,92,95
411,4,1:24.0,Defensive rebound by A. Drummond,,92,95
412,4,1:15.0,R. Jackson makes 2-pt layup from 3 ft,,94,95
413,4,1:15.0,Shooting foul by A. Tolliver (drawn by R. Jackson),,94,95
414,4,1:15.0,R. Jackson misses free throw 1 of 1,,94,95
415,4,1:13.0,,Defensive rebound by D. Cousins,94,95
416,4,0:56.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),94,98
417,4,0:45.0,R. Jackson misses 3-pt jump shot from 25 ft,,94,98
418,4,0:44.0,,Defensive rebound by R. Gay,94,98
419,4,0:25.0,,T. Lawson misses 3-pt jump shot from 26 ft,94,98
420,4,0:25.0,Defensive rebound by K. Caldwell-Pope,,94,98
421,4,0:22.0,Detroit full timeout,,94,98
422,4,0:06.0,Turnover by T. Harris (lost ball; steal by R. Gay),,94,98
423,4,0:06.0,,Personal foul by M. Morris (drawn by A. Tolliver),94,98
424,4,0:06.0,,A. Tolliver makes free throw 1 of 2,94,99
425,4,0:06.0,,A. Tolliver makes free throw 2 of 2,94,100
426,4,0:06.0,Detroit full timeout,,94,100
427,4,0:03.0,T. Harris misses 3-pt jump shot from 23 ft,,94,100
428,4,0:00.0,Offensive rebound by K. Caldwell-Pope,,94,100
