,QUARTER,TIME_REMAINING,DENVER_ACTION,BROOKLYN_ACTION,DENVER_SCORE,BROOKLYN_SCORE
383,4,9:12.0,,Defensive rebound by C. LeVert,86,98
384,4,9:02.0,,I. Whitehead misses 3-pt jump shot from 24 ft,86,98
385,4,9:00.0,Defensive rebound by J. Murray,,86,98
386,4,8:55.0,J. Murray misses 2-pt jump shot from 3 ft,,86,98
387,4,8:52.0,Offensive rebound by K. Faried,,86,98
388,4,8:52.0,Shooting foul by B. Lopez (drawn by K. Faried),,86,98
389,4,8:52.0,K. Faried makes free throw 1 of 2,,87,98
390,4,8:52.0,W. Chandler enters the game for N. Jokić,,87,98
391,4,8:52.0,K. Faried makes free throw 2 of 2,,88,98
392,4,8:42.0,,Turnover by B. Bogdanović (lost ball; steal by W. Barton),88,98
393,4,8:26.0,J. Nelson makes 2-pt layup from 2 ft,,90,98
394,4,8:08.0,,Personal foul by J. Nelson (drawn by B. Bogdanović),90,98
395,4,8:08.0,,J. Harris enters the game for C. LeVert,90,98
396,4,7:53.0,,I. Whitehead misses 3-pt jump shot from 28 ft,90,98
397,4,7:51.0,Defensive rebound by W. Chandler,,90,98
398,4,7:41.0,W. Chandler misses 3-pt jump shot from 27 ft,,90,98
399,4,7:40.0,,Defensive rebound by T. Booker,90,98
400,4,7:36.0,,Personal block foul by K. Faried (drawn by T. Booker),90,98
401,4,7:36.0,,S. Kilpatrick enters the game for B. Bogdanović,90,98
402,4,7:29.0,,J. Harris makes 2-pt layup from 3 ft (assist by T. Booker),90,100
403,4,7:11.0,W. Barton misses 3-pt jump shot from 23 ft,,90,100
404,4,7:10.0,Offensive rebound by W. Chandler,,90,100
405,4,7:05.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by J. Murray),,93,100
406,4,6:47.0,,Personal foul by J. Nelson (drawn by I. Whitehead),93,100
407,4,6:40.0,,J. Harris misses 2-pt jump shot from 13 ft,93,100
408,4,6:39.0,Defensive rebound by W. Chandler,,93,100
409,4,6:32.0,J. Nelson makes 2-pt jump shot from 20 ft,,95,100
410,4,6:13.0,,Turnover by T. Booker (lost ball; steal by W. Chandler),95,100
411,4,5:57.0,W. Chandler misses 3-pt jump shot from 26 ft,,95,100
412,4,5:56.0,Offensive rebound by K. Faried,,95,100
413,4,5:53.0,W. Barton misses 3-pt jump shot from 25 ft,,95,100
414,4,5:52.0,Offensive rebound by W. Chandler,,95,100
415,4,5:51.0,W. Chandler misses 2-pt layup from 1 ft (block by B. Lopez),,95,100
416,4,5:50.0,,Defensive rebound by B. Lopez,95,100
417,4,5:46.0,Official timeout,,95,100
418,4,5:40.0,,Shooting foul by J. Nelson (drawn by T. Booker),95,100
419,4,5:40.0,,T. Booker misses free throw 1 of 2,95,100
420,4,5:40.0,,Offensive rebound by Team,95,100
421,4,5:40.0,,B. Bogdanović enters the game for I. Whitehead,95,100
422,4,5:40.0,,T. Booker makes free throw 2 of 2,95,101
423,4,5:29.0,W. Barton misses 3-pt jump shot from 23 ft,,95,101
424,4,5:27.0,,Defensive rebound by S. Kilpatrick,95,101
425,4,5:26.0,,Turnover by S. Kilpatrick (lost ball; steal by J. Nelson),95,101
426,4,5:22.0,Turnover by J. Nelson (bad pass; steal by J. Harris),,95,101
427,4,4:58.0,,T. Booker makes 2-pt hook shot from 6 ft,95,103
428,4,4:47.0,J. Nelson makes 2-pt jump shot from 9 ft,,97,103
429,4,4:39.0,,B. Lopez misses 2-pt layup from 2 ft,97,103
430,4,4:38.0,Defensive rebound by J. Nelson,,97,103
431,4,4:33.0,K. Faried makes 2-pt hook shot from 5 ft (assist by J. Murray),,99,103
432,4,4:25.0,,Personal foul by W. Barton (drawn by S. Kilpatrick),99,103
433,4,4:25.0,,S. Kilpatrick makes free throw 1 of 2,99,104
434,4,4:25.0,N. Jokić enters the game for J. Nelson,,99,104
435,4,4:25.0,,S. Kilpatrick makes free throw 2 of 2,99,105
436,4,4:07.0,W. Chandler misses 2-pt jump shot from 14 ft,,99,105
437,4,4:06.0,,Defensive rebound by S. Kilpatrick,99,105
438,4,3:56.0,,Shooting foul by K. Faried (drawn by S. Kilpatrick),99,105
439,4,3:56.0,,S. Kilpatrick makes free throw 1 of 2,99,106
440,4,3:56.0,,S. Kilpatrick makes free throw 2 of 2,99,107
441,4,3:56.0,Denver full timeout,,99,107
442,4,3:56.0,J. Nelson enters the game for K. Faried,,99,107
443,4,3:44.0,J. Murray misses 2-pt jump shot from 17 ft,,99,107
444,4,3:43.0,,Defensive rebound by T. Booker,99,107
445,4,3:29.0,,S. Kilpatrick makes 2-pt jump shot from 7 ft,99,109
446,4,3:19.0,J. Nelson misses 2-pt jump shot from 7 ft,,99,109
447,4,3:18.0,Offensive rebound by Team,,99,109
448,4,3:18.0,,Loose ball foul by S. Kilpatrick (drawn by N. Jokić),99,109
449,4,3:10.0,J. Nelson misses 2-pt jump shot from 19 ft,,99,109
450,4,3:09.0,,Defensive rebound by S. Kilpatrick,99,109
451,4,2:53.0,,Turnover by T. Booker (lost ball; steal by J. Nelson),99,109
452,4,2:46.0,J. Nelson misses 2-pt layup from 2 ft,,99,109
453,4,2:44.0,Offensive rebound by N. Jokić,,99,109
454,4,2:41.0,N. Jokić makes 2-pt layup from 1 ft,,101,109
455,4,2:23.0,,Offensive foul by T. Booker (drawn by W. Barton),101,109
456,4,2:23.0,,Turnover by T. Booker (offensive foul),101,109
457,4,2:06.0,W. Chandler misses 3-pt jump shot from 24 ft,,101,109
458,4,2:05.0,,Defensive rebound by S. Kilpatrick,101,109
459,4,1:46.0,,Personal foul by W. Barton (drawn by J. Harris),101,109
460,4,1:46.0,,J. Harris makes free throw 1 of 2,101,110
461,4,1:46.0,,J. Harris makes free throw 2 of 2,101,111
462,4,1:27.0,Personal foul by J. Harris (drawn by J. Murray),,101,111
463,4,1:19.0,J. Nelson misses 2-pt layup from 2 ft (block by B. Lopez),,101,111
464,4,1:17.0,Offensive rebound by N. Jokić,,101,111
465,4,1:15.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by N. Jokić),,104,111
466,4,0:54.0,,B. Lopez misses 3-pt jump shot from 24 ft,104,111
467,4,0:53.0,Defensive rebound by J. Murray,,104,111
468,4,0:51.0,Personal foul by B. Lopez (drawn by N. Jokić),,104,111
469,4,0:51.0,N. Jokić makes free throw 1 of 2,,105,111
470,4,0:51.0,N. Jokić makes free throw 2 of 2,,106,111
471,4,0:34.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by N. Jokić),106,111
472,4,0:32.0,Defensive rebound by N. Jokić,,106,111
473,4,0:24.0,W. Barton misses 3-pt jump shot from 24 ft,,106,111
474,4,0:23.0,Offensive rebound by J. Nelson,,106,111
475,4,0:20.0,J. Nelson misses 2-pt jump shot from 22 ft,,106,111
476,4,0:19.0,Offensive rebound by W. Barton,,106,111
477,4,0:16.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by W. Barton),,109,111
478,4,0:16.0,,Brooklyn full timeout,109,111
479,4,0:16.0,K. Faried enters the game for N. Jokić,,109,111
480,4,0:14.0,,Personal foul by J. Nelson (drawn by T. Booker),109,111
481,4,0:14.0,,T. Booker misses free throw 1 of 2,109,111
482,4,0:14.0,,Offensive rebound by Team,109,111
483,4,0:14.0,N. Jokić enters the game for W. Barton,,109,111
484,4,0:14.0,W. Barton enters the game for K. Faried,,109,112
485,4,0:14.0,,I. Whitehead enters the game for B. Lopez,109,112
486,4,0:14.0,K. Faried enters the game for N. Jokić,,109,112
487,4,0:14.0,,B. Lopez enters the game for T. Booker,109,112
488,4,0:14.0,,R. Foye enters the game for I. Whitehead,109,112
489,4,0:14.0,,T. Booker makes free throw 2 of 2,109,112
490,4,0:14.0,Denver full timeout,,109,112
491,4,0:14.0,Turnover by J. Nelson (bad pass),,109,112
492,4,0:14.0,,Brooklyn full timeout,109,112
493,4,0:13.0,,Personal foul by W. Barton (drawn by B. Bogdanović),109,112
494,4,0:13.0,,B. Bogdanović makes free throw 1 of 2,109,113
495,4,0:13.0,,I. Whitehead enters the game for R. Foye,109,113
496,4,0:13.0,,T. Booker enters the game for B. Lopez,109,113
497,4,0:13.0,N. Jokić enters the game for K. Faried,,109,114
498,4,0:13.0,,B. Bogdanović makes free throw 2 of 2,109,114
499,4,0:13.0,Denver full timeout,,109,114
500,4,0:09.0,W. Chandler makes 2-pt layup from 2 ft,,111,114
501,4,0:09.0,,Personal foul by W. Chandler (drawn by S. Kilpatrick),111,114
502,4,0:09.0,,S. Kilpatrick makes free throw 1 of 2,111,115
503,4,0:09.0,,S. Kilpatrick makes free throw 2 of 2,111,116
504,4,0:04.0,J. Nelson misses 2-pt jump shot from 23 ft,,111,116
505,4,0:02.0,,Defensive rebound by J. Harris,111,116
