,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
381,4,6:20.0,D. Gallinari enters the game for W. Chandler,,85,103
382,4,6:20.0,N. Jokić enters the game for M. Plumlee,,85,103
383,4,6:20.0,,T. Evans makes free throw 2 of 2,85,104
384,4,6:05.0,G. Harris misses 2-pt jump shot from 3 ft,,85,104
385,4,6:04.0,,Defensive rebound by B. Hield,85,104
386,4,5:58.0,,A. Tolliver misses 2-pt dunk at rim (block by W. Barton),85,104
387,4,5:57.0,Defensive rebound by D. Gallinari,,85,104
388,4,5:49.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),,88,104
389,4,5:27.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,88,104
390,4,5:25.0,,Offensive rebound by T. Lawson,88,104
391,4,5:19.0,,T. Evans misses 3-pt jump shot from 25 ft,88,104
392,4,5:18.0,Defensive rebound by D. Gallinari,,88,104
393,4,5:07.0,W. Barton makes 2-pt jump shot from 14 ft,,90,104
394,4,5:05.0,,Sacramento full timeout,90,104
395,4,5:05.0,J. Nelson enters the game for J. Murray,,90,104
396,4,5:05.0,,D. Collison enters the game for B. Hield,90,104
397,4,4:50.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Collison),90,107
398,4,4:26.0,G. Harris misses 3-pt jump shot from 26 ft,,90,107
399,4,4:25.0,,Defensive rebound by A. Tolliver,90,107
400,4,4:02.0,,T. Evans misses 2-pt jump shot from 13 ft,90,107
401,4,4:01.0,Defensive rebound by N. Jokić,,90,107
402,4,3:52.0,G. Harris makes 2-pt layup from 2 ft (assist by J. Nelson),,92,107
403,4,3:28.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,92,107
404,4,3:27.0,Defensive rebound by D. Gallinari,,92,107
405,4,3:14.0,J. Nelson misses 2-pt layup from 2 ft,,92,107
406,4,3:13.0,,Defensive rebound by T. Lawson,92,107
407,4,2:50.0,,D. Collison makes 2-pt layup from 2 ft (assist by A. Tolliver),92,109
408,4,2:38.0,J. Nelson makes 2-pt jump shot from 6 ft,,94,109
409,4,2:15.0,,Personal foul by J. Nelson (drawn by T. Lawson),94,109
410,4,2:15.0,J. Murray enters the game for D. Gallinari,,94,109
411,4,2:15.0,M. Plumlee enters the game for N. Jokić,,94,109
412,4,2:15.0,J. Hernangómez enters the game for J. Nelson,,94,109
413,4,2:13.0,,B. McLemore enters the game for T. Evans,94,109
414,4,1:54.0,,Turnover by W. Cauley-Stein (lost ball; steal by G. Harris),94,109
415,4,1:53.0,Personal foul by T. Lawson (drawn by G. Harris),,94,109
416,4,1:53.0,M. Miller enters the game for G. Harris,,94,109
417,4,1:44.0,Shooting foul by D. Collison (drawn by M. Plumlee),,94,109
418,4,1:44.0,M. Plumlee makes free throw 1 of 2,,95,109
419,4,1:44.0,M. Plumlee makes free throw 2 of 2,,96,109
420,4,1:30.0,,W. Cauley-Stein makes 2-pt jump shot from 9 ft (assist by T. Lawson),96,111
421,4,1:23.0,M. Plumlee makes 2-pt layup from 1 ft (assist by W. Barton),,98,111
422,4,1:02.0,,W. Cauley-Stein makes 2-pt layup from 3 ft,98,113
423,4,0:53.0,J. Murray misses 3-pt jump shot from 25 ft,,98,113
424,4,0:52.0,,Defensive rebound by A. Tolliver,98,113
425,4,0:28.0,,D. Collison makes 3-pt jump shot from 25 ft,98,116
426,4,0:14.0,W. Barton misses 2-pt jump shot from 7 ft,,98,116
427,4,0:13.0,Offensive rebound by W. Barton,,98,116
428,4,0:05.0,W. Barton makes 2-pt layup from 3 ft (assist by M. Plumlee),,100,116
