,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
389,4,5:27.0,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),,95,103
390,4,5:03.0,,Turnover by K. Irving (bad pass),95,103
391,4,5:03.0,N. Batum enters the game for J. Lamb,,95,103
392,4,4:50.0,Offensive foul by C. Zeller (drawn by I. Shumpert),,95,103
393,4,4:50.0,Turnover by C. Zeller (offensive foul),,95,103
394,4,4:35.0,,J. Smith misses 3-pt jump shot from 25 ft,95,103
395,4,4:34.0,Defensive rebound by M. Williams,,95,103
396,4,4:18.0,K. Walker misses 3-pt jump shot from 28 ft,,95,103
397,4,4:18.0,,Defensive rebound by K. Love,95,103
398,4,4:09.0,,L. James makes 2-pt layup from 1 ft,95,105
399,4,3:54.0,M. Williams makes 2-pt jump shot from 23 ft (assist by K. Walker),,97,105
400,4,3:38.0,,Shooting foul by M. Belinelli (drawn by L. James),97,105
401,4,3:38.0,Charlotte full timeout,,97,105
402,4,3:38.0,,L. James misses free throw 1 of 2,97,105
403,4,3:38.0,,Offensive rebound by Team,97,105
404,4,3:38.0,R. Sessions enters the game for K. Walker,,97,105
405,4,3:38.0,,L. James makes free throw 2 of 2,97,106
406,4,3:23.0,M. Belinelli misses 3-pt jump shot from 29 ft,,97,106
407,4,3:23.0,,Defensive rebound by K. Love,97,106
408,4,3:11.0,,L. James makes 2-pt jump shot from 16 ft,97,108
409,4,2:55.0,Turnover by M. Belinelli (bad pass),,97,108
410,4,2:31.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),97,111
411,4,2:31.0,Charlotte full timeout,,97,111
412,4,2:19.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,99,111
413,4,1:53.0,,L. James misses 3-pt jump shot from 25 ft,99,111
414,4,1:52.0,Defensive rebound by C. Zeller,,99,111
415,4,1:41.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Williams),,101,111
416,4,1:16.0,,I. Shumpert misses 3-pt jump shot from 24 ft,101,111
417,4,1:16.0,Defensive rebound by N. Batum,,101,111
418,4,1:09.0,N. Batum misses 2-pt jump shot from 11 ft,,101,111
419,4,1:07.0,Offensive rebound by C. Zeller,,101,111
420,4,1:05.0,M. Williams misses 2-pt jump shot from 10 ft,,101,111
421,4,1:03.0,Offensive rebound by C. Zeller,,101,111
422,4,1:03.0,C. Zeller makes 2-pt layup from 1 ft,,103,111
423,4,0:41.0,,Shooting foul by R. Sessions (drawn by K. Love),103,111
424,4,0:41.0,,K. Love makes free throw 1 of 2,103,112
425,4,0:41.0,,D. Liggins enters the game for K. Irving,103,112
426,4,0:41.0,,K. Love makes free throw 2 of 2,103,113
427,4,0:35.0,R. Sessions makes 2-pt dunk at rim,,105,113
428,4,0:28.0,,L. James makes 2-pt layup at rim (assist by I. Shumpert),105,115
429,4,0:28.0,,Shooting foul by M. Belinelli (drawn by L. James),105,115
430,4,0:28.0,,R. Jefferson enters the game for K. Love,105,115
431,4,0:28.0,,L. James makes free throw 1 of 1,105,116
432,4,0:19.0,M. Williams misses 3-pt jump shot from 28 ft,,105,116
433,4,0:18.0,,Defensive rebound by L. James,105,116
