,QUARTER,TIME_REMAINING,TORONTO_ACTION,DENVER_ACTION,TORONTO_SCORE,DENVER_SCORE
382,4,6:37.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by J. Nelson),87,88
383,4,6:15.0,C. Joseph misses 3-pt jump shot from 25 ft,,87,88
384,4,6:14.0,,Defensive rebound by K. Faried,87,88
385,4,6:03.0,,K. Faried makes 2-pt hook shot from 3 ft (assist by E. Mudiay),87,90
386,4,5:57.0,Toronto full timeout,,87,90
387,4,5:57.0,K. Lowry enters the game for C. Joseph,,87,90
388,4,5:57.0,D. DeRozan enters the game for N. Powell,,87,90
389,4,5:45.0,J. Valančiūnas makes 2-pt jump shot from 9 ft (assist by D. DeRozan),,89,90
390,4,5:29.0,,Personal foul by T. Ross (drawn by D. Gallinari),89,90
391,4,5:26.0,,Turnover by D. Gallinari (lost ball),89,90
392,4,5:18.0,D. DeRozan makes 2-pt layup from 2 ft,,91,90
393,4,5:18.0,Shooting foul by J. Nurkić (drawn by D. DeRozan),,91,90
394,4,5:18.0,D. DeRozan misses free throw 1 of 1,,91,90
395,4,5:17.0,,Defensive rebound by K. Faried,91,90
396,4,4:55.0,,J. Nurkić misses 2-pt layup from 3 ft,91,90
397,4,4:55.0,Defensive rebound by J. Valančiūnas,,91,90
398,4,4:55.0,Personal foul by J. Nurkić (drawn by J. Valančiūnas),,91,90
399,4,4:55.0,J. Valančiūnas misses free throw 1 of 2,,91,90
400,4,4:55.0,Offensive rebound by Team,,91,90
401,4,4:55.0,J. Valančiūnas misses free throw 2 of 2,,91,90
402,4,4:55.0,,W. Chandler enters the game for K. Faried,91,90
403,4,4:55.0,,N. Jokić enters the game for J. Nurkić,91,90
404,4,4:53.0,,Defensive rebound by W. Chandler,91,90
405,4,4:34.0,,D. Gallinari misses 2-pt layup from 2 ft,91,90
406,4,4:33.0,,Offensive rebound by N. Jokić,91,90
407,4,4:26.0,,E. Mudiay makes 2-pt jump shot from 14 ft (assist by N. Jokić),91,92
408,4,4:09.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,94,92
409,4,3:48.0,,E. Mudiay makes 2-pt jump shot from 19 ft (assist by J. Nelson),94,94
410,4,3:24.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by T. Ross),,96,94
411,4,3:16.0,,Personal foul by D. DeRozan (drawn by J. Nelson),96,94
412,4,3:11.0,,Turnover by E. Mudiay (bad pass),96,94
413,4,3:00.0,Personal foul by N. Jokić (drawn by P. Patterson),,96,94
414,4,3:00.0,P. Patterson makes free throw 1 of 2,,97,94
415,4,3:00.0,P. Patterson misses free throw 2 of 2,,97,94
416,4,2:59.0,,Defensive rebound by N. Jokić,97,94
417,4,2:50.0,,Shooting foul by P. Patterson (drawn by E. Mudiay),97,94
418,4,2:50.0,Official timeout,,97,94
419,4,2:50.0,,E. Mudiay makes free throw 1 of 2,97,95
420,4,2:50.0,,E. Mudiay makes free throw 2 of 2,97,96
421,4,2:34.0,D. DeRozan misses 2-pt jump shot from 21 ft,,97,96
422,4,2:32.0,,Defensive rebound by N. Jokić,97,96
423,4,2:13.0,,W. Chandler makes 2-pt jump shot from 16 ft,97,98
424,4,1:51.0,D. DeRozan makes 2-pt jump shot from 7 ft,,99,98
425,4,1:31.0,,W. Chandler misses 2-pt jump shot from 7 ft,99,98
426,4,1:30.0,Defensive rebound by J. Valančiūnas,,99,98
427,4,1:08.0,T. Ross misses 2-pt jump shot from 15 ft,,99,98
428,4,1:08.0,Offensive rebound by J. Valančiūnas,,99,98
429,4,0:54.0,K. Lowry misses 3-pt jump shot from 26 ft,,99,98
430,4,0:53.0,Offensive rebound by Team,,99,98
431,4,0:53.0,,Loose ball foul by E. Mudiay (drawn by J. Valančiūnas),99,98
432,4,0:53.0,J. Valančiūnas makes free throw 1 of 2,,100,98
433,4,0:53.0,J. Valančiūnas misses free throw 2 of 2,,100,98
434,4,0:52.0,Offensive rebound by J. Valančiūnas,,100,98
435,4,0:33.0,D. DeRozan misses 2-pt jump shot from 15 ft,,100,98
436,4,0:32.0,,Defensive rebound by J. Nelson,100,98
437,4,0:32.0,,Denver full timeout,100,98
438,4,0:32.0,N. Powell enters the game for T. Ross,,100,98
439,4,0:24.0,,W. Chandler misses 2-pt jump shot from 14 ft,100,98
440,4,0:23.0,,Offensive rebound by W. Chandler,100,98
441,4,0:21.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Chandler),100,101
442,4,0:21.0,Toronto full timeout,,100,101
443,4,0:21.0,T. Ross enters the game for N. Powell,,100,101
444,4,0:21.0,,K. Faried enters the game for J. Nelson,100,101
445,4,0:21.0,,A. Gee enters the game for N. Jokić,100,101
446,4,0:15.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),,102,101
447,4,0:15.0,,Denver full timeout,102,101
448,4,0:15.0,N. Powell enters the game for T. Ross,,102,101
449,4,0:15.0,,J. Nelson enters the game for K. Faried,102,101
450,4,0:15.0,,N. Jokić enters the game for A. Gee,102,101
451,4,0:13.0,,Personal foul by N. Powell (drawn by W. Chandler),102,101
452,4,0:13.0,,W. Chandler makes free throw 1 of 2,102,102
453,4,0:13.0,,W. Chandler misses free throw 2 of 2,102,102
454,4,0:11.0,Defensive rebound by D. DeRozan,,102,102
455,4,0:01.0,D. DeRozan misses 2-pt jump shot from 18 ft,,102,102
456,4,0:00.0,Offensive rebound by Team,,102,102
457,1OT,4:38.0,P. Patterson misses 3-pt jump shot from 25 ft,,102,102
458,1OT,4:37.0,,Defensive rebound by D. Gallinari,102,102
459,1OT,4:21.0,,N. Jokić makes 2-pt layup from 2 ft (assist by E. Mudiay),102,104
460,1OT,4:03.0,Shooting foul by W. Chandler (drawn by D. DeRozan),,102,104
461,1OT,4:03.0,D. DeRozan makes free throw 1 of 2,,103,104
462,1OT,4:03.0,D. DeRozan makes free throw 2 of 2,,104,104
463,1OT,3:44.0,,N. Jokić misses 3-pt jump shot from 24 ft,104,104
464,1OT,3:43.0,Defensive rebound by P. Patterson,,104,104
465,1OT,3:37.0,Personal foul by J. Nelson (drawn by K. Lowry),,104,104
466,1OT,3:30.0,D. DeRozan misses 2-pt jump shot from 14 ft,,104,104
467,1OT,3:28.0,,Defensive rebound by N. Jokić,104,104
468,1OT,3:18.0,,E. Mudiay misses 2-pt layup from 2 ft (block by J. Valančiūnas),104,104
469,1OT,3:16.0,Defensive rebound by J. Valančiūnas,,104,104
470,1OT,2:56.0,D. DeRozan misses 2-pt layup from 1 ft,,104,104
471,1OT,2:55.0,,Defensive rebound by N. Jokić,104,104
472,1OT,2:41.0,,Shooting block foul by P. Patterson (drawn by W. Chandler),104,104
473,1OT,2:41.0,,W. Chandler makes free throw 1 of 2,104,105
474,1OT,2:41.0,,W. Chandler makes free throw 2 of 2,104,106
475,1OT,2:30.0,K. Lowry misses 3-pt jump shot from 26 ft,,104,106
476,1OT,2:29.0,,Defensive rebound by W. Chandler,104,106
477,1OT,2:12.0,,W. Chandler misses 2-pt jump shot from 9 ft,104,106
478,1OT,2:11.0,,Offensive rebound by W. Chandler,104,106
479,1OT,2:05.0,,D. Gallinari misses 3-pt jump shot from 27 ft,104,106
480,1OT,2:04.0,Defensive rebound by P. Patterson,,104,106
481,1OT,2:01.0,Shooting block foul by E. Mudiay (drawn by K. Lowry),,104,106
482,1OT,2:01.0,K. Lowry misses free throw 1 of 2,,104,106
483,1OT,2:01.0,Offensive rebound by Team,,104,106
484,1OT,2:01.0,K. Lowry makes free throw 2 of 2,,105,106
485,1OT,1:47.0,,D. Gallinari misses 3-pt jump shot from 26 ft,105,106
486,1OT,1:45.0,Defensive rebound by T. Ross,,105,106
487,1OT,1:36.0,,Offensive charge foul by P. Patterson (drawn by D. Gallinari),105,106
488,1OT,1:36.0,Turnover by P. Patterson (offensive foul),,105,106
489,1OT,1:36.0,,Denver full timeout,105,106
490,1OT,1:15.0,,D. Gallinari misses 2-pt jump shot from 23 ft,105,106
491,1OT,1:14.0,Defensive rebound by D. DeRozan,,105,106
492,1OT,1:05.0,D. DeRozan makes 2-pt layup from 2 ft,,107,106
493,1OT,0:48.0,,J. Nelson makes 2-pt jump shot from 21 ft (assist by W. Chandler),107,108
494,1OT,0:38.0,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),,110,108
495,1OT,0:38.0,,Denver full timeout,110,108
496,1OT,0:34.0,,Turnover by E. Mudiay (bad pass),110,108
497,1OT,0:15.0,Offensive foul by K. Lowry (drawn by J. Nelson),,110,108
498,1OT,0:15.0,Turnover by K. Lowry (offensive foul),,110,108
499,1OT,0:15.0,,Denver full timeout,110,108
500,1OT,0:15.0,N. Powell enters the game for D. DeRozan,,110,108
501,1OT,0:11.0,,Turnover by J. Nelson (step out of bounds),110,108
502,1OT,0:11.0,D. DeRozan enters the game for N. Powell,,110,108
503,1OT,0:08.0,Personal take foul by E. Mudiay (drawn by K. Lowry),,110,108
504,1OT,0:08.0,K. Lowry makes free throw 1 of 2,,111,108
505,1OT,0:08.0,N. Powell enters the game for D. DeRozan,,111,108
506,1OT,0:08.0,K. Lowry makes free throw 2 of 2,,112,108
507,1OT,0:06.0,,Shooting foul by N. Powell (drawn by E. Mudiay),112,108
508,1OT,0:06.0,,E. Mudiay makes free throw 1 of 3,112,109
509,1OT,0:06.0,,E. Mudiay makes free throw 2 of 3,112,110
510,1OT,0:06.0,D. DeRozan enters the game for N. Powell,,112,110
511,1OT,0:06.0,,A. Gee enters the game for J. Nelson,112,110
512,1OT,0:06.0,,K. Faried enters the game for N. Jokić,112,110
513,1OT,0:06.0,,E. Mudiay makes free throw 3 of 3,112,111
514,1OT,0:03.0,Personal foul by W. Chandler (drawn by J. Valančiūnas),,112,111
515,1OT,0:03.0,J. Valančiūnas makes free throw 1 of 2,,113,111
516,1OT,0:03.0,J. Valančiūnas misses free throw 2 of 2,,113,111
517,1OT,0:03.0,,J. Nelson enters the game for A. Gee,113,111
518,1OT,0:03.0,,N. Jokić enters the game for K. Faried,113,111
519,1OT,0:02.0,,Defensive rebound by N. Jokić,113,111
520,1OT,0:00.0,,E. Mudiay misses 3-pt jump shot from 60 ft,113,111
521,1OT,0:00.0,,Offensive rebound by Team,113,111
