,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
380,4,3:37.0,,T. Prince makes free throw 1 of 2,112,82
381,4,3:37.0,,T. Prince makes free throw 2 of 2,112,83
382,4,3:21.0,B. Marjanović makes 2-pt hook shot from 10 ft (assist by S. Johnson),,114,83
383,4,3:00.0,,T. Hardaway misses 3-pt jump shot from 23 ft,114,83
384,4,2:58.0,Defensive rebound by Team,,114,83
385,4,2:58.0,,Atlanta full timeout,114,83
386,4,2:44.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by S. Johnson),,117,83
387,4,2:28.0,,K. Humphries misses 2-pt jump shot from 19 ft,117,83
388,4,2:27.0,Defensive rebound by S. Johnson,,117,83
389,4,2:17.0,M. Gbinije misses 3-pt jump shot from 25 ft,,117,83
390,4,2:13.0,Offensive rebound by J. Leuer,,117,83
391,4,2:10.0,D. Hilliard makes 3-pt jump shot from 24 ft (assist by J. Leuer),,120,83
392,4,2:01.0,,Personal foul by D. Hilliard (drawn by K. Korver),120,83
393,4,2:01.0,,K. Korver misses free throw 1 of 2,120,83
394,4,2:01.0,,Offensive rebound by Team,120,83
395,4,2:01.0,,M. Scott enters the game for K. Humphries,120,83
396,4,2:01.0,,K. Korver makes free throw 2 of 2,120,84
397,4,1:50.0,Shooting foul by M. Scott (drawn by B. Marjanović),,120,84
398,4,1:50.0,B. Marjanović makes free throw 1 of 2,,121,84
399,4,1:50.0,B. Marjanović misses free throw 2 of 2,,121,84
400,4,1:50.0,,Defensive rebound by Team,121,84
401,4,1:42.0,,Personal block foul by M. Gbinije (drawn by T. Hardaway),121,84
402,4,1:42.0,,T. Hardaway misses free throw 1 of 2,121,84
403,4,1:42.0,,Offensive rebound by Team,121,84
404,4,1:42.0,,T. Hardaway makes free throw 2 of 2,121,85
405,4,1:26.0,M. Gbinije misses 2-pt layup from 1 ft,,121,85
406,4,1:24.0,,Defensive rebound by T. Prince,121,85
407,4,1:18.0,,M. Scott misses 3-pt jump shot from 25 ft,121,85
408,4,1:17.0,Defensive rebound by B. Marjanović,,121,85
409,4,1:04.0,S. Johnson misses 2-pt jump shot from 15 ft,,121,85
410,4,1:01.0,,Defensive rebound by R. Kelly,121,85
411,4,0:53.0,,M. Scott misses 2-pt jump shot from 14 ft,121,85
412,4,0:51.0,Defensive rebound by S. Johnson,,121,85
413,4,0:42.0,D. Hilliard misses 2-pt jump shot from 19 ft,,121,85
414,4,0:40.0,Offensive rebound by B. Marjanović,,121,85
415,4,0:36.0,M. Gbinije misses 3-pt jump shot from 25 ft,,121,85
416,4,0:35.0,,Defensive rebound by M. Scott,121,85
417,4,0:26.0,,T. Hardaway misses 3-pt jump shot from 25 ft,121,85
418,4,0:24.0,Defensive rebound by J. Leuer,,121,85
