,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
384,4,6:27.0,H. Barnes makes free throw 1 of 2,,101,104
385,4,6:27.0,H. Barnes makes free throw 2 of 2,,102,104
386,4,6:16.0,,Personal foul by Y. Ferrell (drawn by A. Davis),102,104
387,4,6:07.0,,A. Davis makes 2-pt jump shot from 12 ft,102,106
388,4,5:53.0,J. Barea misses 3-pt jump shot from 25 ft,,102,106
389,4,5:51.0,,Defensive rebound by Team,102,106
390,4,5:51.0,Official timeout,,102,106
391,4,5:51.0,S. Curry enters the game for J. Barea,,102,106
392,4,5:32.0,,D. Cousins makes 2-pt layup from 2 ft (assist by A. Davis),102,108
393,4,5:16.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by S. Curry),,105,108
394,4,4:52.0,,S. Hill makes 3-pt jump shot from 24 ft (assist by J. Holiday),105,111
395,4,4:24.0,S. Curry makes 2-pt layup from 2 ft,,107,111
396,4,4:04.0,,J. Holiday makes 2-pt layup from 1 ft,107,113
397,4,3:47.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by S. Curry),,110,113
398,4,3:32.0,,J. Holiday misses 3-pt jump shot from 25 ft,110,113
399,4,3:29.0,Defensive rebound by Y. Ferrell,,110,113
400,4,3:27.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,110,113
401,4,3:24.0,Offensive rebound by Team,,110,113
402,4,3:23.0,H. Barnes misses 2-pt jump shot from 19 ft,,110,113
403,4,3:20.0,,Defensive rebound by D. Cousins,110,113
404,4,3:00.0,,Personal foul by H. Barnes (drawn by A. Davis),110,113
405,4,3:00.0,,A. Davis makes free throw 1 of 2,110,114
406,4,3:00.0,,A. Davis makes free throw 2 of 2,110,115
407,4,2:55.0,Dallas full timeout,,110,115
408,4,2:55.0,D. Nowitzki enters the game for N. Noel,,110,115
409,4,2:48.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by W. Matthews),,112,115
410,4,2:22.0,,J. Crawford makes 2-pt jump shot from 20 ft (assist by S. Hill),112,117
411,4,2:07.0,Shooting foul by D. Cousins (drawn by H. Barnes),,112,117
412,4,2:07.0,H. Barnes makes free throw 1 of 2,,113,117
413,4,2:07.0,H. Barnes makes free throw 2 of 2,,114,117
414,4,1:52.0,,A. Davis misses 2-pt jump shot from 3 ft (block by D. Nowitzki),114,117
415,4,1:51.0,,Offensive rebound by A. Davis,114,117
416,4,1:50.0,,A. Davis makes 2-pt dunk at rim,114,119
417,4,1:38.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,114,119
418,4,1:35.0,,Defensive rebound by S. Hill,114,119
419,4,1:20.0,,Offensive foul by S. Hill (drawn by S. Curry),114,119
420,4,1:20.0,,Turnover by S. Hill (offensive foul),114,119
421,4,1:08.0,S. Curry makes 2-pt jump shot from 17 ft,,116,119
422,4,0:48.0,,J. Crawford makes 2-pt jump shot from 22 ft,116,121
423,4,0:46.0,Dallas full timeout,,116,121
424,4,0:40.0,S. Curry makes 2-pt layup from 2 ft (assist by Y. Ferrell),,118,121
425,4,0:18.0,,S. Hill misses 2-pt jump shot from 9 ft,118,121
426,4,0:16.0,Defensive rebound by Team,,118,121
427,4,0:02.0,W. Matthews misses 3-pt jump shot from 26 ft,,118,121
428,4,0:00.0,,Defensive rebound by A. Davis,118,121
