,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
394,4,7:44.0,T. McConnell enters the game for S. Long,,75,92
395,4,7:44.0,,A. Brooks makes free throw 2 of 2,75,93
396,4,7:27.0,R. Holmes misses 2-pt jump shot from 5 ft,,75,93
397,4,7:26.0,,Defensive rebound by M. Turner,75,93
398,4,7:11.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by R. Stuckey),75,95
399,4,6:49.0,N. Stauskas misses 2-pt layup from 2 ft (block by M. Turner),,75,95
400,4,6:49.0,,Defensive rebound by Team,75,95
401,4,6:49.0,J. Anderson enters the game for N. Stauskas,,75,95
402,4,6:35.0,,R. Stuckey misses 2-pt jump shot from 11 ft,75,95
403,4,6:35.0,Defensive rebound by R. Holmes,,75,95
404,4,6:27.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),,78,95
405,4,6:27.0,,Indiana full timeout,78,95
406,4,6:27.0,,M. Ellis enters the game for R. Stuckey,78,95
407,4,6:10.0,,M. Turner makes 2-pt jump shot from 16 ft,78,97
408,4,6:04.0,Turnover by R. Covington (lost ball; steal by M. Ellis),,78,97
409,4,5:53.0,,P. George makes 2-pt jump shot from 16 ft,78,99
410,4,5:53.0,,Shooting foul by T. McConnell (drawn by P. George),78,99
411,4,5:53.0,T. Luwawu-Cabarrot enters the game for R. Covington,,78,99
412,4,5:53.0,S. Long enters the game for D. Šarić,,78,99
413,4,5:53.0,,P. George makes free throw 1 of 1,78,100
414,4,5:39.0,S. Long misses 2-pt jump shot from 20 ft,,78,100
415,4,5:38.0,,Defensive rebound by M. Ellis,78,100
416,4,5:18.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by M. Ellis),78,103
417,4,5:02.0,T. McConnell misses 2-pt jump shot from 11 ft,,78,103
418,4,5:01.0,,Defensive rebound by P. George,78,103
419,4,4:56.0,,K. Séraphin enters the game for P. George,78,103
420,4,4:41.0,,M. Ellis misses 2-pt jump shot from 21 ft,78,103
421,4,4:41.0,,Offensive rebound by M. Turner,78,103
422,4,4:14.0,,Turnover by Team (shot clock),78,103
423,4,3:57.0,J. Anderson misses 2-pt jump shot from 20 ft,,78,103
424,4,3:56.0,,Defensive rebound by M. Turner,78,103
425,4,3:48.0,,K. Séraphin misses 2-pt hook shot from 6 ft,78,103
426,4,3:47.0,Defensive rebound by J. Anderson,,78,103
427,4,3:35.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by J. Anderson),,81,103
428,4,3:18.0,,A. Brooks makes 2-pt jump shot from 19 ft,81,105
429,4,3:17.0,Philadelphia full timeout,,81,105
430,4,3:17.0,,J. Young enters the game for M. Turner,81,105
431,4,3:17.0,,R. Christmas enters the game for M. Ellis,81,105
432,4,3:17.0,S. Rodríguez enters the game for T. McConnell,,81,105
433,4,3:02.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by S. Long),,84,105
434,4,2:43.0,,A. Brooks misses 2-pt jump shot from 14 ft,84,105
435,4,2:42.0,Defensive rebound by S. Long,,84,105
436,4,2:27.0,S. Long makes 2-pt layup from 1 ft,,86,105
437,4,2:27.0,Shooting foul by R. Christmas (drawn by S. Long),,86,105
438,4,2:27.0,S. Long makes free throw 1 of 1,,87,105
439,4,2:13.0,,C. Miles misses 2-pt jump shot from 19 ft,87,105
440,4,2:12.0,Defensive rebound by J. Anderson,,87,105
441,4,2:01.0,R. Holmes misses 3-pt jump shot from 26 ft,,87,105
442,4,2:00.0,,Defensive rebound by C. Miles,87,105
443,4,1:42.0,,J. Young misses 2-pt layup from 3 ft,87,105
444,4,1:41.0,Defensive rebound by R. Holmes,,87,105
445,4,1:37.0,Shooting foul by A. Brooks (drawn by R. Holmes),,87,105
446,4,1:37.0,R. Holmes makes free throw 1 of 2,,88,105
447,4,1:37.0,R. Holmes makes free throw 2 of 2,,89,105
448,4,1:21.0,,K. Séraphin misses 2-pt jump shot from 3 ft (block by R. Holmes),89,105
449,4,1:21.0,,Offensive rebound by R. Christmas,89,105
450,4,1:21.0,,R. Christmas makes 2-pt layup at rim,89,107
451,4,1:15.0,Turnover by T. Luwawu-Cabarrot (offensive foul),,89,107
452,4,1:15.0,,Offensive charge foul by T. Luwawu-Cabarrot (drawn by A. Brooks),89,107
453,4,1:00.0,,Turnover by C. Miles (bad pass; steal by S. Long),89,107
454,4,0:54.0,S. Rodríguez makes 3-pt jump shot from 26 ft (assist by T. Luwawu-Cabarrot),,92,107
455,4,0:33.0,,J. Young misses 2-pt layup from 1 ft (block by J. Anderson),92,107
456,4,0:33.0,Defensive rebound by T. Luwawu-Cabarrot,,92,107
457,4,0:29.0,R. Holmes makes 2-pt dunk at rim (assist by T. Luwawu-Cabarrot),,94,107
458,4,0:05.0,,Turnover by Team (shot clock),94,107
