,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DETROIT_ACTION,NEW ORLEANS_SCORE,DETROIT_SCORE
381,4,1:01.0,,Offensive rebound by Team,96,116
382,4,1:01.0,,K. Caldwell-Pope misses free throw 2 of 2,96,116
383,4,1:00.0,Defensive rebound by D. Motiejūnas,,96,116
384,4,0:53.0,E. Moore misses 2-pt jump shot from 9 ft,,96,116
385,4,0:53.0,Offensive rebound by J. Holiday,,96,116
386,4,0:52.0,J. Holiday makes 2-pt dunk at rim,,98,116
387,4,0:35.0,,I. Smith makes 2-pt layup at rim,98,118
388,4,0:24.0,J. Holiday misses 3-pt jump shot from 28 ft,,98,118
389,4,0:23.0,,Defensive rebound by A. Baynes,98,118
390,4,0:10.0,,Turnover by K. Caldwell-Pope (lost ball; steal by J. Holiday),98,118
391,4,0:04.0,B. Hield misses 3-pt jump shot from 27 ft,,98,118
392,4,0:03.0,,Defensive rebound by Team,98,118
