,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
380,4,4:54.0,M. Williams enters the game for M. Belinelli,,89,85
381,4,4:41.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),89,87
382,4,4:21.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,,89,87
383,4,4:20.0,,Defensive rebound by J. Leuer,89,87
384,4,4:05.0,,M. Morris misses 2-pt jump shot from 20 ft,89,87
385,4,4:04.0,Defensive rebound by M. Kidd-Gilchrist,,89,87
386,4,3:44.0,N. Batum makes 2-pt layup at rim (assist by K. Walker),,91,87
387,4,3:32.0,,Personal foul by M. Kidd-Gilchrist (drawn by M. Morris),91,87
388,4,3:25.0,,T. Harris misses 3-pt jump shot from 26 ft,91,87
389,4,3:24.0,Defensive rebound by M. Kidd-Gilchrist,,91,87
390,4,3:14.0,Shooting foul by I. Smith (drawn by K. Walker),,91,87
391,4,3:14.0,K. Walker makes free throw 1 of 2,,92,87
392,4,3:14.0,K. Walker makes free throw 2 of 2,,93,87
393,4,3:00.0,,I. Smith makes 2-pt jump shot from 14 ft (assist by T. Harris),93,89
394,4,2:47.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,93,89
395,4,2:46.0,,Defensive rebound by I. Smith,93,89
396,4,2:26.0,,I. Smith misses 2-pt layup from 2 ft,93,89
397,4,2:25.0,,Offensive rebound by Team,93,89
398,4,2:25.0,,Personal foul by K. Walker (drawn by J. Leuer),93,89
399,4,2:25.0,,Detroit full timeout,93,89
400,4,2:17.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by I. Smith),93,92
401,4,1:53.0,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,96,92
402,4,1:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by T. Harris),96,95
403,4,1:25.0,N. Batum misses 3-pt jump shot from 28 ft,,96,95
404,4,1:24.0,,Defensive rebound by K. Caldwell-Pope,96,95
405,4,1:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,96,95
406,4,1:08.0,Defensive rebound by N. Batum,,96,95
407,4,0:45.0,K. Walker makes 2-pt jump shot from 19 ft,,98,95
408,4,0:45.0,,Detroit full timeout,98,95
409,4,0:34.0,,K. Caldwell-Pope makes 2-pt dunk at rim,98,97
410,4,0:21.0,K. Walker makes 2-pt jump shot from 20 ft,,100,97
411,4,0:21.0,,Detroit full timeout,100,97
412,4,0:18.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by I. Smith),100,100
413,4,0:18.0,Charlotte full timeout,,100,100
414,4,0:18.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,100,100
415,4,0:00.0,M. Belinelli misses 3-pt jump shot from 26 ft,,100,100
416,4,0:00.0,Offensive rebound by Team,,100,100
417,1OT,4:44.0,,T. Harris misses 3-pt jump shot from 24 ft,100,100
418,1OT,4:43.0,,Offensive rebound by M. Morris,100,100
419,1OT,4:38.0,,M. Morris misses 2-pt jump shot from 5 ft (block by M. Kidd-Gilchrist),100,100
420,1OT,4:36.0,Defensive rebound by M. Kidd-Gilchrist,,100,100
421,1OT,4:28.0,Personal foul by I. Smith (drawn by K. Walker),,100,100
422,1OT,4:13.0,F. Kaminsky misses 2-pt jump shot from 10 ft,,100,100
423,1OT,4:12.0,,Defensive rebound by M. Morris,100,100
424,1OT,4:05.0,,K. Caldwell-Pope makes 2-pt jump shot from 13 ft,100,102
425,1OT,3:47.0,K. Walker misses 3-pt jump shot from 26 ft,,100,102
426,1OT,3:46.0,,Defensive rebound by M. Morris,100,102
427,1OT,3:30.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Smith),100,105
428,1OT,3:09.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,100,105
429,1OT,3:08.0,,Defensive rebound by K. Caldwell-Pope,100,105
430,1OT,3:04.0,Offensive charge foul by I. Smith (drawn by K. Walker),,100,105
431,1OT,3:04.0,,Turnover by I. Smith (offensive foul),100,105
432,1OT,2:53.0,Turnover by N. Batum (lost ball; steal by M. Morris),,100,105
433,1OT,2:39.0,,M. Morris misses 2-pt jump shot from 19 ft,100,105
434,1OT,2:38.0,Defensive rebound by N. Batum,,100,105
435,1OT,2:24.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,,100,105
436,1OT,2:23.0,,Defensive rebound by T. Harris,100,105
437,1OT,2:20.0,Violation by K. Walker (kicked ball),,100,105
438,1OT,2:04.0,,M. Morris misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),100,105
439,1OT,2:03.0,Defensive rebound by M. Kidd-Gilchrist,,100,105
440,1OT,1:59.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,102,105
441,1OT,1:48.0,,J. Leuer misses 2-pt layup from 2 ft,102,105
442,1OT,1:47.0,,Offensive rebound by J. Leuer,102,105
443,1OT,1:42.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by I. Smith),102,107
444,1OT,1:42.0,Charlotte full timeout,,102,107
445,1OT,1:34.0,N. Batum misses 3-pt jump shot from 27 ft,,102,107
446,1OT,1:33.0,,Defensive rebound by Team,102,107
447,1OT,1:18.0,,T. Harris misses 2-pt jump shot from 10 ft,102,107
448,1OT,1:17.0,,Offensive rebound by Team,102,107
449,1OT,1:17.0,,Personal foul by K. Walker (drawn by M. Morris),102,107
450,1OT,0:59.0,,M. Morris misses 3-pt jump shot from 26 ft,102,107
451,1OT,0:58.0,,Offensive rebound by T. Harris,102,107
452,1OT,0:55.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by T. Harris),102,110
453,1OT,0:55.0,Charlotte full timeout,,102,110
454,1OT,0:55.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,102,110
455,1OT,0:47.0,M. Williams makes 2-pt layup from 1 ft (assist by F. Kaminsky),,104,110
456,1OT,0:27.0,,M. Morris makes 2-pt jump shot from 16 ft,104,112
457,1OT,0:20.0,K. Walker makes 2-pt layup from 1 ft,,106,112
458,1OT,0:19.0,,Personal foul by F. Kaminsky (drawn by K. Caldwell-Pope),106,112
459,1OT,0:19.0,,K. Caldwell-Pope makes free throw 1 of 2,106,113
460,1OT,0:19.0,,K. Caldwell-Pope makes free throw 2 of 2,106,114
461,1OT,0:12.0,K. Walker makes 2-pt layup at rim,,108,114
