,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MILWAUKEE_ACTION,MINNESOTA_SCORE,MILWAUKEE_SCORE
381,4,2:36.0,,Personal foul by N. Bjelica (drawn by G. Antetokounmpo),93,95
382,4,2:36.0,,G. Antetokounmpo makes free throw 1 of 2,93,96
383,4,2:36.0,,G. Antetokounmpo makes free throw 2 of 2,93,97
384,4,2:19.0,R. Rubio misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),,93,97
385,4,2:16.0,,Defensive rebound by T. Snell,93,97
386,4,1:56.0,,Turnover by Team (shot clock),93,97
387,4,1:42.0,B. Rush misses 2-pt jump shot from 8 ft,,93,97
388,4,1:41.0,,Defensive rebound by K. Middleton,93,97
389,4,1:30.0,,Turnover by G. Monroe (bad pass),93,97
390,4,1:14.0,Turnover by K. Towns (bad pass; steal by G. Monroe),,93,97
391,4,0:59.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,93,97
392,4,0:58.0,Defensive rebound by Team,,93,97
393,4,0:58.0,Minnesota full timeout,,93,97
394,4,0:49.0,A. Wiggins misses 2-pt jump shot from 15 ft,,93,97
395,4,0:48.0,Offensive rebound by N. Bjelica,,93,97
396,4,0:46.0,N. Bjelica misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,93,97
397,4,0:44.0,,Defensive rebound by M. Dellavedova,93,97
398,4,0:32.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,93,97
399,4,0:30.0,Defensive rebound by N. Bjelica,,93,97
400,4,0:26.0,A. Wiggins misses 3-pt jump shot from 28 ft,,93,97
401,4,0:24.0,,Defensive rebound by K. Middleton,93,97
402,4,0:22.0,,Personal take foul by R. Rubio (drawn by T. Snell),93,97
403,4,0:22.0,,T. Snell misses free throw 1 of 2,93,97
404,4,0:22.0,,Offensive rebound by Team,93,97
405,4,0:22.0,,T. Snell makes free throw 2 of 2,93,98
406,4,0:22.0,Minnesota full timeout,,93,98
407,4,0:20.0,K. Towns misses 2-pt jump shot from 11 ft,,93,98
408,4,0:19.0,,Defensive rebound by Team,93,98
409,4,0:19.0,Loose ball foul by N. Bjelica (drawn by K. Middleton),,93,98
410,4,0:19.0,,K. Middleton makes free throw 1 of 2,93,99
411,4,0:19.0,,K. Middleton makes free throw 2 of 2,93,100
412,4,0:13.0,A. Wiggins misses 3-pt jump shot from 27 ft,,93,100
413,4,0:12.0,,Defensive rebound by T. Snell,93,100
414,4,0:10.0,,Personal take foul by N. Bjelica (drawn by T. Snell),93,100
415,4,0:10.0,,T. Snell makes free throw 1 of 2,93,101
416,4,0:10.0,,T. Snell makes free throw 2 of 2,93,102
417,4,0:04.0,N. Bjelica makes 2-pt layup at rim (assist by R. Rubio),,95,102
