,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
383,4,1:59.0,B. McLemore makes 2-pt dunk at rim (assist by L. Galloway),,87,87
384,4,1:59.0,Shooting foul by L. Nance (drawn by B. McLemore),,87,87
385,4,1:59.0,B. McLemore makes free throw 1 of 1,,88,87
386,4,1:46.0,,Shooting foul by G. Papagiannis (drawn by J. Randle),88,87
387,4,1:46.0,,J. Randle makes free throw 1 of 2,88,88
388,4,1:46.0,,J. Randle makes free throw 2 of 2,88,89
389,4,1:33.0,L. Galloway makes 2-pt jump shot from 20 ft,,90,89
390,4,1:18.0,,J. Randle makes 2-pt layup from 4 ft,90,91
391,4,0:56.0,B. Hield misses 3-pt jump shot from 27 ft,,90,91
392,4,0:55.0,Offensive rebound by G. Papagiannis,,90,91
393,4,0:55.0,G. Papagiannis makes 2-pt dunk at rim,,92,91
394,4,0:42.0,,D. Russell makes 2-pt layup from 1 ft,92,93
395,4,0:29.0,L. Galloway misses 2-pt jump shot from 20 ft,,92,93
396,4,0:25.0,,Defensive rebound by J. Clarkson,92,93
397,4,0:06.0,,C. Brewer misses 3-pt jump shot from 24 ft,92,93
398,4,0:05.0,,Offensive rebound by L. Nance,92,93
399,4,0:05.0,,Shooting foul by G. Papagiannis (drawn by L. Nance),92,93
400,4,0:05.0,,L. Nance misses free throw 1 of 2,92,93
401,4,0:05.0,,Offensive rebound by Team,92,93
402,4,0:05.0,,L. Nance makes free throw 2 of 2,92,94
403,4,0:05.0,Sacramento full timeout,,92,94
404,4,0:04.0,Turnover by B. Hield (bad pass; steal by C. Brewer),,92,94
405,4,0:04.0,,Personal take foul by L. Galloway (drawn by C. Brewer),92,94
406,4,0:04.0,,C. Brewer makes free throw 1 of 2,92,95
407,4,0:04.0,,C. Brewer makes free throw 2 of 2,92,96
408,4,0:04.0,Sacramento full timeout,,92,96
409,4,0:01.0,B. Hield makes 2-pt layup from 1 ft (assist by L. Galloway),,94,96
410,4,0:00.0,,Personal take foul by B. Hield (drawn by D. Russell),94,96
411,4,0:00.0,,D. Russell makes free throw 1 of 2,94,97
412,4,0:00.0,,D. Russell makes free throw 2 of 2,94,98
