,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
399,4,4:49.0,Defensive rebound by D. Waiters,,91,93
400,4,4:36.0,J. Johnson misses 2-pt jump shot from 11 ft,,91,93
401,4,4:35.0,,Defensive rebound by P. George,91,93
402,4,4:25.0,,P. George misses 2-pt jump shot from 16 ft,91,93
403,4,4:25.0,Defensive rebound by H. Whiteside,,91,93
404,4,4:10.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by D. Waiters),,94,93
405,4,4:02.0,,Indiana full timeout,94,93
406,4,4:02.0,,C. Miles enters the game for R. Stuckey,94,93
407,4,3:43.0,,P. George makes 2-pt jump shot from 20 ft,94,95
408,4,3:24.0,D. Waiters makes 2-pt jump shot from 19 ft,,96,95
409,4,3:07.0,,J. Teague misses 2-pt layup from 3 ft (block by H. Whiteside),96,95
410,4,3:07.0,,Offensive rebound by Team,96,95
411,4,3:02.0,,C. Miles misses 3-pt jump shot from 26 ft,96,95
412,4,3:02.0,Defensive rebound by J. Johnson,,96,95
413,4,2:37.0,J. Johnson misses 3-pt jump shot from 26 ft,,96,95
414,4,2:37.0,Offensive rebound by Team,,96,95
415,4,2:28.0,D. Waiters misses 2-pt jump shot from 16 ft,,96,95
416,4,2:28.0,,Defensive rebound by C. Miles,96,95
417,4,2:15.0,,J. Teague makes 2-pt jump shot from 5 ft,96,97
418,4,1:53.0,H. Whiteside misses 2-pt layup from 2 ft (block by J. Teague),,96,97
419,4,1:51.0,,Defensive rebound by P. George,96,97
420,4,1:38.0,,Shooting block foul by J. Johnson (drawn by M. Turner),96,97
421,4,1:38.0,,M. Turner makes free throw 1 of 2,96,98
422,4,1:38.0,,M. Turner makes free throw 2 of 2,96,99
423,4,1:24.0,W. Ellington misses 3-pt jump shot from 26 ft,,96,99
424,4,1:23.0,,Defensive rebound by P. George,96,99
425,4,1:00.0,,M. Turner misses 2-pt layup from 2 ft,96,99
426,4,0:59.0,,Offensive rebound by M. Turner,96,99
427,4,0:59.0,,M. Turner misses 2-pt layup from 2 ft,96,99
428,4,0:58.0,,Offensive rebound by M. Turner,96,99
429,4,0:58.0,,M. Turner makes 2-pt dunk from 1 ft,96,101
430,4,0:58.0,Miami full timeout,,96,101
431,4,0:50.0,J. Johnson misses 3-pt jump shot from 25 ft,,96,101
432,4,0:49.0,,Defensive rebound by C. Miles,96,101
433,4,0:27.0,,P. George misses 2-pt jump shot from 18 ft,96,101
434,4,0:26.0,Defensive rebound by J. Johnson,,96,101
435,4,0:14.0,D. Waiters misses 3-pt jump shot from 28 ft,,96,101
436,4,0:12.0,Offensive rebound by J. Richardson,,96,101
437,4,0:08.0,D. Waiters misses 3-pt jump shot from 30 ft,,96,101
438,4,0:07.0,,Defensive rebound by T. Young,96,101
439,4,0:07.0,,Personal foul by H. Whiteside (drawn by T. Young),96,101
440,4,0:07.0,,T. Young makes free throw 1 of 2,96,102
441,4,0:07.0,,T. Young misses free throw 2 of 2,96,102
442,4,0:05.0,Defensive rebound by H. Whiteside,,96,102
443,4,0:05.0,Miami full timeout,,96,102
444,4,0:00.0,J. Johnson misses 2-pt layup from 1 ft,,96,102
445,4,0:00.0,Offensive rebound by H. Whiteside,,96,102
446,4,0:00.0,H. Whiteside makes 2-pt dunk at rim,,98,102
