,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MINNESOTA_ACTION,BROOKLYN_SCORE,MINNESOTA_SCORE
374,4,7:24.0,,R. Rubio makes free throw 1 of 2,88,103
375,4,7:24.0,J. Hamilton enters the game for T. Booker,,88,102
376,4,7:24.0,,R. Rubio makes free throw 2 of 2,88,104
377,4,7:08.0,B. Bogdanović makes 2-pt layup from 1 ft,,90,104
378,4,7:08.0,Shooting foul by K. Towns (drawn by B. Bogdanović),,90,104
379,4,7:08.0,B. Bogdanović misses free throw 1 of 1,,90,104
380,4,7:08.0,S. Dinwiddie enters the game for I. Whitehead,,90,104
381,4,7:07.0,,Defensive rebound by K. Towns,90,104
382,4,7:00.0,,R. Rubio makes 2-pt layup from 1 ft,90,106
383,4,6:46.0,B. Lopez makes 2-pt hook shot from 10 ft (assist by B. Bogdanović),,92,106
384,4,6:31.0,,Shooting foul by S. Dinwiddie (drawn by R. Rubio),92,106
385,4,6:31.0,,R. Rubio makes free throw 1 of 2,92,107
386,4,6:31.0,,R. Rubio makes free throw 2 of 2,92,108
387,4,6:21.0,Shooting foul by R. Rubio (drawn by B. Bogdanović),,92,108
388,4,6:21.0,B. Bogdanović makes free throw 1 of 2,,93,108
389,4,6:21.0,C. LeVert enters the game for S. Kilpatrick,,93,108
390,4,6:21.0,B. Bogdanović makes free throw 2 of 2,,94,108
391,4,6:17.0,,Turnover by R. Rubio (bad pass),94,108
392,4,6:05.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by B. Bogdanović),,96,108
393,4,5:51.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),96,111
394,4,5:38.0,B. Bogdanović misses 2-pt layup from 2 ft (block by K. Towns),,96,111
395,4,5:36.0,,Defensive rebound by Z. LaVine,96,111
396,4,5:16.0,,K. Towns misses 2-pt jump shot from 4 ft,96,111
397,4,5:15.0,,Offensive rebound by K. Towns,96,111
398,4,5:14.0,,Shooting foul by J. Hamilton (drawn by K. Towns),96,111
399,4,5:14.0,,K. Towns makes 2-pt layup from 1 ft,96,113
400,4,5:14.0,,Minnesota full timeout,96,113
401,4,5:14.0,,K. Towns misses free throw 1 of 1,96,113
402,4,5:14.0,Defensive rebound by L. Scola,,96,113
403,4,5:14.0,L. Scola enters the game for B. Lopez,,96,113
404,4,5:04.0,Personal foul by A. Wiggins (drawn by B. Bogdanović),,96,113
405,4,4:56.0,S. Dinwiddie makes 2-pt layup from 1 ft (assist by L. Scola),,98,113
406,4,4:41.0,,R. Rubio makes 2-pt jump shot from 19 ft,98,115
407,4,4:24.0,C. LeVert makes 2-pt layup from 1 ft,,100,115
408,4,4:24.0,Shooting foul by A. Wiggins (drawn by C. LeVert),,100,115
409,4,4:24.0,C. LeVert makes free throw 1 of 1,,101,115
410,4,4:07.0,,R. Rubio misses 2-pt layup from 1 ft (block by J. Hamilton),101,115
411,4,4:05.0,,Offensive rebound by S. Muhammad,101,115
412,4,3:58.0,,R. Rubio misses 3-pt jump shot from 23 ft,101,115
413,4,3:56.0,Defensive rebound by J. Hamilton,,101,115
414,4,3:51.0,,Violation by K. Towns (def goaltending),101,115
415,4,3:51.0,B. Bogdanović makes 2-pt layup from 2 ft,,103,115
416,4,3:38.0,,Shooting foul by L. Scola (drawn by A. Wiggins),103,115
417,4,3:38.0,,A. Wiggins makes free throw 1 of 2,103,116
418,4,3:38.0,I. Whitehead enters the game for S. Dinwiddie,,103,116
419,4,3:38.0,,A. Wiggins makes free throw 2 of 2,103,117
420,4,3:29.0,Turnover by J. Hamilton (bad pass; steal by A. Wiggins),,103,117
421,4,3:24.0,,Z. LaVine misses 3-pt jump shot from 24 ft,103,117
422,4,3:22.0,,Offensive rebound by K. Towns,103,117
423,4,3:21.0,,K. Towns misses 2-pt layup from 2 ft,103,117
424,4,3:19.0,Defensive rebound by L. Scola,,103,117
425,4,3:06.0,I. Whitehead misses 2-pt jump shot from 18 ft,,103,117
426,4,3:04.0,,Defensive rebound by K. Towns,103,117
427,4,2:42.0,,S. Muhammad makes 2-pt jump shot from 12 ft (assist by R. Rubio),103,119
428,4,2:28.0,Turnover by C. LeVert (bad pass),,103,119
429,4,2:28.0,Brooklyn full timeout,,103,119
430,4,2:28.0,S. Dinwiddie enters the game for B. Bogdanović,,103,119
431,4,2:09.0,,K. Towns makes 2-pt layup from 2 ft,103,121
432,4,2:01.0,Turnover by S. Dinwiddie (bad pass),,103,121
433,4,1:46.0,,K. Towns misses 3-pt jump shot from 24 ft,103,121
434,4,1:45.0,Defensive rebound by J. Hamilton,,103,121
435,4,1:37.0,Personal foul by S. Muhammad (drawn by L. Scola),,103,121
436,4,1:37.0,L. Scola misses free throw 1 of 2,,103,121
437,4,1:37.0,Offensive rebound by Team,,103,121
438,4,1:37.0,,K. Dunn enters the game for R. Rubio,103,121
439,4,1:37.0,,T. Jones enters the game for Z. LaVine,103,121
440,4,1:37.0,,A. Payne enters the game for K. Towns,103,121
441,4,1:37.0,L. Scola makes free throw 2 of 2,,104,121
442,4,1:21.0,,A. Wiggins makes 2-pt jump shot from 20 ft,104,123
443,4,1:12.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,104,123
444,4,1:11.0,,Defensive rebound by S. Muhammad,104,123
445,4,1:02.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by T. Jones),104,126
446,4,0:53.0,Shooting foul by A. Payne (drawn by S. Dinwiddie),,104,126
447,4,0:53.0,S. Dinwiddie makes free throw 1 of 2,,105,126
448,4,0:53.0,,N. Bjelica enters the game for A. Wiggins,105,126
449,4,0:53.0,S. Dinwiddie makes free throw 2 of 2,,106,126
450,4,0:36.0,,T. Jones misses 2-pt jump shot from 18 ft,106,126
451,4,0:34.0,Defensive rebound by C. LeVert,,106,126
452,4,0:27.0,Shooting foul by S. Muhammad (drawn by C. LeVert),,106,126
453,4,0:27.0,C. LeVert makes free throw 1 of 2,,107,126
454,4,0:27.0,C. LeVert misses free throw 2 of 2,,107,126
455,4,0:26.0,,Defensive rebound by A. Payne,107,126
456,4,0:10.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by S. Muhammad),107,129
457,4,0:03.0,Shooting foul by A. Payne (drawn by S. Dinwiddie),,107,129
458,4,0:03.0,S. Dinwiddie makes free throw 1 of 2,,108,129
459,4,0:03.0,S. Dinwiddie makes free throw 2 of 2,,109,129
