,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
384,4,8:17.0,J. Randle enters the game for T. Black,,75,86
385,4,8:17.0,,S. Christon enters the game for V. Oladipo,75,86
386,4,8:12.0,,R. Westbrook misses 2-pt jump shot from 17 ft,75,86
387,4,8:12.0,Defensive rebound by J. Clarkson,,75,86
388,4,7:58.0,D. Russell misses 2-pt jump shot from 17 ft,,75,86
389,4,7:57.0,,Defensive rebound by E. İlyasova,75,86
390,4,7:50.0,,R. Westbrook makes 2-pt layup from 2 ft,75,88
391,4,7:40.0,J. Randle misses 3-pt jump shot from 25 ft,,75,88
392,4,7:39.0,,Defensive rebound by K. Singler,75,88
393,4,7:29.0,,Turnover by E. Freedom (offensive goaltending),75,88
394,4,7:20.0,Personal foul by E. Freedom (drawn by J. Clarkson),,75,88
395,4,7:10.0,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),,77,88
396,4,7:01.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),77,90
397,4,6:49.0,D. Russell makes 2-pt jump shot from 6 ft,,79,90
398,4,6:35.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),79,92
399,4,6:21.0,Shooting foul by S. Christon (drawn by D. Russell),,79,92
400,4,6:21.0,D. Russell makes free throw 1 of 2,,80,92
401,4,6:21.0,L. Williams enters the game for L. Nance,,80,92
402,4,6:21.0,,A. Roberson enters the game for K. Singler,80,92
403,4,6:21.0,,V. Oladipo enters the game for S. Christon,80,92
404,4,6:21.0,D. Russell makes free throw 2 of 2,,81,92
405,4,6:12.0,,Turnover by R. Westbrook (bad pass; steal by D. Russell),81,92
406,4,6:07.0,D. Russell makes 2-pt layup from 2 ft,,83,92
407,4,5:49.0,Official timeout,,83,92
408,4,5:49.0,,S. Adams enters the game for E. Freedom,83,92
409,4,5:41.0,,E. İlyasova misses 3-pt jump shot from 25 ft,83,92
410,4,5:39.0,,Offensive rebound by R. Westbrook,83,92
411,4,5:39.0,,Personal foul by J. Randle (drawn by R. Westbrook),83,92
412,4,5:30.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by V. Oladipo),83,95
413,4,5:13.0,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),,85,95
414,4,4:58.0,,R. Westbrook misses 2-pt layup at rim,85,95
415,4,4:57.0,Defensive rebound by J. Randle,,85,95
416,4,4:52.0,Shooting foul by E. İlyasova (drawn by N. Young),,85,95
417,4,4:52.0,N. Young makes free throw 1 of 3,,86,95
418,4,4:52.0,N. Young makes free throw 2 of 3,,87,95
419,4,4:52.0,N. Young makes free throw 3 of 3,,88,95
420,4,4:47.0,,Turnover by R. Westbrook (bad pass; steal by N. Young),88,95
421,4,4:44.0,N. Young makes 3-pt jump shot from 25 ft (assist by D. Russell),,91,95
422,4,4:35.0,,Personal foul by L. Williams,91,95
423,4,4:21.0,,S. Adams makes 2-pt jump shot from 7 ft (assist by A. Roberson),91,97
424,4,4:10.0,Turnover by D. Russell (bad pass; steal by S. Adams),,91,97
425,4,4:06.0,,R. Westbrook makes 2-pt dunk at rim,91,99
426,4,4:06.0,LA Lakers full timeout,,91,99
427,4,4:06.0,,S. Christon enters the game for E. İlyasova,91,99
428,4,3:57.0,,Offensive charge foul by N. Young (drawn by V. Oladipo),91,99
429,4,3:57.0,Turnover by N. Young (offensive foul),,91,99
430,4,3:48.0,,Shooting foul by J. Randle (drawn by R. Westbrook),91,99
431,4,3:48.0,,R. Westbrook makes free throw 1 of 2,91,100
432,4,3:48.0,,R. Westbrook makes free throw 2 of 2,91,101
433,4,3:33.0,J. Clarkson misses 3-pt jump shot from 23 ft,,91,101
434,4,3:31.0,,Defensive rebound by A. Roberson,91,101
435,4,3:19.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),91,103
436,4,3:07.0,N. Young misses 3-pt jump shot from 25 ft,,91,103
437,4,3:07.0,Offensive rebound by Team,,91,103
438,4,3:07.0,,Loose ball foul by V. Oladipo (drawn by J. Randle),91,103
439,4,3:07.0,J. Randle misses free throw 1 of 2,,91,103
440,4,3:07.0,Offensive rebound by Team,,91,103
441,4,3:07.0,J. Randle misses free throw 2 of 2,,91,103
442,4,3:07.0,B. Ingram enters the game for L. Williams,,91,103
443,4,3:06.0,,Defensive rebound by R. Westbrook,91,103
444,4,2:51.0,,R. Westbrook makes 3-pt jump shot from 25 ft,91,106
445,4,2:36.0,J. Clarkson misses 2-pt layup from 1 ft,,91,106
446,4,2:36.0,,Defensive rebound by Team,91,106
447,4,2:16.0,,Turnover by R. Westbrook (bad pass; steal by J. Clarkson),91,106
448,4,2:11.0,D. Russell misses 3-pt jump shot from 25 ft,,91,106
449,4,2:10.0,,Defensive rebound by S. Adams,91,106
450,4,1:49.0,,R. Westbrook makes 2-pt jump shot from 15 ft,91,108
451,4,1:49.0,LA Lakers full timeout,,91,108
452,4,1:49.0,,Á. Abrines enters the game for R. Westbrook,91,108
453,4,1:38.0,D. Russell makes 2-pt jump shot from 14 ft,,93,108
454,4,1:17.0,,S. Christon misses 2-pt jump shot from 5 ft,93,108
455,4,1:17.0,Defensive rebound by J. Randle,,93,108
456,4,1:07.0,Personal foul by V. Oladipo (drawn by B. Ingram),,93,108
457,4,1:07.0,B. Ingram makes free throw 1 of 2,,94,108
458,4,1:07.0,B. Ingram misses free throw 2 of 2,,94,108
459,4,1:06.0,,Defensive rebound by A. Roberson,94,108
460,4,1:04.0,,Personal take foul by N. Young (drawn by A. Roberson),94,108
461,4,1:04.0,,A. Roberson misses free throw 1 of 2,94,108
462,4,1:04.0,,Offensive rebound by Team,94,108
463,4,1:04.0,,A. Roberson misses free throw 2 of 2,94,108
464,4,1:04.0,Defensive rebound by B. Ingram,,94,108
465,4,1:04.0,,J. Lauvergne enters the game for S. Adams,94,108
466,4,0:53.0,D. Russell misses 2-pt layup from 2 ft,,94,108
467,4,0:52.0,Offensive rebound by Team,,94,108
468,4,0:50.0,Turnover by D. Russell (bad pass; steal by Á. Abrines),,94,108
469,4,0:50.0,Loose ball foul by N. Young (drawn by Á. Abrines),,94,108
470,4,0:50.0,,Á. Abrines makes free throw 1 of 2,94,109
471,4,0:50.0,,K. Singler enters the game for A. Roberson,94,109
472,4,0:50.0,,Á. Abrines makes free throw 2 of 2,94,110
473,4,0:40.0,Turnover by J. Clarkson (bad pass; steal by J. Lauvergne),,94,110
474,4,0:35.0,,Á. Abrines makes 2-pt layup from 2 ft (assist by S. Christon),94,112
475,4,0:35.0,,Shooting foul by N. Young (drawn by Á. Abrines),94,112
476,4,0:35.0,,Á. Abrines makes free throw 1 of 1,94,113
477,4,0:26.0,J. Randle makes 2-pt jump shot from 6 ft,,96,113
478,4,0:02.0,,Turnover by Team (shot clock),96,113
