,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
379,4,6:19.0,Shooting foul by A. Tolliver (drawn by L. Aldridge),,87,84
380,4,6:19.0,L. Aldridge misses free throw 1 of 2,,87,84
381,4,6:19.0,Offensive rebound by Team,,87,84
382,4,6:19.0,L. Aldridge makes free throw 2 of 2,,88,84
383,4,6:04.0,,D. Cousins misses 2-pt jump shot from 17 ft,88,84
384,4,6:04.0,Defensive rebound by K. Anderson,,88,84
385,4,5:54.0,Shooting foul by D. Cousins (drawn by L. Aldridge),,88,84
386,4,5:54.0,Official timeout,,88,84
387,4,5:54.0,L. Aldridge makes free throw 1 of 2,,89,84
388,4,5:54.0,,R. Gay enters the game for A. Tolliver,88,84
389,4,5:54.0,P. Mills enters the game for T. Parker,,88,84
390,4,5:54.0,L. Aldridge makes free throw 2 of 2,,90,84
391,4,5:44.0,,Personal foul by D. Dedmon (drawn by D. Cousins),90,84
392,4,5:33.0,,D. Cousins misses 2-pt layup from 3 ft,90,84
393,4,5:32.0,,Offensive rebound by D. Cousins,90,84
394,4,5:32.0,,Shooting foul by D. Dedmon (drawn by D. Cousins),90,84
395,4,5:32.0,,D. Cousins makes free throw 1 of 2,90,85
396,4,5:32.0,,D. Cousins makes free throw 2 of 2,90,86
397,4,5:09.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by K. Anderson),,92,86
398,4,4:45.0,,D. Cousins misses 2-pt jump shot from 11 ft,92,86
399,4,4:44.0,Defensive rebound by K. Anderson,,92,86
400,4,4:28.0,K. Leonard misses 2-pt jump shot from 6 ft,,92,86
401,4,4:28.0,,Defensive rebound by R. Gay,92,86
402,4,4:27.0,,Personal foul by K. Leonard (drawn by R. Gay),92,86
403,4,4:27.0,,R. Gay misses free throw 1 of 2,92,86
404,4,4:27.0,,Offensive rebound by Team,92,86
405,4,4:27.0,,K. Koufos enters the game for M. Barnes,92,86
406,4,4:27.0,,R. Gay makes free throw 2 of 2,92,87
407,4,4:11.0,L. Aldridge misses 2-pt jump shot from 18 ft,,92,87
408,4,4:11.0,Offensive rebound by D. Dedmon,,92,87
409,4,3:56.0,P. Mills misses 2-pt jump shot from 19 ft,,92,87
410,4,3:56.0,,Defensive rebound by D. Cousins,92,87
411,4,3:41.0,,D. Cousins misses 3-pt jump shot from 24 ft,92,87
412,4,3:39.0,,Offensive rebound by K. Koufos,92,87
413,4,3:27.0,,R. Gay misses 2-pt layup from 4 ft,92,87
414,4,3:26.0,Defensive rebound by Team,,92,87
415,4,3:12.0,Personal foul by D. Cousins (drawn by L. Aldridge),,92,87
416,4,3:12.0,L. Aldridge makes free throw 1 of 2,,93,87
417,4,3:12.0,T. Parker enters the game for P. Mills,,93,87
418,4,3:12.0,L. Aldridge makes free throw 2 of 2,,94,87
419,4,2:53.0,,A. Afflalo misses 3-pt jump shot from 22 ft,94,87
420,4,2:51.0,,Offensive rebound by K. Koufos,94,87
421,4,2:44.0,,R. Gay misses 2-pt jump shot from 22 ft,94,87
422,4,2:43.0,Defensive rebound by D. Dedmon,,94,87
423,4,2:30.0,K. Leonard makes 2-pt jump shot from 19 ft (assist by T. Parker),,96,87
424,4,2:30.0,,Sacramento full timeout,96,87
425,4,2:30.0,,M. Barnes enters the game for K. Koufos,96,87
426,4,2:18.0,,D. Cousins makes 2-pt dunk at rim (assist by A. Afflalo),96,89
427,4,1:54.0,K. Leonard makes 2-pt jump shot from 14 ft,,98,89
428,4,1:33.0,,D. Cousins misses 2-pt jump shot from 8 ft,98,89
429,4,1:31.0,Defensive rebound by D. Dedmon,,98,89
430,4,1:28.0,Personal foul by R. Gay (drawn by T. Parker),,98,89
431,4,1:28.0,T. Parker makes free throw 1 of 2,,99,89
432,4,1:28.0,T. Parker makes free throw 2 of 2,,100,89
433,4,1:20.0,,D. Cousins makes 2-pt layup from 2 ft (assist by T. Lawson),100,91
434,4,1:03.0,T. Parker misses 2-pt jump shot from 14 ft,,100,91
435,4,1:02.0,,Defensive rebound by D. Cousins,100,91
436,4,0:49.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by T. Lawson),100,94
437,4,0:29.0,K. Leonard makes 2-pt jump shot from 22 ft,,102,94
438,4,0:24.0,,T. Lawson misses 2-pt layup from 3 ft (block by D. Dedmon),102,94
439,4,0:24.0,Defensive rebound by K. Leonard,,102,94
440,4,0:00.0,Turnover by Team (shot clock),,102,94
