,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
389,4,1:25.0,A. Davis makes free throw 1 of 2,,81,89
390,4,1:25.0,A. Davis misses free throw 2 of 2,,81,89
391,4,1:24.0,,Defensive rebound by A. Bogut,81,89
392,4,1:07.0,,H. Barnes misses 2-pt jump shot from 16 ft,81,89
393,4,1:06.0,,Offensive rebound by A. Bogut,81,89
394,4,1:06.0,,A. Bogut misses 2-pt layup from 1 ft,81,89
395,4,1:05.0,,Offensive rebound by D. Finney-Smith,81,89
396,4,0:44.0,,H. Barnes misses 2-pt jump shot from 13 ft,81,89
397,4,0:43.0,,Offensive rebound by S. Curry,81,89
398,4,0:42.0,,Personal foul by S. Hill (drawn by S. Curry),81,89
399,4,0:42.0,,S. Curry makes free throw 1 of 2,81,90
400,4,0:42.0,,S. Curry makes free throw 2 of 2,81,91
401,4,0:42.0,New Orleans full timeout,,81,91
402,4,0:42.0,,D. Powell enters the game for A. Bogut,81,91
403,4,0:35.0,T. Frazier misses 2-pt jump shot from 8 ft,,81,91
404,4,0:34.0,Offensive rebound by A. Davis,,81,91
405,4,0:28.0,Turnover by T. Frazier (bad pass; steal by H. Barnes),,81,91
406,4,0:04.0,,S. Curry misses 2-pt jump shot from 9 ft,81,91
407,4,0:03.0,Defensive rebound by A. Davis,,81,91
