,QUARTER,TIME_REMAINING,DALLAS_ACTION,MIAMI_ACTION,DALLAS_SCORE,MIAMI_SCORE
390,4,0:58.0,,Defensive rebound by H. Whiteside,87,93
391,4,0:40.0,,H. Whiteside misses 2-pt jump shot from 12 ft,87,93
392,4,0:38.0,,Offensive rebound by G. Dragić,87,93
393,4,0:30.0,,Personal foul by W. Matthews (drawn by T. Johnson),87,93
394,4,0:30.0,,T. Johnson makes free throw 1 of 2,87,94
395,4,0:30.0,,T. Johnson makes free throw 2 of 2,87,95
396,4,0:30.0,Dallas full timeout,,87,95
397,4,0:30.0,,R. McGruder enters the game for H. Whiteside,87,95
398,4,0:26.0,S. Curry makes 3-pt jump shot from 25 ft,,90,95
399,4,0:26.0,,Personal foul by S. Curry (drawn by G. Dragić),90,95
400,4,0:26.0,,G. Dragić misses free throw 1 of 2,90,95
401,4,0:26.0,,Offensive rebound by Team,90,95
402,4,0:26.0,,G. Dragić misses free throw 2 of 2,90,95
403,4,0:25.0,Defensive rebound by D. Nowitzki,,90,95
404,4,0:19.0,Personal foul by R. McGruder (drawn by D. Nowitzki),,90,95
405,4,0:19.0,D. Nowitzki makes free throw 1 of 3,,91,95
406,4,0:19.0,D. Nowitzki misses free throw 2 of 3,,91,95
407,4,0:19.0,Offensive rebound by Team,,91,95
408,4,0:19.0,,H. Whiteside enters the game for R. McGruder,91,95
409,4,0:19.0,P. Jackson enters the game for S. Curry,,91,95
410,4,0:19.0,,R. McGruder enters the game for H. Whiteside,92,95
411,4,0:19.0,D. Harris enters the game for D. Nowitzki,,92,95
412,4,0:19.0,D. Powell enters the game for P. Jackson,,92,95
413,4,0:19.0,D. Nowitzki makes free throw 3 of 3,,92,95
414,4,0:19.0,,Miami full timeout,92,95
415,4,0:19.0,,Miami full timeout,92,95
416,4,0:13.0,,Personal foul by D. Powell (drawn by T. Johnson),92,95
417,4,0:13.0,,T. Johnson makes free throw 1 of 2,92,96
418,4,0:13.0,D. Nowitzki enters the game for D. Powell,,92,96
419,4,0:13.0,S. Mejri enters the game for D. Harris,,92,96
420,4,0:13.0,S. Curry enters the game for S. Mejri,,92,97
421,4,0:13.0,,T. Johnson makes free throw 2 of 2,92,97
422,4,0:13.0,Dallas full timeout,,92,97
423,4,0:07.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),,95,97
424,4,0:04.0,,Personal foul by D. Williams (drawn by G. Dragić),95,97
425,4,0:04.0,,G. Dragić makes free throw 1 of 2,95,98
426,4,0:04.0,,G. Dragić makes free throw 2 of 2,95,99
427,4,0:01.0,H. Barnes misses 3-pt jump shot from 25 ft,,95,99
428,4,0:00.0,Offensive rebound by Team,,95,99
