,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
393,4,2:17.0,Personal foul by I. Thomas (drawn by J. Teague),,94,103
394,4,2:04.0,J. Teague misses 3-pt jump shot from 26 ft,,94,103
395,4,2:02.0,Offensive rebound by L. Allen,,94,103
396,4,1:55.0,Turnover by P. George (bad pass; steal by K. Olynyk),,94,103
397,4,1:51.0,,I. Thomas makes 2-pt layup from 1 ft (assist by A. Horford),94,105
398,4,1:38.0,M. Ellis misses 2-pt jump shot from 19 ft,,94,105
399,4,1:36.0,,Defensive rebound by A. Bradley,94,105
400,4,1:35.0,,Personal foul by J. Teague (drawn by I. Thomas),94,105
401,4,1:11.0,,A. Bradley misses 2-pt jump shot from 22 ft,94,105
402,4,1:10.0,Defensive rebound by J. Teague,,94,105
403,4,1:10.0,Indiana full timeout,,94,105
404,4,1:10.0,,M. Smart enters the game for I. Thomas,94,105
405,4,1:10.0,,J. Brown enters the game for K. Olynyk,94,105
406,4,1:10.0,C. Miles enters the game for L. Allen,,94,105
407,4,1:06.0,P. George misses 3-pt jump shot from 26 ft,,94,105
408,4,1:06.0,Offensive rebound by M. Turner,,94,105
409,4,1:05.0,Shooting foul by A. Bradley (drawn by M. Turner),,94,105
410,4,1:05.0,M. Turner misses free throw 1 of 2,,94,105
411,4,1:05.0,Offensive rebound by Team,,94,105
412,4,1:05.0,M. Turner misses free throw 2 of 2,,94,105
413,4,1:05.0,,Defensive rebound by M. Smart,94,105
414,4,1:05.0,,I. Thomas enters the game for J. Brown,94,105
415,4,0:51.0,,Personal foul by M. Turner (drawn by A. Horford),94,105
416,4,0:51.0,,A. Horford makes free throw 1 of 2,94,106
417,4,0:51.0,,J. Brown enters the game for I. Thomas,94,106
418,4,0:51.0,,A. Horford makes free throw 2 of 2,94,107
419,4,0:51.0,Indiana full timeout,,94,107
420,4,0:49.0,P. George makes 3-pt jump shot from 28 ft (assist by M. Ellis),,97,107
421,4,0:45.0,,Personal take foul by J. Teague (drawn by A. Bradley),97,107
422,4,0:45.0,,A. Bradley makes free throw 1 of 2,97,108
423,4,0:45.0,,A. Bradley makes free throw 2 of 2,97,109
424,4,0:35.0,C. Miles misses 3-pt jump shot from 26 ft,,97,109
425,4,0:34.0,,Defensive rebound by J. Brown,97,109
426,4,0:11.0,,Turnover by Team (shot clock),97,109
427,4,0:07.0,M. Turner makes 3-pt jump shot from 25 ft (assist by J. Teague),,100,109
