,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
386,4,4:24.0,K. Koufos enters the game for M. Barnes,,102,82
387,4,4:24.0,D. Collison enters the game for T. Lawson,,102,82
388,4,4:24.0,G. Temple makes free throw 2 of 2,,103,82
389,4,4:10.0,,N. Brussino misses 3-pt jump shot from 26 ft (block by D. Cousins),103,82
390,4,4:09.0,Defensive rebound by G. Temple,,103,82
391,4,4:06.0,D. Cousins makes 2-pt jump shot from 1 ft (assist by G. Temple),,105,82
392,4,4:05.0,,Dallas full timeout,105,82
393,4,4:05.0,,Technical foul by Team,105,82
394,4,4:05.0,,Turnover by Team (turnover),105,82
395,4,4:05.0,D. Cousins misses technical free throw,,105,82
396,4,4:05.0,Offensive rebound by Team,,105,82
397,4,4:02.0,G. Temple makes 3-pt jump shot from 23 ft (assist by R. Gay),,108,82
398,4,3:42.0,,J. Gibson misses 2-pt jump shot from 20 ft,108,82
399,4,3:40.0,,Offensive rebound by J. Anderson,108,82
400,4,3:25.0,,Shooting block foul by K. Koufos (drawn by J. Anderson),108,82
401,4,3:25.0,,J. Anderson makes free throw 1 of 2,108,83
402,4,3:25.0,,J. Anderson makes free throw 2 of 2,108,84
403,4,3:08.0,K. Koufos makes 2-pt layup from 2 ft (assist by R. Gay),,110,84
404,4,3:01.0,,Turnover by D. Finney-Smith (lost ball; steal by R. Gay),110,84
405,4,2:58.0,D. Collison makes 2-pt layup from 1 ft,,112,84
406,4,2:58.0,Shooting foul by D. Finney-Smith (drawn by D. Collison),,112,84
407,4,2:58.0,,Dallas full timeout,112,84
408,4,2:58.0,,Technical foul by Team,112,84
409,4,2:58.0,D. Collison makes technical free throw,,113,84
410,4,2:58.0,W. Cauley-Stein enters the game for R. Gay,,112,84
411,4,2:58.0,B. McLemore enters the game for D. Cousins,,112,84
412,4,2:58.0,A. Tolliver enters the game for K. Koufos,,112,84
413,4,2:58.0,D. Collison makes free throw 1 of 1,,114,84
414,4,2:58.0,,Turnover by Team (turnover),114,84
415,4,2:40.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),,116,84
416,4,2:17.0,,Turnover by J. Anderson (lost ball; steal by W. Cauley-Stein),116,84
417,4,2:13.0,Turnover by D. Collison (bad pass; steal by D. Finney-Smith),,116,84
418,4,2:08.0,,Shooting foul by G. Temple (drawn by J. Anderson),116,84
419,4,2:08.0,,J. Anderson misses free throw 1 of 2,116,84
420,4,2:08.0,,Offensive rebound by Team,116,84
421,4,2:08.0,,J. Anderson makes free throw 2 of 2,116,85
422,4,1:50.0,B. McLemore makes 2-pt dunk at rim (assist by A. Tolliver),,118,85
423,4,1:36.0,,J. Gibson misses 2-pt jump shot from 22 ft,118,85
424,4,1:35.0,Defensive rebound by W. Cauley-Stein,,118,85
425,4,1:16.0,D. Collison misses 2-pt jump shot from 10 ft,,118,85
426,4,1:15.0,,Defensive rebound by A. Hammons,118,85
427,4,1:09.0,,Shooting foul by W. Cauley-Stein (drawn by J. Anderson),118,85
428,4,1:09.0,,J. Anderson makes free throw 1 of 2,118,86
429,4,1:09.0,,J. Anderson makes free throw 2 of 2,118,87
430,4,0:56.0,B. McLemore misses 3-pt jump shot from 23 ft,,118,87
431,4,0:55.0,,Defensive rebound by A. Hammons,118,87
432,4,0:48.0,,J. Gibson misses 3-pt jump shot from 24 ft,118,87
433,4,0:46.0,Defensive rebound by G. Temple,,118,87
434,4,0:33.0,Turnover by G. Temple (bad pass; steal by N. Brussino),,118,87
435,4,0:30.0,,J. Anderson makes 2-pt dunk at rim (assist by N. Brussino),118,89
436,4,0:17.0,Personal block foul by D. Finney-Smith (drawn by D. Collison),,118,89
437,4,0:17.0,D. Collison makes free throw 1 of 2,,119,89
438,4,0:17.0,D. Collison makes free throw 2 of 2,,120,89
439,4,0:08.0,,Turnover by D. Finney-Smith (lost ball; steal by W. Cauley-Stein),120,89
