,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
386,4,6:00.0,,T. Jones misses 3-pt jump shot from 26 ft,78,98
387,4,5:58.0,Defensive rebound by B. Ingram,,78,98
388,4,5:54.0,J. Clarkson misses 3-pt jump shot from 23 ft,,78,98
389,4,5:53.0,Offensive rebound by L. Nance,,78,98
390,4,5:47.0,L. Williams misses 3-pt jump shot from 26 ft,,78,98
391,4,5:46.0,,Defensive rebound by Team,78,98
392,4,5:46.0,,New Orleans full timeout,78,98
393,4,5:46.0,M. World Peace enters the game for J. Clarkson,,78,98
394,4,5:46.0,T. Robinson enters the game for L. Nance,,78,98
395,4,5:46.0,M. Huertas enters the game for L. Williams,,78,98
396,4,5:31.0,,J. Holiday makes 2-pt layup from 2 ft (assist by A. Brown),78,100
397,4,5:08.0,T. Black misses 2-pt layup from 2 ft,,78,100
398,4,5:07.0,,Defensive rebound by T. Jones,78,100
399,4,4:46.0,,Turnover by J. Holiday (bad pass; steal by M. World Peace),78,100
400,4,4:38.0,Turnover by M. World Peace (lost ball; steal by A. Davis),,78,100
401,4,4:18.0,,Personal foul by M. World Peace (drawn by T. Frazier),78,100
402,4,4:06.0,,A. Davis misses 2-pt jump shot from 19 ft,78,100
403,4,4:05.0,Defensive rebound by T. Robinson,,78,100
404,4,3:53.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by T. Black),,81,100
405,4,3:26.0,,T. Frazier misses 2-pt jump shot from 16 ft,81,100
406,4,3:25.0,Defensive rebound by M. World Peace,,81,100
407,4,3:06.0,M. World Peace misses 3-pt jump shot from 25 ft,,81,100
408,4,3:05.0,,Defensive rebound by T. Jones,81,100
409,4,2:44.0,,A. Davis misses 2-pt layup from 2 ft,81,100
410,4,2:44.0,Defensive rebound by M. Huertas,,81,100
411,4,2:38.0,Shooting foul by T. Jones (drawn by M. Huertas),,81,100
412,4,2:38.0,LA Lakers full timeout,,81,100
413,4,2:38.0,M. Huertas misses free throw 1 of 2,,81,100
414,4,2:38.0,Offensive rebound by Team,,81,100
415,4,2:38.0,M. Huertas misses free throw 2 of 2,,81,100
416,4,2:35.0,Offensive rebound by T. Black,,81,100
417,4,2:28.0,B. Ingram misses 2-pt jump shot from 19 ft,,81,100
418,4,2:27.0,Offensive rebound by T. Robinson,,81,100
419,4,2:26.0,T. Robinson misses 2-pt dunk at rim,,81,100
420,4,2:20.0,,Defensive rebound by A. Brown,81,100
421,4,2:03.0,,J. Holiday misses 3-pt jump shot from 26 ft,81,100
422,4,2:01.0,,Offensive rebound by A. Davis,81,100
423,4,1:40.0,,Shooting foul by M. Huertas (drawn by A. Davis),81,100
424,4,1:40.0,,A. Davis makes free throw 1 of 2,81,101
425,4,1:40.0,,L. Galloway enters the game for J. Holiday,81,101
426,4,1:40.0,,A. Davis makes free throw 2 of 2,81,102
427,4,1:28.0,Personal take foul by A. Davis (drawn by T. Black),,81,102
428,4,1:28.0,T. Black misses free throw 1 of 2,,81,102
429,4,1:28.0,Offensive rebound by Team,,81,102
430,4,1:28.0,,S. Hill enters the game for A. Davis,81,102
431,4,1:28.0,,C. Diallo enters the game for T. Jones,81,102
432,4,1:28.0,,B. Hield enters the game for T. Frazier,81,102
433,4,1:28.0,T. Black makes free throw 2 of 2,,82,102
434,4,1:14.0,,Turnover by A. Brown (lost ball; steal by M. World Peace),82,102
435,4,1:10.0,M. World Peace makes 2-pt layup from 2 ft,,84,102
436,4,0:55.0,,A. Brown misses 2-pt jump shot from 16 ft,84,102
437,4,0:54.0,Defensive rebound by M. World Peace,,84,102
438,4,0:48.0,Shooting foul by S. Hill (drawn by T. Robinson),,84,102
439,4,0:48.0,T. Robinson makes free throw 1 of 2,,85,102
440,4,0:48.0,T. Robinson makes free throw 2 of 2,,86,102
441,4,0:48.0,,B. Hield misses 3-pt jump shot from 26 ft,86,102
442,4,0:31.0,,Offensive rebound by A. Brown,86,102
443,4,0:12.0,,A. Brown makes 3-pt jump shot from 27 ft,86,105
444,4,0:03.0,T. Black makes 2-pt layup from 2 ft (assist by B. Ingram),,88,105
