,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
398,4,5:08.0,,O. Porter enters the game for K. Oubre,97,87
399,4,4:57.0,,Turnover by J. Wall (bad pass; steal by I. Shumpert),97,87
400,4,4:55.0,Shooting foul by J. Wall (drawn by K. Love),,97,87
401,4,4:55.0,K. Love misses free throw 1 of 2,,97,87
402,4,4:55.0,Offensive rebound by Team,,97,87
403,4,4:55.0,K. Love misses free throw 2 of 2,,97,87
404,4,4:54.0,,Defensive rebound by O. Porter,97,87
405,4,4:46.0,,S. Mac misses 3-pt jump shot from 24 ft,97,87
406,4,4:45.0,Defensive rebound by L. James,,97,87
407,4,4:30.0,Shooting block foul by O. Porter (drawn by L. James),,97,87
408,4,4:30.0,L. James misses free throw 1 of 2,,97,87
409,4,4:30.0,Offensive rebound by Team,,97,87
410,4,4:30.0,L. James makes free throw 2 of 2,,98,87
411,4,4:18.0,,Personal foul by K. Irving (drawn by M. Morris),98,87
412,4,4:08.0,,M. Morris misses 2-pt jump shot from 14 ft,98,87
413,4,4:07.0,Defensive rebound by L. James,,98,87
414,4,3:58.0,L. James misses 2-pt layup from 1 ft,,98,87
415,4,3:57.0,,Defensive rebound by M. Morris,98,87
416,4,3:53.0,,Shooting foul by I. Shumpert (drawn by J. Wall),98,87
417,4,3:53.0,,J. Wall makes free throw 1 of 2,98,88
418,4,3:53.0,,J. Wall makes free throw 2 of 2,98,89
419,4,3:37.0,K. Irving makes 2-pt layup from 1 ft,,100,89
420,4,3:37.0,,Washington full timeout,100,89
421,4,3:27.0,,J. Wall misses 2-pt jump shot from 18 ft,100,89
422,4,3:26.0,Defensive rebound by I. Shumpert,,100,89
423,4,3:10.0,K. Irving misses 3-pt jump shot from 25 ft,,100,89
424,4,3:09.0,,Defensive rebound by T. Burke,100,89
425,4,2:52.0,,M. Morris misses 3-pt jump shot from 25 ft,100,89
426,4,2:51.0,,Offensive rebound by O. Porter,100,89
427,4,2:48.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by O. Porter),100,92
428,4,2:46.0,,Violation by Team (delay of game),100,92
429,4,2:46.0,,Technical foul by Team,100,92
430,4,2:46.0,K. Irving makes technical free throw,,101,92
431,4,2:25.0,K. Irving makes 2-pt layup from 1 ft,,103,92
432,4,2:15.0,,S. Mac misses 3-pt jump shot from 27 ft,103,92
433,4,2:14.0,Defensive rebound by K. Irving,,103,92
434,4,1:51.0,L. James misses 2-pt jump shot from 17 ft,,103,92
435,4,1:50.0,,Defensive rebound by M. Morris,103,92
436,4,1:44.0,,J. Wall misses 2-pt layup from 1 ft (block by L. James),103,92
437,4,1:43.0,,Offensive rebound by O. Porter,103,92
438,4,1:43.0,,O. Porter makes 2-pt layup from 3 ft,103,94
439,4,1:24.0,J. Smith misses 3-pt jump shot from 26 ft,,103,94
440,4,1:23.0,Offensive rebound by Team,,103,94
441,4,1:04.0,L. James misses 2-pt jump shot from 9 ft,,103,94
442,4,1:04.0,Offensive rebound by I. Shumpert,,103,94
443,4,1:04.0,I. Shumpert makes 2-pt dunk at rim,,105,94
444,4,0:57.0,,Turnover by J. Wall (lost ball; steal by L. James),105,94
445,4,0:50.0,Cleveland full timeout,,105,94
446,4,0:50.0,J. Jones enters the game for L. James,,105,94
447,4,0:50.0,R. Jefferson enters the game for K. Love,,105,94
448,4,0:50.0,K. Felder enters the game for J. Smith,,105,94
449,4,0:50.0,M. Dunleavy enters the game for K. Irving,,105,94
450,4,0:50.0,J. McRae enters the game for I. Shumpert,,105,94
451,4,0:50.0,,D. House enters the game for O. Porter,105,94
452,4,0:50.0,,D. Ochefu enters the game for M. Morris,105,94
453,4,0:36.0,J. Jones misses 3-pt jump shot from 26 ft,,105,94
454,4,0:35.0,,Defensive rebound by D. House,105,94
455,4,0:17.0,,S. Mac misses 3-pt jump shot from 26 ft,105,94
456,4,0:15.0,Defensive rebound by J. Jones,,105,94
