,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
377,4,7:40.0,,Turnover by T. Rozier (bad pass; steal by N. Noel),88,89
378,4,7:35.0,N. Noel makes 2-pt dunk at rim (assist by T. McConnell),,90,89
379,4,7:08.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by I. Thomas),90,92
380,4,6:55.0,T. McConnell misses 2-pt jump shot from 4 ft,,90,92
381,4,6:54.0,Offensive rebound by N. Noel,,90,92
382,4,6:53.0,N. Noel makes 2-pt dunk at rim,,92,92
383,4,6:33.0,,A. Johnson misses 3-pt jump shot from 26 ft,92,92
384,4,6:32.0,,Offensive rebound by T. Rozier,92,92
385,4,6:31.0,,T. Rozier misses 2-pt layup from 1 ft (block by R. Covington),92,92
386,4,6:30.0,,Offensive rebound by T. Rozier,92,92
387,4,6:17.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by M. Smart),92,94
388,4,6:00.0,Shooting foul by I. Thomas (drawn by R. Covington),,92,94
389,4,6:00.0,R. Covington misses free throw 1 of 2,,92,94
390,4,6:00.0,Offensive rebound by Team,,92,94
391,4,6:00.0,,A. Bradley enters the game for I. Thomas,92,94
392,4,6:00.0,,J. Crowder enters the game for T. Rozier,92,94
393,4,6:00.0,R. Covington makes free throw 2 of 2,,93,94
394,4,5:45.0,,Turnover by A. Horford (offensive goaltending),93,94
395,4,5:45.0,Official timeout,,93,94
396,4,5:45.0,,K. Olynyk enters the game for A. Johnson,93,94
397,4,5:45.0,E. İlyasova enters the game for R. Covington,,93,94
398,4,5:45.0,J. Embiid enters the game for N. Noel,,93,94
399,4,5:29.0,Turnover by G. Henderson (lost ball; steal by M. Smart),,93,94
400,4,5:12.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by M. Smart),93,97
401,4,4:58.0,Shooting foul by K. Olynyk (drawn by D. Šarić),,93,97
402,4,4:58.0,D. Šarić makes free throw 1 of 2,,94,97
403,4,4:58.0,D. Šarić makes free throw 2 of 2,,95,97
404,4,4:38.0,,K. Olynyk misses 2-pt layup from 3 ft,95,97
405,4,4:37.0,,Offensive rebound by Team,95,97
406,4,4:37.0,,I. Thomas enters the game for M. Smart,95,97
407,4,4:34.0,,A. Bradley misses 2-pt jump shot from 19 ft,95,97
408,4,4:33.0,Defensive rebound by J. Embiid,,95,97
409,4,4:24.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by T. McConnell),,97,97
410,4,4:08.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by I. Thomas),97,100
411,4,3:53.0,J. Embiid misses 2-pt jump shot from 5 ft,,97,100
412,4,3:52.0,,Defensive rebound by A. Bradley,97,100
413,4,3:43.0,,K. Olynyk misses 3-pt jump shot from 26 ft,97,100
414,4,3:41.0,,Offensive rebound by A. Horford,97,100
415,4,3:28.0,,I. Thomas misses 2-pt jump shot from 15 ft,97,100
416,4,3:27.0,,Offensive rebound by A. Horford,97,100
417,4,3:15.0,,Offensive foul by K. Olynyk (drawn by T. McConnell),97,100
418,4,3:15.0,,Turnover by K. Olynyk (offensive foul),97,100
419,4,3:15.0,R. Covington enters the game for G. Henderson,,97,100
420,4,3:15.0,,M. Smart enters the game for K. Olynyk,97,100
421,4,3:03.0,E. İlyasova misses 3-pt jump shot from 26 ft,,97,100
422,4,3:02.0,,Defensive rebound by Team,97,100
423,4,2:46.0,,A. Horford misses 3-pt jump shot from 26 ft,97,100
424,4,2:44.0,Defensive rebound by J. Embiid,,97,100
425,4,2:36.0,Shooting foul by I. Thomas (drawn by J. Embiid),,97,100
426,4,2:36.0,,Boston full timeout,97,100
427,4,2:36.0,J. Embiid makes free throw 1 of 2,,98,100
428,4,2:36.0,G. Henderson enters the game for D. Šarić,,97,100
429,4,2:36.0,J. Embiid makes free throw 2 of 2,,99,100
430,4,2:18.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by M. Smart),99,103
431,4,1:59.0,J. Embiid makes 2-pt dunk at rim (assist by T. McConnell),,101,103
432,4,1:43.0,,Boston full timeout,101,103
433,4,1:43.0,,Away from play foul by G. Henderson (drawn by M. Smart),101,103
434,4,1:43.0,,I. Thomas makes free throw 1 of 1,101,104
435,4,1:40.0,,M. Smart misses 2-pt layup from 2 ft (block by J. Embiid),101,104
436,4,1:39.0,,Offensive rebound by A. Bradley,101,104
437,4,1:35.0,,A. Bradley misses 2-pt jump shot from 17 ft,101,104
438,4,1:34.0,Defensive rebound by G. Henderson,,101,104
439,4,1:24.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by R. Covington),,104,104
440,4,1:07.0,,I. Thomas misses 2-pt layup from 2 ft,104,104
441,4,1:06.0,Defensive rebound by R. Covington,,104,104
442,4,1:00.0,E. İlyasova misses 3-pt jump shot from 26 ft,,104,104
443,4,0:59.0,,Defensive rebound by A. Bradley,104,104
444,4,0:41.0,,A. Bradley misses 3-pt jump shot from 23 ft (block by G. Henderson),104,104
445,4,0:40.0,Defensive rebound by R. Covington,,104,104
446,4,0:29.0,Shooting foul by A. Horford (drawn by J. Embiid),,104,104
447,4,0:29.0,J. Embiid makes free throw 1 of 2,,105,104
448,4,0:29.0,J. Embiid makes free throw 2 of 2,,106,104
449,4,0:29.0,,Boston full timeout,106,104
450,4,0:29.0,,K. Olynyk enters the game for M. Smart,106,104
451,4,0:17.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by K. Olynyk),106,107
452,4,0:17.0,Philadelphia full timeout,,106,107
453,4,0:17.0,,A. Johnson enters the game for I. Thomas,106,107
454,4,0:17.0,,M. Smart enters the game for K. Olynyk,106,107
455,4,0:17.0,,Violation by J. Crowder (kicked ball),106,107
456,4,0:17.0,Philadelphia full timeout,,106,107
457,4,0:08.0,E. İlyasova misses 2-pt jump shot from 18 ft,,106,107
458,4,0:06.0,,Defensive rebound by A. Johnson,106,107
459,4,0:06.0,,Personal take foul by J. Embiid (drawn by A. Johnson),106,107
460,4,0:06.0,,A. Johnson misses free throw 1 of 2,106,107
461,4,0:06.0,,Offensive rebound by Team,106,107
462,4,0:06.0,D. Šarić enters the game for J. Embiid,,106,107
463,4,0:06.0,N. Stauskas enters the game for T. McConnell,,106,108
464,4,0:06.0,,T. Rozier enters the game for A. Johnson,106,108
465,4,0:06.0,,A. Johnson makes free throw 2 of 2,106,108
466,4,0:06.0,Philadelphia full timeout,,106,108
467,4,0:04.0,E. İlyasova misses 3-pt jump shot from 27 ft,,106,108
468,4,0:03.0,,Defensive rebound by Team,106,108
469,4,0:03.0,,Boston full timeout,106,108
470,4,0:03.0,,I. Thomas enters the game for T. Rozier,106,108
471,4,0:03.0,N. Noel enters the game for N. Stauskas,,106,108
472,4,0:03.0,T. McConnell enters the game for D. Šarić,,106,108
473,4,0:02.0,,Personal take foul by R. Covington (drawn by I. Thomas),106,108
474,4,0:02.0,,I. Thomas makes free throw 1 of 2,106,109
475,4,0:02.0,,I. Thomas makes free throw 2 of 2,106,110
476,4,0:02.0,Turnover by R. Covington (bad pass; steal by J. Crowder),,106,110
