,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
378,4,5:32.0,,Offensive rebound by G. Antetokounmpo,74,68
379,4,5:32.0,,Shooting foul by P. Tucker (drawn by G. Antetokounmpo),74,68
380,4,5:32.0,Official timeout,,74,68
381,4,5:32.0,,G. Antetokounmpo makes free throw 1 of 2,74,69
382,4,5:32.0,,G. Antetokounmpo misses free throw 2 of 2,74,69
383,4,5:30.0,,Offensive rebound by G. Antetokounmpo,74,69
384,4,5:15.0,,Turnover by G. Antetokounmpo (lost ball; steal by J. Valančiūnas),74,69
385,4,4:50.0,K. Lowry misses 3-pt jump shot from 26 ft,,74,69
386,4,4:49.0,,Defensive rebound by K. Middleton,74,69
387,4,4:36.0,,Turnover by K. Middleton (lost ball; steal by D. DeRozan),74,69
388,4,4:32.0,Shooting foul by T. Snell (drawn by N. Powell),,74,69
389,4,4:32.0,N. Powell makes free throw 1 of 2,,75,69
390,4,4:32.0,,M. Brogdon enters the game for M. Dellavedova,75,69
391,4,4:32.0,N. Powell makes free throw 2 of 2,,76,69
392,4,4:10.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,76,69
393,4,4:09.0,Defensive rebound by D. DeRozan,,76,69
394,4,4:00.0,N. Powell makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,79,69
395,4,4:00.0,,Milwaukee full timeout,79,69
396,4,3:44.0,,Personal foul by N. Powell (drawn by G. Monroe),79,69
397,4,3:44.0,,G. Monroe makes free throw 1 of 2,79,70
398,4,3:44.0,,G. Monroe makes free throw 2 of 2,79,71
399,4,3:26.0,D. DeRozan makes 2-pt jump shot from 16 ft,,81,71
400,4,3:14.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),81,74
401,4,2:48.0,K. Lowry makes 2-pt layup from 2 ft,,83,74
402,4,2:33.0,,T. Snell misses 3-pt jump shot from 25 ft,83,74
403,4,2:32.0,Defensive rebound by N. Powell,,83,74
404,4,2:13.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),,85,74
405,4,2:03.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,85,74
406,4,2:02.0,Defensive rebound by K. Lowry,,85,74
407,4,1:43.0,K. Lowry misses 3-pt jump shot from 26 ft,,85,74
408,4,1:42.0,,Defensive rebound by T. Snell,85,74
409,4,1:29.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),85,76
410,4,1:29.0,Toronto full timeout,,85,76
411,4,1:29.0,,T. Maker enters the game for G. Monroe,85,76
412,4,1:06.0,N. Powell misses 2-pt jump shot from 18 ft,,85,76
413,4,1:05.0,,Defensive rebound by M. Brogdon,85,76
414,4,1:00.0,,Offensive foul by T. Maker (drawn by N. Powell),85,76
415,4,1:00.0,,Turnover by T. Maker (offensive foul),85,76
416,4,0:51.0,Personal foul by T. Snell (drawn by D. DeRozan),,85,76
417,4,0:46.0,Shooting foul by T. Maker (drawn by D. DeRozan),,85,76
418,4,0:46.0,D. DeRozan makes free throw 1 of 2,,86,76
419,4,0:46.0,D. DeRozan makes free throw 2 of 2,,87,76
420,4,0:40.0,,Turnover by M. Brogdon (lost ball; steal by K. Lowry),87,76
421,4,0:22.0,Turnover by D. DeRozan (bad pass),,87,76
422,4,0:12.0,,T. Maker misses 3-pt jump shot from 26 ft,87,76
423,4,0:11.0,Defensive rebound by K. Lowry,,87,76
