,QUARTER,TIME_REMAINING,DENVER_ACTION,MILWAUKEE_ACTION,DENVER_SCORE,MILWAUKEE_SCORE
377,4,3:25.0,,K. Middleton enters the game for G. Monroe,105,89
378,4,3:25.0,,T. Snell enters the game for J. Terry,105,89
379,4,3:05.0,,T. Snell makes 2-pt jump shot from 15 ft,105,91
380,4,2:40.0,Shooting foul by G. Antetokounmpo (drawn by W. Chandler),,105,91
381,4,2:40.0,W. Chandler misses free throw 1 of 2,,105,91
382,4,2:40.0,Offensive rebound by Team,,105,91
383,4,2:40.0,W. Chandler makes free throw 2 of 2,,106,91
384,4,2:25.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),106,93
385,4,2:25.0,,Shooting foul by W. Chandler (drawn by M. Brogdon),106,93
386,4,2:25.0,,M. Brogdon makes free throw 1 of 1,106,94
387,4,2:08.0,Shooting foul by T. Snell (drawn by W. Chandler),,106,94
388,4,2:08.0,W. Chandler makes free throw 1 of 2,,107,94
389,4,2:08.0,W. Chandler makes free throw 2 of 2,,108,94
390,4,1:59.0,,J. Henson makes 2-pt dunk at rim (assist by M. Brogdon),108,96
391,4,1:35.0,D. Gallinari misses 3-pt jump shot from 29 ft,,108,96
392,4,1:34.0,Offensive rebound by G. Harris,,108,96
393,4,1:32.0,G. Harris makes 2-pt layup from 1 ft,,110,96
394,4,1:19.0,,J. Henson misses 2-pt jump shot from 19 ft,110,96
395,4,1:18.0,Defensive rebound by N. Jokić,,110,96
396,4,0:59.0,J. Murray misses 2-pt jump shot from 15 ft (block by G. Antetokounmpo),,110,96
397,4,0:56.0,,Defensive rebound by G. Antetokounmpo,110,96
398,4,0:50.0,,M. Brogdon misses 2-pt layup from 1 ft,110,96
399,4,0:50.0,,Offensive rebound by J. Henson,110,96
400,4,0:50.0,,J. Henson makes 2-pt layup at rim,110,98
401,4,0:34.0,G. Harris misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,110,98
402,4,0:33.0,,Defensive rebound by G. Antetokounmpo,110,98
403,4,0:33.0,,Turnover by G. Antetokounmpo (bad pass),110,98
404,4,0:21.0,W. Chandler misses 2-pt layup from 3 ft,,110,98
405,4,0:19.0,,Defensive rebound by J. Henson,110,98
