,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
387,4,7:45.0,,Offensive rebound by Team,83,71
388,4,7:34.0,,H. Whiteside misses 2-pt hook shot from 4 ft,83,71
389,4,7:33.0,Defensive rebound by J. Valančiūnas,,83,71
390,4,7:12.0,D. Wright makes 2-pt layup at rim,,85,71
391,4,6:57.0,,J. Johnson misses 3-pt jump shot from 24 ft,85,71
392,4,6:56.0,Defensive rebound by P. Tucker,,85,71
393,4,6:51.0,N. Powell makes 3-pt jump shot from 24 ft (assist by P. Tucker),,88,71
394,4,6:51.0,,Miami full timeout,88,71
395,4,6:31.0,,Personal foul by N. Powell (drawn by T. Johnson),88,71
396,4,6:31.0,,J. Richardson enters the game for G. Dragić,88,71
397,4,6:24.0,,J. Johnson makes 2-pt jump shot from 3 ft,88,73
398,4,6:24.0,,Shooting foul by J. Valančiūnas (drawn by J. Johnson),88,73
399,4,6:24.0,,J. Johnson misses free throw 1 of 1,88,73
400,4,6:23.0,Defensive rebound by J. Valančiūnas,,88,73
401,4,6:10.0,D. DeRozan enters the game for N. Powell,,88,73
402,4,5:58.0,D. DeRozan makes 2-pt jump shot from 17 ft,,90,73
403,4,5:49.0,,Turnover by T. Johnson (bad pass),90,73
404,4,5:33.0,D. DeRozan misses 2-pt jump shot from 16 ft (block by J. Richardson),,90,73
405,4,5:32.0,,Defensive rebound by T. Johnson,90,73
406,4,5:26.0,,Shooting foul by J. Valančiūnas (drawn by T. Johnson),90,73
407,4,5:26.0,,T. Johnson makes free throw 1 of 2,90,74
408,4,5:26.0,,T. Johnson misses free throw 2 of 2,90,74
409,4,5:25.0,Defensive rebound by P. Tucker,,90,74
410,4,5:09.0,P. Tucker misses 2-pt layup from 2 ft (block by T. Johnson),,90,74
411,4,5:08.0,,Defensive rebound by J. Richardson,90,74
412,4,5:04.0,,J. Richardson makes 2-pt layup from 1 ft,90,76
413,4,4:44.0,Turnover by D. Wright (bad pass; steal by T. Johnson),,90,76
414,4,4:39.0,,T. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),90,78
415,4,4:38.0,Toronto full timeout,,90,78
416,4,4:38.0,C. Joseph enters the game for J. Valančiūnas,,90,78
417,4,4:38.0,J. Poeltl enters the game for P. Patterson,,90,78
418,4,4:24.0,D. DeRozan misses 2-pt jump shot from 17 ft,,90,78
419,4,4:23.0,Offensive rebound by J. Poeltl,,90,78
420,4,4:22.0,J. Poeltl makes 2-pt layup from 2 ft,,92,78
421,4,4:05.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),92,81
422,4,3:49.0,D. DeRozan misses 2-pt layup from 1 ft (block by H. Whiteside),,92,81
423,4,3:48.0,Offensive rebound by J. Poeltl,,92,81
424,4,3:39.0,P. Tucker misses 3-pt jump shot from 25 ft,,92,81
425,4,3:38.0,Offensive rebound by J. Poeltl,,92,81
426,4,3:20.0,D. DeRozan misses 3-pt jump shot from 24 ft,,92,81
427,4,3:19.0,Offensive rebound by P. Tucker,,92,81
428,4,3:14.0,C. Joseph misses 3-pt jump shot from 24 ft,,92,81
429,4,3:13.0,,Defensive rebound by H. Whiteside,92,81
430,4,2:59.0,,J. Johnson misses 3-pt jump shot from 24 ft,92,81
431,4,2:58.0,Defensive rebound by D. DeRozan,,92,81
432,4,2:45.0,Shooting foul by J. Richardson (drawn by D. DeRozan),,92,81
433,4,2:45.0,D. DeRozan makes free throw 1 of 2,,93,81
434,4,2:45.0,D. DeRozan makes free throw 2 of 2,,94,81
435,4,2:27.0,,J. Richardson misses 3-pt jump shot from 26 ft,94,81
436,4,2:26.0,Defensive rebound by J. Poeltl,,94,81
437,4,2:19.0,Turnover by J. Poeltl (lost ball; steal by J. Johnson),,94,81
438,4,2:13.0,,J. Johnson misses 2-pt layup from 2 ft,94,81
439,4,2:12.0,Defensive rebound by C. Joseph,,94,81
440,4,1:52.0,D. DeRozan misses 2-pt jump shot from 14 ft,,94,81
441,4,1:51.0,Offensive rebound by D. DeRozan,,94,81
442,4,1:49.0,D. DeRozan makes 2-pt jump shot from 6 ft,,96,81
443,4,1:35.0,,J. Richardson makes 2-pt jump shot from 5 ft,96,83
444,4,1:35.0,,Shooting foul by P. Tucker (drawn by J. Richardson),96,83
445,4,1:35.0,,J. Richardson misses free throw 1 of 1,96,83
446,4,1:35.0,,G. Dragić enters the game for R. McGruder,96,83
447,4,1:34.0,Defensive rebound by P. Tucker,,96,83
448,4,1:18.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,99,83
449,4,1:18.0,,Miami full timeout,99,83
450,4,1:12.0,,Personal foul by J. Poeltl (drawn by J. Johnson),99,83
451,4,1:12.0,,J. Johnson makes free throw 1 of 2,99,84
452,4,1:12.0,,J. Johnson misses free throw 2 of 2,99,84
453,4,1:12.0,,W. Ellington enters the game for G. Dragić,99,84
454,4,1:12.0,,W. Reed enters the game for H. Whiteside,99,84
455,4,1:12.0,,R. McGruder enters the game for J. Richardson,99,84
456,4,1:12.0,F. VanVleet enters the game for D. DeRozan,,99,84
457,4,1:11.0,Defensive rebound by D. Wright,,99,84
458,4,0:55.0,F. VanVleet misses 3-pt jump shot from 25 ft,,99,84
459,4,0:54.0,Offensive rebound by Team,,99,84
460,4,0:54.0,N. Powell enters the game for P. Tucker,,99,84
461,4,0:54.0,,O. White enters the game for J. Johnson,99,84
462,4,0:40.0,D. Wright makes 2-pt layup from 1 ft,,101,84
463,4,0:24.0,,W. Reed misses 2-pt jump shot from 14 ft,101,84
464,4,0:23.0,Defensive rebound by D. Wright,,101,84
