,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
381,4,2:46.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by D. Lee),98,87
382,4,2:21.0,D. Nwaba makes 2-pt dunk at rim (assist by T. Black),,100,87
383,4,2:08.0,,D. Lee misses 2-pt jump shot from 5 ft (block by T. Black),100,87
384,4,2:06.0,,Offensive rebound by D. Lee,100,87
385,4,2:05.0,,D. Lee makes 2-pt layup from 1 ft,100,89
386,4,1:52.0,Turnover by D. Nwaba (bad pass; steal by D. Lee),,100,89
387,4,1:41.0,,K. Anderson makes 3-pt jump shot from 25 ft (assist by D. Lee),100,92
388,4,1:27.0,T. Ennis misses 2-pt layup from 2 ft,,100,92
389,4,1:26.0,,Defensive rebound by D. Dedmon,100,92
390,4,1:19.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by J. Simmons),100,95
391,4,1:04.0,T. Black misses 2-pt jump shot from 15 ft,,100,95
392,4,1:03.0,,Defensive rebound by D. Lee,100,95
393,4,0:56.0,,D. Bertāns misses 3-pt jump shot from 26 ft,100,95
394,4,0:54.0,Defensive rebound by T. Black,,100,95
395,4,0:40.0,T. Ennis misses 2-pt jump shot from 14 ft,,100,95
396,4,0:38.0,,Defensive rebound by D. Bertāns,100,95
397,4,0:32.0,,Turnover by J. Simmons (bad pass; steal by T. Robinson),100,95
398,4,0:28.0,T. Robinson misses 2-pt layup from 3 ft,,100,95
399,4,0:27.0,Offensive rebound by D. Nwaba,,100,95
400,4,0:27.0,D. Nwaba makes 2-pt dunk at rim,,102,95
401,4,0:21.0,,D. Bertāns misses 3-pt jump shot from 26 ft,102,95
402,4,0:19.0,Defensive rebound by D. Nwaba,,102,95
