,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
391,4,8:21.0,N. Jokić misses 3-pt jump shot from 26 ft,,96,85
392,4,8:19.0,,Defensive rebound by P. Tucker,96,85
393,4,8:12.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,96,85
394,4,8:09.0,Defensive rebound by K. Faried,,96,85
395,4,7:55.0,Shooting foul by T. Chandler (drawn by K. Faried),,96,85
396,4,7:55.0,Technical foul by K. Faried,,96,85
397,4,7:55.0,,E. Bledsoe makes technical free throw,96,86
398,4,7:55.0,K. Faried makes free throw 1 of 2,,97,86
399,4,7:55.0,,D. Booker enters the game for L. Barbosa,97,86
400,4,7:55.0,K. Faried makes free throw 2 of 2,,98,86
401,4,7:45.0,,Shooting block foul by K. Faried (drawn by E. Bledsoe),98,86
402,4,7:45.0,,E. Bledsoe makes free throw 1 of 2,98,87
403,4,7:45.0,,E. Bledsoe makes free throw 2 of 2,98,88
404,4,7:26.0,E. Mudiay makes 2-pt jump shot from 6 ft,,100,88
405,4,7:08.0,,D. Booker makes 2-pt jump shot from 10 ft,100,90
406,4,7:08.0,,Shooting foul by K. Faried (drawn by D. Booker),100,90
407,4,7:08.0,,D. Booker makes free throw 1 of 1,100,91
408,4,6:47.0,K. Faried misses 2-pt layup from 3 ft,,100,91
409,4,6:44.0,,Defensive rebound by P. Tucker,100,91
410,4,6:31.0,,D. Booker makes 2-pt jump shot from 16 ft,100,93
411,4,6:12.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),,103,93
412,4,5:52.0,,D. Booker misses 2-pt jump shot from 5 ft,103,93
413,4,5:48.0,Defensive rebound by N. Jokić,,103,93
414,4,5:44.0,K. Faried makes 2-pt layup from 1 ft (assist by E. Mudiay),,105,93
415,4,5:38.0,,Phoenix full timeout,105,93
416,4,5:38.0,Official timeout,,105,93
417,4,5:38.0,D. Arthur enters the game for K. Faried,,105,93
418,4,5:34.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,105,93
419,4,5:31.0,,Offensive rebound by T. Chandler,105,93
420,4,5:28.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,105,93
421,4,5:26.0,Defensive rebound by W. Chandler,,105,93
422,4,5:12.0,J. Murray misses 3-pt jump shot from 26 ft,,105,93
423,4,5:10.0,,Defensive rebound by T. Chandler,105,93
424,4,4:57.0,,Shooting foul by J. Murray (drawn by A. Len),105,93
425,4,4:57.0,,A. Len makes free throw 1 of 2,105,94
426,4,4:57.0,,A. Len makes free throw 2 of 2,105,95
427,4,4:46.0,N. Jokić misses 2-pt layup from 3 ft (block by A. Len),,105,95
428,4,4:45.0,Offensive rebound by N. Jokić,,105,95
429,4,4:45.0,Shooting foul by A. Len (drawn by N. Jokić),,105,95
430,4,4:45.0,,Technical foul by A. Len,105,95
431,4,4:45.0,E. Mudiay misses technical free throw,,105,95
432,4,4:45.0,Offensive rebound by Team,,105,95
433,4,4:45.0,N. Jokić makes free throw 1 of 2,,106,95
434,4,4:45.0,N. Jokić makes free throw 2 of 2,,107,95
435,4,4:27.0,,D. Booker makes 2-pt jump shot from 19 ft,107,97
436,4,4:09.0,Turnover by N. Jokić (traveling),,107,97
437,4,4:00.0,,Personal block foul by D. Arthur (drawn by D. Booker),107,97
438,4,4:00.0,,D. Booker makes free throw 1 of 2,107,98
439,4,4:00.0,,D. Booker makes free throw 2 of 2,107,99
440,4,3:38.0,W. Chandler makes 3-pt jump shot from 28 ft (assist by D. Arthur),,110,99
441,4,3:13.0,,D. Booker misses 2-pt layup from 2 ft,110,99
442,4,3:10.0,Defensive rebound by J. Murray,,110,99
443,4,3:07.0,Shooting foul by P. Tucker (drawn by E. Mudiay),,110,99
444,4,3:07.0,E. Mudiay misses free throw 1 of 2,,110,99
445,4,3:07.0,Offensive rebound by Team,,110,99
446,4,3:07.0,J. Nelson enters the game for J. Murray,,110,99
447,4,3:07.0,E. Mudiay makes free throw 2 of 2,,111,99
448,4,2:54.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,111,99
449,4,2:51.0,Defensive rebound by N. Jokić,,111,99
450,4,2:35.0,Turnover by E. Mudiay (bad pass; steal by E. Bledsoe),,111,99
451,4,2:32.0,,Shooting foul by N. Jokić (drawn by E. Bledsoe),111,99
452,4,2:32.0,Denver full timeout,,111,99
453,4,2:32.0,,E. Bledsoe makes free throw 1 of 2,111,100
454,4,2:32.0,,E. Bledsoe makes free throw 2 of 2,111,101
455,4,2:19.0,D. Arthur misses 2-pt jump shot from 17 ft,,111,101
456,4,2:18.0,,Defensive rebound by E. Bledsoe,111,101
457,4,2:05.0,,D. Booker makes 2-pt jump shot from 15 ft,111,103
458,4,1:46.0,D. Arthur makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,114,103
459,4,1:40.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),114,106
460,4,1:18.0,J. Nelson misses 3-pt jump shot from 23 ft,,114,106
461,4,1:16.0,,Defensive rebound by P. Tucker,114,106
462,4,1:13.0,,E. Bledsoe makes 2-pt layup from 1 ft,114,108
463,4,0:52.0,Turnover by W. Chandler (bad pass; steal by E. Bledsoe),,114,108
464,4,0:48.0,,D. Booker makes 2-pt layup at rim (assist by E. Bledsoe),114,110
465,4,0:37.0,Personal foul by A. Len (drawn by N. Jokić),,114,110
466,4,0:37.0,N. Jokić makes free throw 1 of 2,,115,110
467,4,0:37.0,A. Gee enters the game for E. Mudiay,,115,110
468,4,0:37.0,K. Faried enters the game for N. Jokić,,116,110
469,4,0:37.0,N. Jokić makes free throw 2 of 2,,116,110
470,4,0:37.0,,Phoenix full timeout,116,110
471,4,0:24.0,,D. Booker misses 3-pt jump shot from 26 ft,116,110
472,4,0:22.0,,Offensive rebound by A. Len,116,110
473,4,0:17.0,,D. Booker misses 3-pt jump shot from 26 ft,116,110
474,4,0:16.0,,Offensive rebound by Team,116,110
475,4,0:12.0,,D. Booker misses 3-pt jump shot from 24 ft,116,110
476,4,0:12.0,,Offensive rebound by Team,116,110
477,4,0:12.0,Loose ball foul by J. Nelson (drawn by P. Tucker),,116,110
478,4,0:12.0,,P. Tucker makes free throw 1 of 2,116,111
479,4,0:12.0,,P. Tucker makes free throw 2 of 2,116,112
480,4,0:12.0,Denver full timeout,,116,112
481,4,0:12.0,Personal take foul by D. Booker (drawn by J. Murray),,116,112
482,4,0:12.0,J. Murray makes free throw 1 of 2,,117,112
483,4,0:12.0,J. Nurkić enters the game for D. Arthur,,116,111
484,4,0:12.0,J. Murray enters the game for A. Gee,,116,111
485,4,0:12.0,E. Mudiay enters the game for K. Faried,,116,112
486,4,0:12.0,N. Jokić enters the game for J. Nurkić,,116,112
487,4,0:12.0,K. Faried enters the game for N. Jokić,,117,112
488,4,0:12.0,A. Gee enters the game for E. Mudiay,,117,112
489,4,0:12.0,,B. Knight enters the game for A. Len,118,112
490,4,0:12.0,D. Arthur enters the game for J. Murray,,118,112
491,4,0:12.0,J. Murray makes free throw 2 of 2,,118,112
492,4,0:12.0,,Phoenix full timeout,118,112
493,4,0:08.0,,Personal foul by A. Gee (drawn by E. Bledsoe),118,112
494,4,0:08.0,,E. Bledsoe makes free throw 1 of 2,118,113
495,4,0:08.0,J. Murray enters the game for A. Gee,,118,113
496,4,0:08.0,,A. Len enters the game for B. Knight,118,113
497,4,0:08.0,,E. Bledsoe makes free throw 2 of 2,118,114
498,4,0:07.0,Personal take foul by A. Len (drawn by K. Faried),,118,114
499,4,0:07.0,K. Faried makes free throw 1 of 2,,119,114
500,4,0:07.0,K. Faried makes free throw 2 of 2,,120,114
501,4,0:00.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,120,114
502,4,0:00.0,,Offensive rebound by Team,120,114
