,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
387,4,5:58.0,Official timeout,,76,88
388,4,5:55.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by P. Tucker),76,91
389,4,5:48.0,Miami full timeout,,76,91
390,4,5:32.0,W. Ellington misses 3-pt jump shot from 24 ft,,76,91
391,4,5:30.0,,Defensive rebound by T. Chandler,76,91
392,4,5:12.0,,Turnover by D. Booker (bad pass; steal by J. Richardson),76,91
393,4,5:08.0,G. Dragić misses 2-pt layup from 1 ft,,76,91
394,4,5:04.0,Offensive rebound by R. McGruder,,76,91
395,4,4:59.0,J. Richardson makes 2-pt jump shot from 19 ft (assist by G. Dragić),,78,91
396,4,4:39.0,,Personal foul by J. Richardson (drawn by M. Chriss),78,91
397,4,4:29.0,,M. Chriss makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),78,93
398,4,4:11.0,W. Reed misses 2-pt jump shot from 3 ft (block by T. Chandler),,78,93
399,4,4:09.0,Offensive rebound by R. McGruder,,78,93
400,4,4:09.0,Personal block foul by D. Booker (drawn by W. Ellington),,78,93
401,4,4:09.0,W. Ellington makes free throw 1 of 2,,79,93
402,4,4:09.0,W. Ellington makes free throw 2 of 2,,80,93
403,4,3:57.0,,Turnover by E. Bledsoe (bad pass; steal by G. Dragić),80,93
404,4,3:50.0,J. Richardson misses 3-pt jump shot from 24 ft,,80,93
405,4,3:48.0,,Defensive rebound by T. Chandler,80,93
406,4,3:31.0,,D. Booker misses 2-pt jump shot from 16 ft,80,93
407,4,3:29.0,,Offensive rebound by T. Chandler,80,93
408,4,3:10.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,80,93
409,4,3:10.0,,Offensive rebound by T. Chandler,80,93
410,4,3:10.0,,Shooting foul by W. Reed (drawn by T. Chandler),80,93
411,4,3:10.0,,T. Chandler makes free throw 1 of 2,80,94
412,4,3:10.0,,T. Chandler misses free throw 2 of 2,80,94
413,4,3:09.0,Defensive rebound by J. Richardson,,80,94
414,4,2:54.0,J. Richardson misses 2-pt jump shot from 4 ft,,80,94
415,4,2:52.0,Offensive rebound by W. Reed,,80,94
416,4,2:52.0,W. Reed makes 2-pt dunk at rim,,82,94
417,4,2:29.0,,Turnover by E. Bledsoe (bad pass),82,94
418,4,2:12.0,R. McGruder misses 2-pt jump shot from 4 ft,,82,94
419,4,2:09.0,Offensive rebound by W. Reed,,82,94
420,4,2:09.0,W. Reed makes 2-pt layup at rim,,84,94
421,4,1:56.0,,Turnover by P. Tucker (offensive foul),84,94
422,4,1:56.0,,Offensive foul by P. Tucker (drawn by W. Ellington),84,94
423,4,1:47.0,J. Richardson makes 2-pt dunk at rim,,86,94
424,4,1:27.0,,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),86,96
425,4,1:18.0,J. Richardson misses 2-pt jump shot from 22 ft,,86,96
426,4,1:16.0,,Defensive rebound by T. Chandler,86,96
427,4,0:54.0,,Turnover by D. Booker (lost ball; steal by W. Reed),86,96
428,4,0:48.0,W. Reed makes 2-pt dunk at rim (assist by J. Richardson),,88,96
429,4,0:30.0,,D. Booker makes 2-pt jump shot from 19 ft,88,98
430,4,0:30.0,Miami full timeout,,88,98
431,4,0:23.0,W. Ellington misses 3-pt jump shot from 25 ft,,88,98
432,4,0:22.0,,Defensive rebound by E. Bledsoe,88,98
433,4,0:16.0,,Personal take foul by R. McGruder (drawn by E. Bledsoe),88,98
434,4,0:16.0,,Phoenix full timeout,88,98
435,4,0:13.0,,Personal take foul by G. Dragić (drawn by E. Bledsoe),88,98
436,4,0:13.0,,E. Bledsoe misses free throw 1 of 2,88,98
437,4,0:13.0,,Offensive rebound by Team,88,98
438,4,0:13.0,,E. Bledsoe makes free throw 2 of 2,88,99
439,4,0:04.0,G. Dragić misses 2-pt layup from 1 ft,,88,99
440,4,0:03.0,Offensive rebound by W. Reed,,88,99
441,4,0:03.0,W. Reed makes 2-pt layup at rim,,90,99
