,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
386,4,7:17.0,J. Randle makes free throw 2 of 2,,83,118
387,4,6:55.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by J. Simmons),83,121
388,4,6:38.0,I. Zubac makes 2-pt jump shot from 18 ft (assist by D. Russell),,85,121
389,4,6:20.0,,Turnover by J. Simmons (bad pass; steal by I. Zubac),85,121
390,4,6:18.0,Shooting foul by D. Bertāns (drawn by J. Randle),,85,121
391,4,6:18.0,J. Randle makes free throw 1 of 2,,86,121
392,4,6:18.0,J. Randle misses free throw 2 of 2,,86,121
393,4,6:18.0,,Defensive rebound by D. Bertāns,86,121
394,4,5:53.0,,D. Murray makes 3-pt jump shot from 25 ft (assist by D. Bertāns),86,124
395,4,5:33.0,B. Ingram makes 2-pt dunk at rim (assist by D. Russell),,88,124
396,4,5:19.0,,D. Murray misses 2-pt jump shot from 8 ft,88,124
397,4,5:17.0,Defensive rebound by M. Huertas,,88,124
398,4,5:08.0,Personal foul by J. Simmons (drawn by J. Randle),,88,124
399,4,5:08.0,Official timeout,,88,124
400,4,5:08.0,J. Calderón enters the game for D. Russell,,88,124
401,4,5:08.0,T. Robinson enters the game for J. Randle,,88,124
402,4,4:57.0,M. Huertas misses 2-pt jump shot from 19 ft,,88,124
403,4,4:57.0,Offensive rebound by I. Zubac,,88,124
404,4,4:57.0,Personal foul by D. Bertāns (drawn by I. Zubac),,88,124
405,4,4:45.0,I. Zubac misses 2-pt jump shot from 7 ft,,88,124
406,4,4:42.0,,Defensive rebound by D. Dedmon,88,124
407,4,4:23.0,,D. Bertāns makes 2-pt layup from 1 ft (assist by D. Murray),88,126
408,4,4:09.0,Personal foul by D. Murray (drawn by M. Huertas),,88,126
409,4,4:09.0,M. Huertas makes free throw 1 of 2,,89,126
410,4,4:09.0,M. Huertas makes free throw 2 of 2,,90,126
411,4,3:59.0,,Personal foul by B. Ingram (drawn by K. Anderson),90,126
412,4,3:51.0,,D. Bertāns misses 3-pt jump shot from 26 ft,90,126
413,4,3:50.0,Defensive rebound by I. Zubac,,90,126
414,4,3:39.0,M. Huertas misses 2-pt jump shot from 16 ft,,90,126
415,4,3:39.0,,Defensive rebound by D. Murray,90,126
416,4,3:24.0,,J. Simmons makes 2-pt layup at rim,90,128
417,4,3:01.0,M. Huertas misses 3-pt jump shot from 26 ft,,90,128
418,4,3:00.0,,Defensive rebound by D. Dedmon,90,128
419,4,2:54.0,,Shooting foul by I. Zubac (drawn by D. Murray),90,128
420,4,2:54.0,,San Antonio full timeout,90,128
421,4,2:54.0,,D. Murray makes free throw 1 of 2,90,129
422,4,2:54.0,,D. Murray makes free throw 2 of 2,90,130
423,4,2:41.0,I. Zubac misses 2-pt jump shot from 17 ft,,90,130
424,4,2:40.0,,Defensive rebound by D. Bertāns,90,130
425,4,2:20.0,,J. Simmons misses 2-pt layup from 2 ft,90,130
426,4,2:20.0,,Offensive rebound by Team,90,130
427,4,2:17.0,,D. Bertāns misses 3-pt jump shot from 23 ft,90,130
428,4,2:16.0,Defensive rebound by J. Calderón,,90,130
429,4,1:52.0,M. Huertas misses 2-pt jump shot from 4 ft (block by D. Dedmon),,90,130
430,4,1:50.0,,Defensive rebound by D. Bertāns,90,130
431,4,1:35.0,,J. Simmons makes 2-pt layup from 2 ft,90,132
432,4,1:23.0,T. Robinson makes 2-pt dunk at rim (assist by I. Zubac),,92,132
433,4,1:05.0,,K. Anderson makes 2-pt jump shot from 15 ft (assist by D. Murray),92,134
434,4,0:50.0,B. Ingram makes 2-pt jump shot from 22 ft (assist by T. Robinson),,94,134
435,4,0:33.0,,D. Murray misses 2-pt jump shot from 9 ft,94,134
436,4,0:33.0,Defensive rebound by Team,,94,134
437,4,0:19.0,J. Calderón misses 2-pt jump shot from 19 ft,,94,134
438,4,0:18.0,,Defensive rebound by K. Anderson,94,134
