,QUARTER,TIME_REMAINING,ATLANTA_ACTION,UTAH_ACTION,ATLANTA_SCORE,UTAH_SCORE
392,4,5:08.0,,S. Mack enters the game for G. Hill,56,87
393,4,5:06.0,Turnover by R. Kelly (bad pass),,56,87
394,4,4:50.0,,T. Lyles misses 3-pt jump shot from 25 ft,56,87
395,4,4:49.0,Defensive rebound by K. Humphries,,56,87
396,4,4:36.0,K. Humphries makes 2-pt dunk at rim,,58,87
397,4,4:19.0,,S. Mack misses 3-pt jump shot from 23 ft,58,87
398,4,4:18.0,,Offensive rebound by J. Withey,58,87
399,4,4:16.0,,J. Withey misses 2-pt layup from 2 ft (block by R. Kelly),58,87
400,4,4:13.0,Defensive rebound by R. Kelly,,58,87
401,4,4:09.0,T. Hardaway makes 2-pt jump shot from 2 ft (assist by R. Kelly),,60,87
402,4,3:50.0,,Personal foul by T. Hardaway (drawn by J. Withey),60,87
403,4,3:50.0,,J. Withey misses free throw 1 of 2,60,87
404,4,3:50.0,,Offensive rebound by Team,60,87
405,4,3:50.0,,J. Withey misses free throw 2 of 2,60,87
406,4,3:49.0,Defensive rebound by R. Kelly,,60,87
407,4,3:44.0,T. Prince makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,63,87
408,4,3:17.0,,T. Lyles makes 2-pt dunk at rim (assist by J. Ingles),63,89
409,4,3:02.0,T. Prince misses 3-pt jump shot from 24 ft,,63,89
410,4,3:01.0,,Defensive rebound by T. Lyles,63,89
411,4,2:58.0,,Utah full timeout,63,89
412,4,2:58.0,,R. Neto enters the game for T. Lyles,63,89
413,4,2:50.0,,S. Mack makes 2-pt jump shot from 5 ft,63,91
414,4,2:35.0,Turnover by D. Bembry (bad pass),,63,91
415,4,2:15.0,,D. Exum misses 2-pt layup from 3 ft,63,91
416,4,2:15.0,Defensive rebound by T. Prince,,63,91
417,4,2:01.0,T. Hardaway misses 3-pt jump shot from 25 ft,,63,91
418,4,2:00.0,,Defensive rebound by J. Withey,63,91
419,4,1:46.0,,J. Withey makes 2-pt layup from 2 ft (assist by S. Mack),63,93
420,4,1:45.0,Personal foul by S. Mack (drawn by T. Prince),,63,93
421,4,1:45.0,,J. Bolomboy enters the game for S. Mack,63,93
422,4,1:33.0,K. Humphries misses 3-pt jump shot from 24 ft (block by D. Exum),,63,93
423,4,1:31.0,,Defensive rebound by J. Bolomboy,63,93
424,4,1:27.0,,Turnover by J. Withey (offensive foul),63,93
425,4,1:27.0,,Offensive foul by J. Withey (drawn by T. Prince),63,93
426,4,1:20.0,Turnover by T. Hardaway (lost ball; steal by D. Exum),,63,93
427,4,1:15.0,,R. Neto makes 2-pt layup from 3 ft (assist by D. Exum),63,95
428,4,1:04.0,R. Kelly makes 3-pt jump shot from 24 ft (assist by T. Prince),,66,95
429,4,0:47.0,,D. Exum misses 3-pt jump shot from 25 ft,66,95
430,4,0:46.0,Defensive rebound by R. Kelly,,66,95
431,4,0:36.0,T. Prince misses 2-pt jump shot from 7 ft,,66,95
432,4,0:35.0,,Defensive rebound by J. Bolomboy,66,95
433,4,0:18.0,,J. Ingles misses 3-pt jump shot from 23 ft,66,95
434,4,0:18.0,Defensive rebound by T. Prince,,66,95
435,4,0:09.0,D. Bembry makes 2-pt layup from 2 ft (assist by T. Prince),,68,95
