,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
389,4,3:55.0,,R. Gobert makes 2-pt layup from 3 ft (assist by G. Hayward),87,96
390,4,3:55.0,,Shooting foul by L. Thomas (drawn by R. Gobert),87,96
391,4,3:55.0,,R. Gobert misses free throw 1 of 1,87,96
392,4,3:55.0,J. Holiday enters the game for L. Thomas,,87,96
393,4,3:55.0,R. Baker enters the game for K. Porziņģis,,87,96
394,4,3:55.0,W. Hernangómez enters the game for D. Rose,,87,96
395,4,3:55.0,,J. Ingles enters the game for A. Burks,87,96
396,4,3:48.0,Defensive rebound by W. Hernangómez,,87,96
397,4,3:30.0,C. Lee misses 3-pt jump shot from 34 ft,,87,96
398,4,3:29.0,,Defensive rebound by J. Ingles,87,96
399,4,3:11.0,,G. Hill makes 2-pt layup from 3 ft,87,98
400,4,2:50.0,W. Hernangómez makes 2-pt jump shot from 3 ft (assist by R. Baker),,89,98
401,4,2:24.0,,G. Hill misses 2-pt jump shot from 5 ft,89,98
402,4,2:24.0,Defensive rebound by W. Hernangómez,,89,98
403,4,2:17.0,C. Lee makes 3-pt jump shot from 24 ft (assist by R. Baker),,92,98
404,4,1:52.0,,G. Hayward misses 2-pt jump shot from 3 ft,92,98
405,4,1:52.0,,Offensive rebound by R. Gobert,92,98
406,4,1:52.0,,R. Gobert makes 2-pt layup from 2 ft,92,100
407,4,1:52.0,Turnover by R. Baker (bad pass),,92,100
408,4,1:37.0,New York full timeout,,92,100
409,4,1:37.0,K. Porziņģis enters the game for W. Hernangómez,,92,100
410,4,1:37.0,,G. Hill makes 2-pt layup from 2 ft,92,102
411,4,1:08.0,Shooting foul by G. Hill (drawn by R. Baker),,92,102
412,4,1:08.0,R. Baker makes free throw 1 of 2,,93,102
413,4,1:08.0,R. Baker makes free throw 2 of 2,,94,102
414,4,0:45.0,,G. Hill misses 2-pt jump shot from 4 ft,94,102
415,4,0:45.0,,Offensive rebound by R. Gobert,94,102
416,4,0:45.0,,Shooting foul by C. Lee (drawn by R. Gobert),94,102
417,4,0:45.0,,R. Gobert makes free throw 1 of 2,94,103
418,4,0:45.0,,R. Gobert makes free throw 2 of 2,94,104
419,4,0:45.0,New York full timeout,,94,104
420,4,0:43.0,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),,96,104
421,4,0:42.0,,Utah full timeout,96,104
422,4,0:42.0,M. Kuzminskas enters the game for C. Anthony,,96,104
423,4,0:41.0,,Personal foul by J. Holiday (drawn by G. Hayward),96,104
424,4,0:41.0,,G. Hayward makes free throw 1 of 2,96,105
425,4,0:41.0,,G. Hayward makes free throw 2 of 2,96,106
426,4,0:33.0,R. Baker makes 2-pt layup from 3 ft,,98,106
427,4,0:32.0,,Personal foul by C. Lee (drawn by J. Johnson),98,106
428,4,0:32.0,,J. Johnson misses free throw 1 of 2,98,106
429,4,0:32.0,,Offensive rebound by Team,98,106
430,4,0:32.0,,J. Johnson makes free throw 2 of 2,98,107
431,4,0:23.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Lee),,101,107
432,4,0:23.0,,Personal foul by C. Lee (drawn by G. Hayward),101,107
433,4,0:23.0,,G. Hayward misses free throw 1 of 2,101,107
434,4,0:23.0,,Offensive rebound by Team,101,107
435,4,0:23.0,,G. Hayward makes free throw 2 of 2,101,108
436,4,0:14.0,J. Holiday misses 3-pt jump shot from 25 ft,,101,108
437,4,0:13.0,,Defensive rebound by G. Hayward,101,108
