,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
378,4,5:31.0,,B. Lopez makes 2-pt layup from 2 ft,79,86
379,4,5:08.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,79,86
380,4,5:06.0,Offensive rebound by A. Drummond,,79,86
381,4,4:56.0,T. Harris makes 2-pt dunk at rim (assist by M. Morris),,81,86
382,4,4:32.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by Q. Acy),81,89
383,4,4:32.0,Detroit full timeout,,81,89
384,4,4:32.0,,R. Hollis-Jefferson enters the game for Q. Acy,81,89
385,4,4:18.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,81,89
386,4,4:16.0,Offensive rebound by Team,,81,89
387,4,4:16.0,,Loose ball foul by B. Lopez (drawn by A. Drummond),81,89
388,4,4:07.0,I. Smith makes 2-pt jump shot from 16 ft,,83,89
389,4,3:53.0,,C. LeVert misses 2-pt layup from 2 ft (block by A. Drummond),83,89
390,4,3:52.0,Defensive rebound by A. Drummond,,83,89
391,4,3:39.0,M. Morris makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),,85,89
392,4,3:32.0,,Personal foul by I. Smith (drawn by S. Dinwiddie),85,89
393,4,3:32.0,A. Baynes enters the game for A. Drummond,,85,89
394,4,3:25.0,,C. LeVert misses 2-pt jump shot from 16 ft,85,89
395,4,3:24.0,Defensive rebound by I. Smith,,85,89
396,4,3:15.0,T. Harris misses 2-pt jump shot from 13 ft,,85,89
397,4,3:14.0,,Defensive rebound by S. Dinwiddie,85,89
398,4,3:00.0,,S. Dinwiddie misses 2-pt jump shot from 15 ft,85,89
399,4,2:59.0,Defensive rebound by I. Smith,,85,89
400,4,2:50.0,I. Smith makes 2-pt jump shot from 6 ft,,87,89
401,4,2:49.0,,Brooklyn full timeout,87,89
402,4,2:37.0,,B. Lopez makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),87,91
403,4,2:37.0,,Shooting foul by A. Baynes (drawn by B. Lopez),87,91
404,4,2:37.0,,B. Lopez misses free throw 1 of 1,87,91
405,4,2:36.0,Defensive rebound by K. Caldwell-Pope,,87,91
406,4,2:19.0,M. Morris misses 2-pt jump shot from 21 ft,,87,91
407,4,2:17.0,,Defensive rebound by Team,87,91
408,4,1:55.0,,C. LeVert makes 3-pt jump shot from 23 ft (assist by B. Lopez),87,94
409,4,1:46.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Smith),,90,94
410,4,1:29.0,,B. Lopez misses 2-pt jump shot from 7 ft,90,94
411,4,1:28.0,Defensive rebound by A. Baynes,,90,94
412,4,1:20.0,M. Morris makes 2-pt jump shot from 15 ft,,92,94
413,4,1:06.0,,B. Lopez misses 2-pt jump shot from 5 ft,92,94
414,4,1:05.0,Defensive rebound by I. Smith,,92,94
415,4,0:59.0,M. Morris makes 2-pt jump shot from 13 ft,,94,94
416,4,0:59.0,,Brooklyn full timeout,94,94
417,4,0:59.0,,Q. Acy enters the game for R. Hollis-Jefferson,94,94
418,4,0:50.0,,Shooting foul by M. Morris (drawn by C. LeVert),94,94
419,4,0:50.0,,C. LeVert makes free throw 1 of 2,94,95
420,4,0:50.0,,R. Hollis-Jefferson enters the game for Q. Acy,94,95
421,4,0:50.0,,C. LeVert makes free throw 2 of 2,94,96
422,4,0:50.0,Detroit full timeout,,94,96
423,4,0:36.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,94,96
424,4,0:35.0,,Defensive rebound by Team,94,96
425,4,0:16.0,,I. Whitehead misses 2-pt jump shot from 7 ft (block by I. Smith),94,96
426,4,0:13.0,Defensive rebound by A. Baynes,,94,96
427,4,0:05.0,M. Morris misses 2-pt jump shot from 16 ft,,94,96
428,4,0:04.0,Offensive rebound by T. Harris,,94,96
429,4,0:02.0,T. Harris makes 2-pt jump shot from 8 ft,,96,96
430,4,0:02.0,,Brooklyn full timeout,96,96
431,4,0:02.0,,R. Foye enters the game for S. Dinwiddie,96,96
432,4,0:02.0,,Q. Acy enters the game for R. Hollis-Jefferson,96,96
433,4,0:00.0,,B. Lopez makes 2-pt jump shot from 16 ft (assist by R. Foye),96,98
