,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
382,4,4:39.0,,Defensive rebound by M. Plumlee,85,102
383,4,4:29.0,,W. Chandler misses 3-pt jump shot from 25 ft,85,102
384,4,4:28.0,Defensive rebound by B. Hield,,85,102
385,4,4:24.0,Shooting foul by W. Barton (drawn by B. Hield),,85,102
386,4,4:24.0,B. Hield makes free throw 1 of 2,,86,102
387,4,4:24.0,B. Hield makes free throw 2 of 2,,87,102
388,4,4:11.0,,Turnover by W. Chandler (traveling),87,102
389,4,4:02.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),,89,102
390,4,4:02.0,,Denver full timeout,89,102
391,4,4:02.0,,J. Nelson enters the game for J. Murray,89,102
392,4,3:38.0,,W. Barton misses 3-pt jump shot from 24 ft,89,102
393,4,3:38.0,Defensive rebound by L. Galloway,,89,102
394,4,3:26.0,Shooting block foul by J. Nelson (drawn by T. Lawson),,89,102
395,4,3:26.0,T. Lawson makes free throw 1 of 2,,90,102
396,4,3:26.0,T. Lawson misses free throw 2 of 2,,90,102
397,4,3:25.0,,Defensive rebound by W. Chandler,90,102
398,4,3:06.0,,Shooting foul by W. Cauley-Stein (drawn by W. Barton),90,102
399,4,3:06.0,,W. Barton makes free throw 1 of 2,90,103
400,4,3:06.0,K. Koufos enters the game for W. Cauley-Stein,,90,102
401,4,3:06.0,,W. Barton misses free throw 2 of 2,90,103
402,4,3:04.0,Defensive rebound by K. Koufos,,90,103
403,4,2:48.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by T. Lawson),,92,103
404,4,2:31.0,,M. Plumlee makes 2-pt jump shot from 6 ft (assist by J. Nelson),92,105
405,4,2:15.0,Shooting foul by W. Chandler (drawn by S. Labissière),,92,105
406,4,2:15.0,S. Labissière makes free throw 1 of 2,,93,105
407,4,2:15.0,S. Labissière makes free throw 2 of 2,,94,105
408,4,1:52.0,,W. Chandler misses 3-pt jump shot from 27 ft,94,105
409,4,1:50.0,,Offensive rebound by W. Barton,94,105
410,4,1:33.0,,Turnover by W. Chandler (bad pass; steal by T. Lawson),94,105
411,4,1:27.0,K. Koufos misses 2-pt hook shot from 2 ft,,94,105
412,4,1:26.0,Offensive rebound by S. Labissière,,94,105
413,4,1:25.0,S. Labissière makes 2-pt dunk at rim,,96,105
414,4,1:04.0,,W. Chandler misses 2-pt jump shot from 21 ft,96,105
415,4,1:01.0,Defensive rebound by K. Koufos,,96,105
416,4,0:49.0,B. Hield misses 2-pt layup from 2 ft,,96,105
417,4,0:48.0,,Defensive rebound by W. Chandler,96,105
418,4,0:33.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nelson),96,108
419,4,0:25.0,L. Galloway misses 2-pt jump shot from 17 ft,,96,108
420,4,0:24.0,,Defensive rebound by W. Chandler,96,108
421,4,0:00.0,,Turnover by Team (shot clock),96,108
