,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
380,4,2:20.0,,Defensive rebound by T. Jones,82,92
381,4,2:04.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),82,94
382,4,2:03.0,Dallas full timeout,,82,94
383,4,2:03.0,D. Powell enters the game for D. Nowitzki,,82,94
384,4,2:03.0,N. Brussino enters the game for D. Harris,,82,94
385,4,1:50.0,D. Powell misses 2-pt jump shot from 19 ft,,82,94
386,4,1:49.0,,Defensive rebound by K. Towns,82,94
387,4,1:30.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by R. Rubio),82,97
388,4,1:21.0,S. Curry makes 2-pt jump shot from 5 ft,,84,97
389,4,0:57.0,,A. Wiggins misses 3-pt jump shot from 26 ft,84,97
390,4,0:56.0,Defensive rebound by S. Curry,,84,97
391,4,0:48.0,D. Powell misses 3-pt jump shot from 25 ft,,84,97
392,4,0:47.0,,Defensive rebound by K. Towns,84,97
393,4,0:26.0,,R. Rubio misses 2-pt jump shot from 20 ft,84,97
394,4,0:25.0,Defensive rebound by W. Matthews,,84,97
395,4,0:07.0,N. Brussino misses 3-pt jump shot from 25 ft,,84,97
396,4,0:06.0,,Defensive rebound by A. Wiggins,84,97
