,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
390,4,2:26.0,,W. Reed enters the game for J. Winslow,100,80
391,4,2:26.0,,T. Johnson enters the game for H. Whiteside,100,80
392,4,2:26.0,,D. Williams enters the game for J. Richardson,100,80
393,4,2:15.0,,R. McGruder makes 2-pt jump shot from 9 ft,100,82
394,4,1:55.0,R. Hood misses 2-pt jump shot from 17 ft,,100,82
395,4,1:54.0,,Defensive rebound by J. Johnson,100,82
396,4,1:35.0,,J. Johnson makes 2-pt jump shot from 3 ft,100,84
397,4,1:12.0,S. Mack makes 2-pt jump shot from 10 ft,,102,84
398,4,1:03.0,,Personal block foul by S. Mack (drawn by R. McGruder),102,84
399,4,1:03.0,,R. McGruder misses free throw 1 of 2,102,84
400,4,1:03.0,,Offensive rebound by Team,102,84
401,4,1:03.0,J. Ingles enters the game for R. Hood,,102,84
402,4,1:03.0,J. Bolomboy enters the game for T. Lyles,,102,84
403,4,1:03.0,,R. McGruder makes free throw 2 of 2,102,85
404,4,1:00.0,Turnover by J. Bolomboy (bad pass; steal by T. Johnson),,102,85
405,4,0:59.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by T. Johnson),102,88
406,4,0:33.0,D. Exum misses 2-pt jump shot from 16 ft,,102,88
407,4,0:31.0,,Defensive rebound by W. Reed,102,88
408,4,0:20.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Johnson),102,91
