,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
385,4,5:11.0,S. Livingston misses 2-pt jump shot from 13 ft,,97,87
386,4,5:11.0,,Defensive rebound by T. Lawson,97,87
387,4,4:46.0,,Shooting foul by S. Curry (drawn by T. Lawson),97,87
388,4,4:46.0,,T. Lawson makes free throw 1 of 3,97,88
389,4,4:46.0,,T. Lawson misses free throw 2 of 3,97,88
390,4,4:46.0,,Offensive rebound by Team,97,88
391,4,4:46.0,,T. Lawson makes free throw 3 of 3,97,89
392,4,4:34.0,K. Durant misses 2-pt layup from 2 ft (block by D. Cousins),,97,89
393,4,4:32.0,Offensive rebound by S. Curry,,97,89
394,4,4:23.0,S. Curry makes 2-pt jump shot from 22 ft,,99,89
395,4,4:09.0,,Turnover by R. Gay (lost ball; steal by S. Livingston),99,89
396,4,4:01.0,S. Curry misses 3-pt jump shot from 24 ft,,99,89
397,4,4:00.0,,Defensive rebound by D. Cousins,99,89
398,4,3:50.0,,Shooting foul by S. Curry (drawn by D. Cousins),99,89
399,4,3:50.0,,D. Cousins makes free throw 1 of 2,99,90
400,4,3:50.0,,D. Collison enters the game for T. Lawson,99,90
401,4,3:50.0,K. Thompson enters the game for S. Livingston,,99,90
402,4,3:50.0,,D. Cousins makes free throw 2 of 2,99,91
403,4,3:39.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,101,91
404,4,3:24.0,,Shooting foul by Z. Pachulia (drawn by D. Cousins),101,91
405,4,3:24.0,,D. Cousins makes free throw 1 of 2,101,92
406,4,3:24.0,Golden State full timeout,,101,92
407,4,3:24.0,D. Green enters the game for Z. Pachulia,,101,92
408,4,3:24.0,,D. Cousins makes free throw 2 of 2,101,93
409,4,3:06.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by S. Curry),,104,93
410,4,2:49.0,,Turnover by D. Collison (bad pass; steal by K. Durant),104,93
411,4,2:46.0,K. Durant makes 2-pt layup from 3 ft,,106,93
412,4,2:46.0,Shooting foul by D. Collison (drawn by K. Durant),,106,93
413,4,2:46.0,K. Durant makes free throw 1 of 1,,107,93
414,4,2:35.0,,A. Tolliver misses 2-pt layup from 3 ft (block by D. Green),107,93
415,4,2:34.0,,Offensive rebound by Team,107,93
416,4,2:29.0,,Turnover by D. Cousins (bad pass; steal by A. Iguodala),107,93
417,4,2:25.0,Shooting block foul by D. Cousins (drawn by K. Durant),,107,93
418,4,2:25.0,K. Durant makes free throw 1 of 2,,108,93
419,4,2:25.0,K. Durant makes free throw 2 of 2,,109,93
420,4,2:12.0,Violation by K. Durant (def goaltending),,109,93
421,4,2:12.0,,G. Temple makes 2-pt layup from 3 ft,109,95
422,4,1:52.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,112,95
423,4,1:47.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by G. Temple),112,98
424,4,1:37.0,S. Curry misses 3-pt jump shot from 26 ft,,112,98
425,4,1:35.0,,Defensive rebound by G. Temple,112,98
426,4,1:26.0,,D. Collison makes 2-pt jump shot from 17 ft,112,100
427,4,1:10.0,D. Green misses 3-pt jump shot from 25 ft,,112,100
428,4,1:10.0,,Defensive rebound by D. Cousins,112,100
429,4,1:04.0,,A. Tolliver makes 2-pt dunk at rim,112,102
430,4,0:48.0,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,115,102
431,4,0:39.0,,D. Collison makes 2-pt layup from 2 ft,115,104
432,4,0:32.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,117,104
433,4,0:21.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Cousins),117,106
