,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
373,4,8:31.0,Defensive rebound by C. Zeller,,75,88
374,4,8:24.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,75,88
375,4,8:24.0,M. Williams enters the game for M. Belinelli,,75,88
376,4,8:24.0,,N. Noel enters the game for J. Embiid,75,88
377,4,8:16.0,K. Walker misses 3-pt jump shot from 25 ft,,75,88
378,4,8:14.0,Offensive rebound by C. Zeller,,75,88
379,4,7:57.0,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft,,77,88
380,4,7:37.0,,N. Stauskas misses 3-pt jump shot from 28 ft,77,88
381,4,7:35.0,Defensive rebound by K. Walker,,77,88
382,4,7:31.0,K. Walker misses 2-pt layup from 1 ft (block by N. Noel),,77,88
383,4,7:31.0,Offensive rebound by Team,,77,88
384,4,7:31.0,,D. Šarić enters the game for E. İlyasova,77,88
385,4,7:26.0,N. Batum misses 2-pt jump shot from 5 ft,,77,88
386,4,7:24.0,,Defensive rebound by R. Covington,77,88
387,4,7:17.0,,R. Covington misses 3-pt jump shot from 26 ft,77,88
388,4,7:17.0,Defensive rebound by Team,,77,88
389,4,7:17.0,,S. Rodríguez enters the game for T. McConnell,77,88
390,4,6:56.0,Shooting foul by N. Stauskas (drawn by C. Zeller),,77,88
391,4,6:56.0,C. Zeller makes free throw 1 of 2,,78,88
392,4,6:56.0,C. Zeller makes free throw 2 of 2,,79,88
393,4,6:45.0,,Offensive foul by N. Noel (drawn by M. Williams),79,88
394,4,6:45.0,,Turnover by N. Noel (offensive foul),79,88
395,4,6:32.0,M. Kidd-Gilchrist makes 2-pt jump shot from 11 ft,,81,88
396,4,6:31.0,,Philadelphia full timeout,81,88
397,4,6:18.0,,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by N. Noel),81,91
398,4,5:53.0,Turnover by C. Zeller (lost ball; steal by R. Covington),,81,91
399,4,5:35.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),81,94
400,4,5:11.0,M. Williams misses 3-pt jump shot from 25 ft,,81,94
401,4,5:08.0,Offensive rebound by M. Kidd-Gilchrist,,81,94
402,4,5:06.0,Personal foul by N. Stauskas (drawn by K. Walker),,81,94
403,4,4:59.0,Shooting foul by N. Noel (drawn by M. Kidd-Gilchrist),,81,94
404,4,4:59.0,M. Kidd-Gilchrist makes free throw 1 of 2,,82,94
405,4,4:59.0,,J. Embiid enters the game for N. Noel,82,94
406,4,4:59.0,M. Kidd-Gilchrist makes free throw 2 of 2,,83,94
407,4,4:44.0,,Shooting foul by C. Zeller (drawn by D. Šarić),83,94
408,4,4:44.0,,D. Šarić misses free throw 1 of 2,83,94
409,4,4:44.0,,Offensive rebound by Team,83,94
410,4,4:44.0,,D. Šarić makes free throw 2 of 2,83,95
411,4,4:35.0,C. Zeller misses 2-pt jump shot from 6 ft,,83,95
412,4,4:33.0,Offensive rebound by N. Batum,,83,95
413,4,4:17.0,N. Batum makes 2-pt jump shot from 9 ft (assist by K. Walker),,85,95
414,4,4:01.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,85,95
415,4,3:59.0,,Offensive rebound by R. Covington,85,95
416,4,3:59.0,,Personal block foul by M. Kidd-Gilchrist (drawn by R. Covington),85,95
417,4,3:59.0,,T. McConnell enters the game for S. Rodríguez,85,95
418,4,3:45.0,,Turnover by Team (shot clock),85,95
419,4,3:32.0,N. Batum misses 2-pt jump shot from 16 ft,,85,95
420,4,3:29.0,,Defensive rebound by R. Covington,85,95
421,4,3:23.0,,Shooting foul by C. Zeller (drawn by J. Embiid),85,95
422,4,3:23.0,,J. Embiid misses free throw 1 of 2,85,95
423,4,3:23.0,,Offensive rebound by Team,85,95
424,4,3:23.0,F. Kaminsky enters the game for C. Zeller,,85,95
425,4,3:23.0,,J. Embiid makes free throw 2 of 2,85,96
426,4,3:10.0,Turnover by K. Walker (bad pass; steal by T. McConnell),,85,96
427,4,3:05.0,,R. Covington misses 2-pt dunk at rim,85,96
428,4,3:02.0,Defensive rebound by K. Walker,,85,96
429,4,2:59.0,Official timeout,,85,96
430,4,2:59.0,,G. Henderson enters the game for N. Stauskas,85,96
431,4,2:59.0,,E. İlyasova enters the game for D. Šarić,85,96
432,4,2:53.0,F. Kaminsky makes 2-pt jump shot from 5 ft (assist by N. Batum),,87,96
433,4,2:43.0,,Personal foul by N. Batum (drawn by J. Embiid),87,96
434,4,2:43.0,,J. Embiid misses free throw 1 of 2,87,96
435,4,2:43.0,,Offensive rebound by Team,87,96
436,4,2:43.0,,J. Embiid makes free throw 2 of 2,87,97
437,4,2:29.0,Turnover by M. Williams (lost ball),,87,97
438,4,2:10.0,Offensive charge foul by J. Embiid (drawn by F. Kaminsky),,87,97
439,4,2:10.0,,Turnover by J. Embiid (offensive foul),87,97
440,4,1:56.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,87,97
441,4,1:55.0,Offensive rebound by F. Kaminsky,,87,97
442,4,1:54.0,F. Kaminsky misses 2-pt jump shot from 5 ft (block by R. Covington),,87,97
443,4,1:54.0,Offensive rebound by Team,,87,97
444,4,1:53.0,Personal foul by E. İlyasova (drawn by M. Williams),,87,97
445,4,1:45.0,N. Batum makes 2-pt layup from 2 ft,,89,97
446,4,1:27.0,Offensive charge foul by R. Covington (drawn by K. Walker),,89,97
447,4,1:27.0,,Turnover by R. Covington (offensive foul),89,97
448,4,1:27.0,C. Zeller enters the game for F. Kaminsky,,89,97
449,4,1:20.0,K. Walker misses 3-pt jump shot from 26 ft,,89,97
450,4,1:19.0,Offensive rebound by C. Zeller,,89,97
451,4,1:18.0,Personal foul by T. McConnell (drawn by C. Zeller),,89,97
452,4,1:18.0,C. Zeller makes free throw 1 of 2,,90,97
453,4,1:18.0,C. Zeller makes free throw 2 of 2,,91,97
454,4,0:58.0,,T. McConnell makes 2-pt jump shot from 8 ft,91,99
455,4,0:48.0,Charlotte full timeout,,91,99
456,4,0:48.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,91,99
457,4,0:48.0,F. Kaminsky enters the game for M. Williams,,91,99
458,4,0:48.0,Turnover by F. Kaminsky (bad pass),,91,99
459,4,0:48.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,91,99
460,4,0:48.0,M. Williams enters the game for M. Belinelli,,91,99
461,4,0:48.0,,Philadelphia full timeout,91,99
462,4,0:48.0,,D. Šarić enters the game for T. McConnell,91,99
463,4,0:45.0,,Personal foul by K. Walker (drawn by J. Embiid),91,99
464,4,0:45.0,,J. Embiid makes free throw 1 of 2,91,100
465,4,0:45.0,,T. McConnell enters the game for D. Šarić,91,100
466,4,0:45.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,91,100
467,4,0:45.0,,J. Embiid makes free throw 2 of 2,91,101
468,4,0:38.0,K. Walker makes 2-pt layup from 3 ft,,93,101
469,4,0:35.0,,Philadelphia full timeout,93,101
470,4,0:35.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,93,101
471,4,0:35.0,,Philadelphia full timeout,93,101
472,4,0:35.0,,D. Šarić enters the game for T. McConnell,93,101
473,4,0:30.0,,Personal foul by M. Kidd-Gilchrist (drawn by G. Henderson),93,101
474,4,0:30.0,,G. Henderson makes free throw 1 of 2,93,102
475,4,0:30.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,93,101
476,4,0:30.0,,G. Henderson misses free throw 2 of 2,93,102
477,4,0:29.0,,Offensive rebound by Team,93,102
478,4,0:05.0,,Turnover by Team (shot clock),93,102
