,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA LAKERS_ACTION,NEW YORK_SCORE,LA LAKERS_SCORE
381,4,3:28.0,,N. Young misses 3-pt jump shot from 26 ft,104,98
382,4,3:26.0,Defensive rebound by K. Porziņģis,,104,98
383,4,3:13.0,Personal foul by N. Young (drawn by B. Jennings),,104,98
384,4,3:13.0,B. Jennings makes free throw 1 of 2,,105,98
385,4,3:13.0,B. Jennings makes free throw 2 of 2,,106,98
386,4,2:59.0,,J. Clarkson misses 2-pt jump shot from 11 ft,106,98
387,4,2:58.0,Defensive rebound by B. Jennings,,106,98
388,4,2:52.0,C. Anthony misses 3-pt jump shot from 26 ft,,106,98
389,4,2:49.0,,Defensive rebound by B. Ingram,106,98
390,4,2:38.0,,B. Ingram misses 2-pt layup from 3 ft (block by K. Porziņģis),106,98
391,4,2:36.0,,Offensive rebound by J. Randle,106,98
392,4,2:35.0,,J. Randle makes 2-pt layup from 2 ft,106,100
393,4,2:35.0,,Shooting foul by K. Porziņģis (drawn by J. Randle),106,100
394,4,2:35.0,New York full timeout,,106,100
395,4,2:35.0,,L. Williams enters the game for N. Young,106,100
396,4,2:35.0,,J. Randle makes free throw 1 of 1,106,101
397,4,2:15.0,C. Anthony makes 2-pt jump shot from 13 ft,,108,101
398,4,2:03.0,,L. Deng misses 3-pt jump shot from 27 ft,108,101
399,4,2:02.0,Defensive rebound by D. Rose,,108,101
400,4,1:45.0,B. Jennings makes 3-pt jump shot from 24 ft,,111,101
401,4,1:37.0,,Shooting foul by K. Porziņģis (drawn by L. Williams),111,101
402,4,1:37.0,,L. Williams makes free throw 1 of 3,111,102
403,4,1:37.0,,L. Williams makes free throw 2 of 3,111,103
404,4,1:37.0,,L. Williams makes free throw 3 of 3,111,104
405,4,1:33.0,Turnover by C. Anthony (lost ball; steal by L. Williams),,111,104
406,4,1:30.0,,J. Randle makes 2-pt layup from 3 ft (assist by L. Williams),111,106
407,4,1:24.0,Personal foul by J. Randle (drawn by B. Jennings),,111,106
408,4,1:24.0,B. Jennings makes free throw 1 of 2,,112,106
409,4,1:24.0,B. Jennings makes free throw 2 of 2,,113,106
410,4,1:24.0,,LA Lakers full timeout,113,106
411,4,1:16.0,,Shooting foul by K. Porziņģis (drawn by J. Randle),113,106
412,4,1:16.0,,J. Randle misses free throw 1 of 2,113,106
413,4,1:16.0,,Offensive rebound by Team,113,106
414,4,1:16.0,,J. Randle makes free throw 2 of 2,113,107
415,4,1:16.0,New York full timeout,,113,107
416,4,0:53.0,B. Jennings misses 2-pt jump shot from 4 ft,,113,107
417,4,0:52.0,Offensive rebound by Team,,113,107
418,4,0:52.0,Turnover by Team (shot clock),,113,107
419,4,0:40.0,,B. Ingram misses 2-pt jump shot from 17 ft,113,107
420,4,0:40.0,,Offensive rebound by J. Clarkson,113,107
421,4,0:40.0,,J. Clarkson makes 2-pt layup from 1 ft,113,109
422,4,0:19.0,D. Rose makes 2-pt jump shot from 10 ft,,115,109
423,4,0:19.0,,LA Lakers full timeout,115,109
424,4,0:19.0,,N. Young enters the game for J. Clarkson,115,109
425,4,0:19.0,,N. Young misses 3-pt jump shot from 26 ft,115,109
426,4,0:17.0,Defensive rebound by K. Porziņģis,,115,109
427,4,0:13.0,Personal take foul by J. Randle (drawn by C. Anthony),,115,109
428,4,0:13.0,C. Anthony misses free throw 1 of 2,,115,109
429,4,0:13.0,Offensive rebound by Team,,115,109
430,4,0:13.0,C. Anthony makes free throw 2 of 2,,116,109
431,4,0:13.0,,LA Lakers full timeout,116,109
432,4,0:11.0,,L. Williams makes 3-pt jump shot from 28 ft (assist by L. Deng),116,112
433,4,0:09.0,Personal take foul by B. Ingram (drawn by C. Lee),,116,112
434,4,0:09.0,C. Lee makes free throw 1 of 2,,117,112
435,4,0:09.0,,J. Clarkson enters the game for B. Ingram,116,112
436,4,0:09.0,C. Lee makes free throw 2 of 2,,118,112
437,4,0:05.0,,L. Williams misses 3-pt jump shot from 27 ft,118,112
438,4,0:02.0,Defensive rebound by C. Anthony,,118,112
